source_stage,dataset,method_id,case_id,family,severity,yaw_rmse_deg,yaw_mae_deg,yaw_median_abs_deg,yaw_p95_abs_deg,yaw_max_abs_deg,epoch_count,valid_epoch_count,coverage_ratio,native_yaw_column,native_yaw_semantics,baseline_direction_used,physical_transform,yaw_metric_valid,trace_used_online,receiver_imu_data_as_body_imu,physical_frame_policy_id,source_epoch_output_csv,derived_epoch_output_csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,H_dual_yaw_noise_strong_seed0,H_dual_yaw_noise,strong,94.64891810380861,76.70991062721653,61.10819468030576,174.64212390892416,179.0196862351646,1509,143,0.09476474486414845,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed0/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed0/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,H_dual_yaw_noise_strong_seed1,H_dual_yaw_noise,strong,94.64891810380861,76.70991062721653,61.10819468030576,174.64212390892416,179.0196862351646,1509,143,0.09476474486414845,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed1/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed1/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,H_dual_yaw_noise_strong_seed2,H_dual_yaw_noise,strong,94.64891810380861,76.70991062721653,61.10819468030576,174.64212390892416,179.0196862351646,1509,143,0.09476474486414845,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed2/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed2/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,H_dual_yaw_noise_strong_seed3,H_dual_yaw_noise,strong,94.64891810380861,76.70991062721653,61.10819468030576,174.64212390892416,179.0196862351646,1509,143,0.09476474486414845,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed3/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed3/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,H_dual_yaw_noise_strong_seed4,H_dual_yaw_noise,strong,94.64891810380861,76.70991062721653,61.10819468030576,174.64212390892416,179.0196862351646,1509,143,0.09476474486414845,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed4/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed4/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,H_dual_yaw_noise_strong_seed5,H_dual_yaw_noise,strong,94.64891810380861,76.70991062721653,61.10819468030576,174.64212390892416,179.0196862351646,1509,143,0.09476474486414845,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed5/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed5/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,H_dual_yaw_noise_strong_seed6,H_dual_yaw_noise,strong,94.64891810380861,76.70991062721653,61.10819468030576,174.64212390892416,179.0196862351646,1509,143,0.09476474486414845,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed6/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed6/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,H_dual_yaw_noise_strong_seed7,H_dual_yaw_noise,strong,94.64891810380861,76.70991062721653,61.10819468030576,174.64212390892416,179.0196862351646,1509,143,0.09476474486414845,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed7/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed7/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,H_dual_yaw_noise_strong_seed8,H_dual_yaw_noise,strong,94.64891810380861,76.70991062721653,61.10819468030576,174.64212390892416,179.0196862351646,1509,143,0.09476474486414845,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed8/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed8/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,H_dual_yaw_noise_strong_seed9,H_dual_yaw_noise,strong,94.64891810380861,76.70991062721653,61.10819468030576,174.64212390892416,179.0196862351646,1509,143,0.09476474486414845,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed9/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/H_dual_yaw_noise_strong_seed9/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_A_seed0,M_mixed,mixed_A,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_A_seed0/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_A_seed0/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_A_seed1,M_mixed,mixed_A,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_A_seed1/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_A_seed1/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_A_seed2,M_mixed,mixed_A,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_A_seed2/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_A_seed2/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_B_seed0,M_mixed,mixed_B,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_B_seed0/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_B_seed0/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_B_seed1,M_mixed,mixed_B,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_B_seed1/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_B_seed1/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_B_seed2,M_mixed,mixed_B,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_B_seed2/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_B_seed2/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_C_seed0,M_mixed,mixed_C,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_C_seed0/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_C_seed0/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_C_seed1,M_mixed,mixed_C,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_C_seed1/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_C_seed1/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_C_seed2,M_mixed,mixed_C,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_C_seed2/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_C_seed2/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_D_seed0,M_mixed,mixed_D,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_D_seed0/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_D_seed0/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_D_seed1,M_mixed,mixed_D,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_D_seed1/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_D_seed1/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_D_seed2,M_mixed,mixed_D,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_D_seed2/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_D_seed2/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_E_seed0,M_mixed,mixed_E,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_E_seed0/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_E_seed0/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_E_seed1,M_mixed,mixed_E,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_E_seed1/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_E_seed1/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_E_seed2,M_mixed,mixed_E,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_E_seed2/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_E_seed2/corrected_epoch_output.csv
PAPER3H,BY2,H01_TEUNISSEN_STANDARD_LAMBDA_HELPER,M_mixed_F_seedless,M_mixed,mixed_F,97.5239793928165,80.31227927426569,61.80437658239586,175.89039083758965,179.0196862351646,755,74,0.09801324503311258,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_F_seedless/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H01_TEUNISSEN_STANDARD_LAMBDA_HELPER/M_mixed_F_seedless/corrected_epoch_output.csv
PAPER3H,BY2,H02_TEUNISSEN_CLAMBDA_SEARCH_SHRINK,NORMAL_BASELINE_COMPARISON,normal,normal,94.64891810380861,76.70991062721653,61.10819468030576,174.64212390892416,179.0196862351646,1509,143,0.09476474486414845,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H02_TEUNISSEN_CLAMBDA_SEARCH_SHRINK/NORMAL_BASELINE_COMPARISON/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H02_TEUNISSEN_CLAMBDA_SEARCH_SHRINK/NORMAL_BASELINE_COMPARISON/corrected_epoch_output.csv
PAPER3H,BY2,H02_TEUNISSEN_CLAMBDA_SEARCH_SHRINK,A_outage_3s,A_outage,3s,95.9366794430271,77.45378941908905,60.35871574171446,175.04635047647236,179.0196862351646,1359,136,0.10007358351729213,baseline_heading_native_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3H_MULTIGNSS_DDLOS_AND_FOURTH_LAYER_REPAIR/_runtime/BY2/H02_TEUNISSEN_CLAMBDA_SEARCH_SHRINK/A_outage_3s/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3H/H02_TEUNISSEN_CLAMBDA_SEARCH_SHRINK/A_outage_3s/corrected_epoch_output.csv
