category,method_id,config,sequence,start_mode,output_type,metric,value,denominator_or_valid_epochs,failure_flag,source,notes
loosely_coupled_gnss_ins,LC01-S,S,BY2H,FILE_START,imu_point_nav,yaw_p95_absolute_deg,3.4608532278847117,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:46 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=SUPPLEMENT; evaluation_status=AVAILABLE_GEOMETRIC_AUDIT_FAIL; geometric_audit_status=FAIL
loosely_coupled_gnss_ins,LC01-S,S,BY2H,FILE_START,imu_point_nav,roll_rmse_deg,4.487734181703292,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:46 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=SUPPLEMENT; evaluation_status=AVAILABLE_GEOMETRIC_AUDIT_FAIL; geometric_audit_status=FAIL
loosely_coupled_gnss_ins,LC01-S,S,BY2H,FILE_START,imu_point_nav,pitch_rmse_deg,2.585795057656884,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:46 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=SUPPLEMENT; evaluation_status=AVAILABLE_GEOMETRIC_AUDIT_FAIL; geometric_audit_status=FAIL
loosely_coupled_gnss_ins,LC01-S,S,BY2H,FILE_START,imu_point_nav,coverage_ratio,1.0,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:46 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=SUPPLEMENT; evaluation_status=AVAILABLE_GEOMETRIC_AUDIT_FAIL; geometric_audit_status=FAIL
loosely_coupled_gnss_ins,LC01-S,S,BY2H,CONTRACT_START,imu_point_nav,horizontal_rmse_m,0.08373314985151889,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:47 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=AVAILABLE_GEOMETRIC_AUDIT_FAIL; geometric_audit_status=FAIL
loosely_coupled_gnss_ins,LC01-S,S,BY2H,CONTRACT_START,imu_point_nav,up_rmse_m,0.0403641769018664,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:47 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=AVAILABLE_GEOMETRIC_AUDIT_FAIL; geometric_audit_status=FAIL
loosely_coupled_gnss_ins,LC01-S,S,BY2H,CONTRACT_START,imu_point_nav,yaw_rmse_deg,1.9430028350481119,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:47 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=AVAILABLE_GEOMETRIC_AUDIT_FAIL; geometric_audit_status=FAIL
loosely_coupled_gnss_ins,LC01-S,S,BY2H,CONTRACT_START,imu_point_nav,yaw_p95_absolute_deg,3.757132426132213,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:47 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=AVAILABLE_GEOMETRIC_AUDIT_FAIL; geometric_audit_status=FAIL
loosely_coupled_gnss_ins,LC01-S,S,BY2H,CONTRACT_START,imu_point_nav,roll_rmse_deg,4.364596129834245,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:47 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=AVAILABLE_GEOMETRIC_AUDIT_FAIL; geometric_audit_status=FAIL
loosely_coupled_gnss_ins,LC01-S,S,BY2H,CONTRACT_START,imu_point_nav,pitch_rmse_deg,2.725063976847397,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:47 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=AVAILABLE_GEOMETRIC_AUDIT_FAIL; geometric_audit_status=FAIL
loosely_coupled_gnss_ins,LC01-S,S,BY2H,CONTRACT_START,imu_point_nav,coverage_ratio,1.0,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:47 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=AVAILABLE_GEOMETRIC_AUDIT_FAIL; geometric_audit_status=FAIL
single_antenna_gnss_ins,EXT05C-S,S,BY2H,FILE_START,imu_point_nav,run_status,ALGORITHM_FAILURE_DIVERGED,UNAVAILABLE,ALGORITHM_FAILURE_DIVERGED,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:48 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=SUPPLEMENT; evaluation_status=NOT_RUN_ALGORITHM_FAILURE; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C-S,S,BY2H,CONTRACT_START,imu_point_nav,horizontal_rmse_m,0.08541883542514975,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:49 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C-S,S,BY2H,CONTRACT_START,imu_point_nav,up_rmse_m,0.043320959381852174,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:49 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C-S,S,BY2H,CONTRACT_START,imu_point_nav,yaw_rmse_deg,8.114756205259614,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:49 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C-S,S,BY2H,CONTRACT_START,imu_point_nav,yaw_p95_absolute_deg,12.849431208851543,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:49 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C-S,S,BY2H,CONTRACT_START,imu_point_nav,roll_rmse_deg,4.580015067429183,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:49 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C-S,S,BY2H,CONTRACT_START,imu_point_nav,pitch_rmse_deg,2.838587259836902,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:49 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C-S,S,BY2H,CONTRACT_START,imu_point_nav,coverage_ratio,1.0,matched=59934/output=59934,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:49 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
loosely_coupled_gnss_ins,LC01,LIT,BY2O,FILE_START,imu_point_nav,horizontal_rmse_m,0.05430420090026619,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:50 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=PASS
loosely_coupled_gnss_ins,LC01,LIT,BY2O,FILE_START,imu_point_nav,up_rmse_m,0.04475161716620303,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:50 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=PASS
loosely_coupled_gnss_ins,LC01,LIT,BY2O,FILE_START,imu_point_nav,yaw_rmse_deg,2.4536970334279924,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:50 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=PASS
loosely_coupled_gnss_ins,LC01,LIT,BY2O,FILE_START,imu_point_nav,yaw_p95_absolute_deg,5.084107946490803,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:50 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=PASS
loosely_coupled_gnss_ins,LC01,LIT,BY2O,FILE_START,imu_point_nav,roll_rmse_deg,1.3651213087955518,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:50 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=PASS
loosely_coupled_gnss_ins,LC01,LIT,BY2O,FILE_START,imu_point_nav,pitch_rmse_deg,1.4638875207183732,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:50 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=PASS
loosely_coupled_gnss_ins,LC01,LIT,BY2O,FILE_START,imu_point_nav,coverage_ratio,1.0,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:50 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=PASS
single_antenna_gnss_ins,EXT05C,LIT,BY2O,FILE_START,imu_point_nav,horizontal_rmse_m,0.05195371361637804,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:51 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C,LIT,BY2O,FILE_START,imu_point_nav,up_rmse_m,0.0489029709338383,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:51 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C,LIT,BY2O,FILE_START,imu_point_nav,yaw_rmse_deg,5.845502312798482,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:51 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C,LIT,BY2O,FILE_START,imu_point_nav,yaw_p95_absolute_deg,10.99639970620575,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:51 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C,LIT,BY2O,FILE_START,imu_point_nav,roll_rmse_deg,0.8088236694848384,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:51 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C,LIT,BY2O,FILE_START,imu_point_nav,pitch_rmse_deg,1.4538836646873523,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:51 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C,LIT,BY2O,FILE_START,imu_point_nav,coverage_ratio,1.0,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:51 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
loosely_coupled_gnss_ins,LC01-S,S,BY2O,FILE_START,imu_point_nav,horizontal_rmse_m,0.06046245535470896,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:52 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=PASS
loosely_coupled_gnss_ins,LC01-S,S,BY2O,FILE_START,imu_point_nav,up_rmse_m,0.03993000337367851,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:52 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=PASS
loosely_coupled_gnss_ins,LC01-S,S,BY2O,FILE_START,imu_point_nav,yaw_rmse_deg,4.015602467888004,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:52 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=PASS
loosely_coupled_gnss_ins,LC01-S,S,BY2O,FILE_START,imu_point_nav,yaw_p95_absolute_deg,6.909677894819197,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:52 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=PASS
loosely_coupled_gnss_ins,LC01-S,S,BY2O,FILE_START,imu_point_nav,roll_rmse_deg,4.074428765017513,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:52 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=PASS
loosely_coupled_gnss_ins,LC01-S,S,BY2O,FILE_START,imu_point_nav,pitch_rmse_deg,3.3006897967468083,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:52 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=PASS
loosely_coupled_gnss_ins,LC01-S,S,BY2O,FILE_START,imu_point_nav,coverage_ratio,1.0,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:52 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=PASS
single_antenna_gnss_ins,EXT05C-S,S,BY2O,FILE_START,imu_point_nav,horizontal_rmse_m,0.07507995368164405,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:53 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C-S,S,BY2O,FILE_START,imu_point_nav,up_rmse_m,0.0397668290891221,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:53 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C-S,S,BY2O,FILE_START,imu_point_nav,yaw_rmse_deg,8.266805432879499,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:53 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C-S,S,BY2O,FILE_START,imu_point_nav,yaw_p95_absolute_deg,13.9851246690952,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:53 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C-S,S,BY2O,FILE_START,imu_point_nav,roll_rmse_deg,4.172252027907854,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:53 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C-S,S,BY2O,FILE_START,imu_point_nav,pitch_rmse_deg,3.3477144114767143,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:53 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
single_antenna_gnss_ins,EXT05C-S,S,BY2O,FILE_START,imu_point_nav,coverage_ratio,1.0,matched=78441/output=78441,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07_AGGREGATE/MAIN_TABLE_V3.csv:53 sha256=cd734338cf89518679d78179f410a79ecad3060535d3b80e43a62545cee9b21c,sealed v3 row; role=MANUSCRIPT; evaluation_status=COMPLETED; geometric_audit_status=NOT_APPLICABLE_SINGLE_RECEIVER
legsa_reference_v3_sealed,LegSA_F01,-,BY2H,V3_PROTOCOL,imu_point_nav,horizontal_rmse_m,0.06292589316025435,matched=58580/output=58580,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07C_FAILURE_FAMILY_CONFIG/FULL_ABLATION_TABLE_V3.csv:9 sha256=44aeaa0302afab54c8179bbb977c9fdac11ebf4f013ac9becdc731840342f4b1,"sealed v3 LegSA row run_id=SEQUENCE_BY2H_F01; read only, never solved or evaluated"
legsa_reference_v3_sealed,LegSA_F01,-,BY2H,V3_PROTOCOL,imu_point_nav,up_rmse_m,0.04490416746278954,matched=58580/output=58580,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07C_FAILURE_FAMILY_CONFIG/FULL_ABLATION_TABLE_V3.csv:9 sha256=44aeaa0302afab54c8179bbb977c9fdac11ebf4f013ac9becdc731840342f4b1,"sealed v3 LegSA row run_id=SEQUENCE_BY2H_F01; read only, never solved or evaluated"
legsa_reference_v3_sealed,LegSA_F01,-,BY2H,V3_PROTOCOL,imu_point_nav,yaw_rmse_deg,7.137487572272005,matched=58580/output=58580,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07C_FAILURE_FAMILY_CONFIG/FULL_ABLATION_TABLE_V3.csv:9 sha256=44aeaa0302afab54c8179bbb977c9fdac11ebf4f013ac9becdc731840342f4b1,"sealed v3 LegSA row run_id=SEQUENCE_BY2H_F01; read only, never solved or evaluated"
legsa_reference_v3_sealed,LegSA_F01,-,BY2H,V3_PROTOCOL,imu_point_nav,yaw_p95_absolute_deg,10.586524300554121,matched=58580/output=58580,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07C_FAILURE_FAMILY_CONFIG/FULL_ABLATION_TABLE_V3.csv:9 sha256=44aeaa0302afab54c8179bbb977c9fdac11ebf4f013ac9becdc731840342f4b1,"sealed v3 LegSA row run_id=SEQUENCE_BY2H_F01; read only, never solved or evaluated"
legsa_reference_v3_sealed,LegSA_F01,-,BY2H,V3_PROTOCOL,imu_point_nav,roll_rmse_deg,2.7849178101091736,matched=58580/output=58580,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07C_FAILURE_FAMILY_CONFIG/FULL_ABLATION_TABLE_V3.csv:9 sha256=44aeaa0302afab54c8179bbb977c9fdac11ebf4f013ac9becdc731840342f4b1,"sealed v3 LegSA row run_id=SEQUENCE_BY2H_F01; read only, never solved or evaluated"
legsa_reference_v3_sealed,LegSA_F01,-,BY2H,V3_PROTOCOL,imu_point_nav,pitch_rmse_deg,1.8837935867303504,matched=58580/output=58580,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07C_FAILURE_FAMILY_CONFIG/FULL_ABLATION_TABLE_V3.csv:9 sha256=44aeaa0302afab54c8179bbb977c9fdac11ebf4f013ac9becdc731840342f4b1,"sealed v3 LegSA row run_id=SEQUENCE_BY2H_F01; read only, never solved or evaluated"
legsa_reference_v3_sealed,LegSA_F01,-,BY2H,V3_PROTOCOL,imu_point_nav,coverage_ratio,1.0,matched=58580/output=58580,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07C_FAILURE_FAMILY_CONFIG/FULL_ABLATION_TABLE_V3.csv:9 sha256=44aeaa0302afab54c8179bbb977c9fdac11ebf4f013ac9becdc731840342f4b1,"sealed v3 LegSA row run_id=SEQUENCE_BY2H_F01; read only, never solved or evaluated"
legsa_reference_v3_sealed,LegSA_F02,-,BY2H,V3_PROTOCOL,imu_point_nav,horizontal_rmse_m,0.07150053377515339,matched=58580/output=58580,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07C_FAILURE_FAMILY_CONFIG/FULL_ABLATION_TABLE_V3.csv:10 sha256=44aeaa0302afab54c8179bbb977c9fdac11ebf4f013ac9becdc731840342f4b1,"sealed v3 LegSA row run_id=SEQUENCE_BY2H_F02; read only, never solved or evaluated"
legsa_reference_v3_sealed,LegSA_F02,-,BY2H,V3_PROTOCOL,imu_point_nav,up_rmse_m,0.045410027457013925,matched=58580/output=58580,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07C_FAILURE_FAMILY_CONFIG/FULL_ABLATION_TABLE_V3.csv:10 sha256=44aeaa0302afab54c8179bbb977c9fdac11ebf4f013ac9becdc731840342f4b1,"sealed v3 LegSA row run_id=SEQUENCE_BY2H_F02; read only, never solved or evaluated"
legsa_reference_v3_sealed,LegSA_F02,-,BY2H,V3_PROTOCOL,imu_point_nav,yaw_rmse_deg,2.2832413876665534,matched=58580/output=58580,NONE,<CLEAN_ROOT>/stages/CLEAN8_PROTOCOL_V3/07C_FAILURE_FAMILY_CONFIG/FULL_ABLATION_TABLE_V3.csv:10 sha256=44aeaa0302afab54c8179bbb977c9fdac11ebf4f013ac9becdc731840342f4b1,"sealed v3 LegSA row run_id=SEQUENCE_BY2H_F02; read only, never solved or evaluated"
