slot_id,role,summary_R1_sha256,summary_R2_sha256,error_series_R1_sha256,error_series_R2_sha256,passed,R1_available_metric_fields,R1_available_metrics_equal,trace_open_count,trace_sha256,audit_status_R1,audit_status_R2,horizontal_max_m,up_max_m,yaw_max_deg,residual_file,residual_sha256
BY2__EXT05C__LIT__D16_seed_03__seed_03__v3,FULL,ca2476148eb42292ea755c5e073dedc84d488dcac7a15d0038901a0515a13c63,ca2476148eb42292ea755c5e073dedc84d488dcac7a15d0038901a0515a13c63,9a84023956fc2ea25384d91e2ec3301822eeae160fd0e9f7311a8923c7626035,9a84023956fc2ea25384d91e2ec3301822eeae160fd0e9f7311a8923c7626035,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.864569040538603e-14,1.3378187446733136e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D16_seed_03__seed_03__v3_R2.csv.gz,e5b641893578847b8bfb2eb7cfe1d20dcfa011064933a5b49927b12f6b2f2dde
BY2__EXT05C__LIT__D16_seed_03__seed_03__v2,FULL,91b4f59c8e5ca950c5fb3bacebf34d50932b231fd17129ebf96612dd810d9d32,91b4f59c8e5ca950c5fb3bacebf34d50932b231fd17129ebf96612dd810d9d32,596f60ab29df1ad8a931202b2c4e1266771f2917b61d8697aca20576b5607a4e,596f60ab29df1ad8a931202b2c4e1266771f2917b61d8697aca20576b5607a4e,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.9774682971422016e-14,1.2656542480726785e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D16_seed_03__seed_03__v2_R2.csv.gz,686028abf4d191a06e1959332e95d07db875363883bb4015e205d3e17b9b1875
BY2__LC01__LIT__D16_seed_04__seed_04__v3,FULL,534e99804d9b82a39283045109053bb3e2137c01e8674c7dcf730344f0eace51,534e99804d9b82a39283045109053bb3e2137c01e8674c7dcf730344f0eace51,b54f50e42b3de7082183c99dc3567ce3afd97195283426365d83f71b24ce7f6c,b54f50e42b3de7082183c99dc3567ce3afd97195283426365d83f71b24ce7f6c,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8095443461294128e-14,1.3711254354120683e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D16_seed_04__seed_04__v3_R2.csv.gz,cb6b69bf8da1905e6c6dcec935bf42bdb47a915e136ff3a7f080da38bad2bdf5
BY2__LC01__LIT__D16_seed_04__seed_04__v2,FULL,69b31acdc7c9c94fb78e8b56c2e66c84594836893f91d9c827998a7d548f5028,69b31acdc7c9c94fb78e8b56c2e66c84594836893f91d9c827998a7d548f5028,6eba6a717218fbc87f88cbb0c735082795edac37ed2febd1d6aa282391baa376,6eba6a717218fbc87f88cbb0c735082795edac37ed2febd1d6aa282391baa376,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.9310728916085626e-14,1.301736496372996e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D16_seed_04__seed_04__v2_R2.csv.gz,9ea98433089adced7efa5e9ae1c21aad4e6d3bbbbf4e60079880726367f690a6
BY2__EXT05C__LIT__D16_seed_04__seed_04__v3,FULL,b228bf503b282dc6635f3f2e63552e878850e9da1d658b5a312616987741e22f,b228bf503b282dc6635f3f2e63552e878850e9da1d658b5a312616987741e22f,bbb5cee8af16f960c11e260c2b6990de96e314ca4c52fb56c2a04bb9e60f0292,bbb5cee8af16f960c11e260c2b6990de96e314ca4c52fb56c2a04bb9e60f0292,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.998917697701172e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D16_seed_04__seed_04__v3_R2.csv.gz,5711afcc5633e5f69bd721e9bdd56129163e15037147c54c644d3dc4bb220410
BY2__EXT05C__LIT__D16_seed_04__seed_04__v2,FULL,6af3ed139b37fad11bcde177f81ce6045f3dddb46d6638f28ed0acfead501684,6af3ed139b37fad11bcde177f81ce6045f3dddb46d6638f28ed0acfead501684,29daa5c8c38133fddd8d21c67b5d07b648c22d249bb0ec10d1faf16ebd788fbf,29daa5c8c38133fddd8d21c67b5d07b648c22d249bb0ec10d1faf16ebd788fbf,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8231118173145453e-14,1.3211653993039363e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D16_seed_04__seed_04__v2_R2.csv.gz,9cc536940d9f2c05c9e3e5c6cc3fb6be9c781d5afced42aa91a2d9a958be362d
BY2__LC01__LIT__D16_seed_05__seed_05__v3,FULL,28b6a74c1e0ba31ac9fb394598f9244de3776de519daaaa8a7759ac1d5c5ee7d,28b6a74c1e0ba31ac9fb394598f9244de3776de519daaaa8a7759ac1d5c5ee7d,c95e31449301243d83e1e306f7cb43de114e817d3450844f318374615a6a2f2b,c95e31449301243d83e1e306f7cb43de114e817d3450844f318374615a6a2f2b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8149791816184117e-14,1.2989609388114332e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D16_seed_05__seed_05__v3_R2.csv.gz,bbf9c443356ba359c2defcb87563ac48eda0812727e4307646ed5bc01a692ebf
BY2__LC01__LIT__D16_seed_05__seed_05__v2,FULL,70fc9836def0f629940aab149486bf3148dda438efa808c78b717286c539c423,70fc9836def0f629940aab149486bf3148dda438efa808c78b717286c539c423,46d0bbaf2e8c22297f9282b1775507564977667f930e51b106895f13172ed13f,46d0bbaf2e8c22297f9282b1775507564977667f930e51b106895f13172ed13f,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.942488992819917e-14,1.3239409568654992e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D16_seed_05__seed_05__v2_R2.csv.gz,bf7b50a064e7859df3105eb82d674b34d6842e47e148cd023db8fcd8f36cd048
BY2__EXT05C__LIT__D16_seed_05__seed_05__v3,FULL,ae43a5b77bb630fd65eff8a061e56baecdf787403c0f9fe396b0ed9a3e24b0f9,ae43a5b77bb630fd65eff8a061e56baecdf787403c0f9fe396b0ed9a3e24b0f9,599d66322ee408ea47b8ae404c1f27168c9ad3953b34d8160b5e8c6d98079b34,599d66322ee408ea47b8ae404c1f27168c9ad3953b34d8160b5e8c6d98079b34,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8159642169574703e-14,1.2434497875801753e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D16_seed_05__seed_05__v3_R2.csv.gz,c75f6accc621c153e25cb61b271b2a73099760c636a82a28d6afd4fdaef41b4d
BY2__EXT05C__LIT__D16_seed_05__seed_05__v2,FULL,5ae46367770f43aeeefcdb7155499c767df93326c423a666583c48e94bc9b4f1,5ae46367770f43aeeefcdb7155499c767df93326c423a666583c48e94bc9b4f1,2a8987919921592a72417558da6eab646eb9f536c004b58146e05c754bf0d1bf,2a8987919921592a72417558da6eab646eb9f536c004b58146e05c754bf0d1bf,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.6479226448704097e-14,1.4099832412739488e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D16_seed_05__seed_05__v2_R2.csv.gz,4ecaf146407bac5e33091edd977f31051e058bb05f475994811cb8dbc3ebf70b
BY2__LC01__LIT__D16_seed_06__seed_06__v3,FULL,3444408693058efc9ce163720fe939f08995215b017b8b6fc5ae7fb18d01b364,3444408693058efc9ce163720fe939f08995215b017b8b6fc5ae7fb18d01b364,2c556048dfdc1379d24d0b768b9f0113201a9617a98f0bb459b5bd1d440ffc11,2c556048dfdc1379d24d0b768b9f0113201a9617a98f0bb459b5bd1d440ffc11,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,3.071126535662235e-14,1.354472090042691e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D16_seed_06__seed_06__v3_R2.csv.gz,e7f87d9ce981c847b33a56af3dc54fd4ac0e6c95ce46d268f4eb1d1a30d96ba9
BY2__LC01__LIT__D16_seed_06__seed_06__v2,FULL,eaf89e995846e60325f5a991e2a173b1609c62d813549c6b25aefe5e3c645bce,eaf89e995846e60325f5a991e2a173b1609c62d813549c6b25aefe5e3c645bce,daaf1c328ca2c4883095bb3515c097a4078d7dc527c556768285f1a23c0fcbe5,daaf1c328ca2c4883095bb3515c097a4078d7dc527c556768285f1a23c0fcbe5,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.817627050273758e-14,1.2656542480726785e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D16_seed_06__seed_06__v2_R2.csv.gz,875e0bf2cd47007170c559e396e7dce4f198a0c89d4d1dec8b919b0347356882
BY2__EXT05C__LIT__D16_seed_06__seed_06__v3,FULL,b45dd88b364ea11ecf1c94a58cf87691c499fd43533de0fbfb3570ff26540d68,b45dd88b364ea11ecf1c94a58cf87691c499fd43533de0fbfb3570ff26540d68,4b555a59fff24ac16877b20ab032d1df79484c99fff17efad73af3117c42b869,4b555a59fff24ac16877b20ab032d1df79484c99fff17efad73af3117c42b869,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.945105925501062e-14,1.4654943925052066e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D16_seed_06__seed_06__v3_R2.csv.gz,4e0a310313a192f3eaa70e1f35c3f62cec3bdc49c5c5457987a4736e0bc0c22b
BY2__EXT05C__LIT__D16_seed_06__seed_06__v2,FULL,07d7334b10cb2144d2199767fe9a188e23323e834ffcc27fc13037c88b8436da,07d7334b10cb2144d2199767fe9a188e23323e834ffcc27fc13037c88b8436da,a38c244faab57b8eb11c66816675b862fd3390f6f6dd0d72034f923bf73d715d,a38c244faab57b8eb11c66816675b862fd3390f6f6dd0d72034f923bf73d715d,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.7806377338326333e-14,1.2656542480726785e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D16_seed_06__seed_06__v2_R2.csv.gz,7a2c8588cd0815ff34e0db344e1d4ab2f61e7b2bdd115a24cdbe0624d7543232
BY2__LC01__LIT__D16_seed_07__seed_07__v3,FULL,16503135a27ff7b80eab05d6a3543a3ea96d980fa9bc292a159eb9b24a4996ac,16503135a27ff7b80eab05d6a3543a3ea96d980fa9bc292a159eb9b24a4996ac,4a3207fdb5d90d4e7251611882797a1e2f07b1cc32c125e61cc8655b6e37a792,4a3207fdb5d90d4e7251611882797a1e2f07b1cc32c125e61cc8655b6e37a792,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.775696335971696e-14,1.432187701766452e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D16_seed_07__seed_07__v3_R2.csv.gz,8f287b049a919520c40237d94043f21d7b762d1a2ba6e7a71454492e06448695
BY2__LC01__LIT__D16_seed_07__seed_07__v2,FULL,a5904da97624778616bb57a711a64b73c9319e7375d48abdfff6a8a68aabd1a2,a5904da97624778616bb57a711a64b73c9319e7375d48abdfff6a8a68aabd1a2,59294f337edf9bc752d53c4c6dd83ba905598c6ccc8882d525118fb7dd2dc404,59294f337edf9bc752d53c4c6dd83ba905598c6ccc8882d525118fb7dd2dc404,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,3.174349741901974e-14,1.2212453270876722e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D16_seed_07__seed_07__v2_R2.csv.gz,c38b5e6e55ffebe63551aed09fca29113183046936306542659073c0b3d4c117
BY2__EXT05C__LIT__D16_seed_07__seed_07__v3,FULL,d3a731f983e6a3cc56e857b572fe75e85756653e38c75347769f878f827196dd,d3a731f983e6a3cc56e857b572fe75e85756653e38c75347769f878f827196dd,e8fb9d6f0f67efab242efd82a4ff740268825a1f52d3aeb4c96bfb2cc3a2792f,e8fb9d6f0f67efab242efd82a4ff740268825a1f52d3aeb4c96bfb2cc3a2792f,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8947881140468014e-14,1.2434497875801753e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D16_seed_07__seed_07__v3_R2.csv.gz,e956a2d33aa604797772fe4c209b4a0042147be20d64b595be2ba7861a61a905
BY2__EXT05C__LIT__D16_seed_07__seed_07__v2,FULL,5d9009ae7c12665298a2bc223fd11d9511a0f008acde768911a641c9e3ba2237,5d9009ae7c12665298a2bc223fd11d9511a0f008acde768911a641c9e3ba2237,5b83ac6a1f5f4249eb1ad50d62a479cae8c18cb3c6ae1bde3be63aac44281675,5b83ac6a1f5f4249eb1ad50d62a479cae8c18cb3c6ae1bde3be63aac44281675,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.9599470313860115e-14,1.27675647831893e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D16_seed_07__seed_07__v2_R2.csv.gz,fdb279171a91b28f691b79c513a3de6d7c9c75255a20499ab17988c2763e0b4b
BY2__LC01__LIT__D16_seed_08__seed_08__v3,FULL,b3baf65d97c0b15a4d24a07a3b8532964b6bce7f404e80803e2a8d42a6c5e18e,b3baf65d97c0b15a4d24a07a3b8532964b6bce7f404e80803e2a8d42a6c5e18e,ce9d7509e3c666626820d91824880a08132b23733c52fac17877303813ca23df,ce9d7509e3c666626820d91824880a08132b23733c52fac17877303813ca23df,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.923071959373406e-14,1.3766765505351941e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D16_seed_08__seed_08__v3_R2.csv.gz,eb37d10ce5653c1c87b1f55f368e3026356522f8555980313de902f5282fb259
BY2__LC01__LIT__D16_seed_08__seed_08__v2,FULL,edefe107c58dcffb354c102161d679ef5ac7f0c79ff83d23612daf855303dde3,edefe107c58dcffb354c102161d679ef5ac7f0c79ff83d23612daf855303dde3,493acf26e297c8aa1cfdd8b4c97a551e1f10f7ce9c6e084c1ead8988faef6617,493acf26e297c8aa1cfdd8b4c97a551e1f10f7ce9c6e084c1ead8988faef6617,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.859918133873948e-14,1.3100631690576847e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D16_seed_08__seed_08__v2_R2.csv.gz,489de061cd086148634a27c399e35824d6b71140e32689cccdbf64b0cbd3ebbb
BY2__EXT05C__LIT__D16_seed_08__seed_08__v3,FULL,2da2d4c83956277506c1199fba6d69b12ae32f974872c1286593b617b8002dd2,2da2d4c83956277506c1199fba6d69b12ae32f974872c1286593b617b8002dd2,2ec657c0672f6287561fddb7daa1ebf45b725b7c9e3f872cd60f4aa6c7a62aa2,2ec657c0672f6287561fddb7daa1ebf45b725b7c9e3f872cd60f4aa6c7a62aa2,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8443385208352465e-14,1.2434497875801753e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D16_seed_08__seed_08__v3_R2.csv.gz,8973873a2cd900274ae1e26d63c4b890c1f865cf214d8fe14e1a2a2a4e547d8b
BY2__EXT05C__LIT__D16_seed_08__seed_08__v2,FULL,10187e3087d104727a617213532e10d7c87ff7a05fa85cfc793065ded55b36cf,10187e3087d104727a617213532e10d7c87ff7a05fa85cfc793065ded55b36cf,ca1bb9fcbf6bb7da271d743d54da2d1d44650d47fa568efe0f33566fec7b898e,ca1bb9fcbf6bb7da271d743d54da2d1d44650d47fa568efe0f33566fec7b898e,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8492744323521625e-14,1.2989609388114332e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D16_seed_08__seed_08__v2_R2.csv.gz,62671749e4aacf4f69f8174c7c6423e477b03d95f41fe2f0c2223e3e3d48e14a
BY2__LC01__LIT__D18_seed_00__seed_00__v3,FULL,c5b40d23a412c08baccf4fef7936bd89a65c4369b54802fbfa6bdf7788220ef7,c5b40d23a412c08baccf4fef7936bd89a65c4369b54802fbfa6bdf7788220ef7,0925ae873f3a919eb05cf0bea9925b2fbd79fcc0de3c7e43de56562eedf38b4f,0925ae873f3a919eb05cf0bea9925b2fbd79fcc0de3c7e43de56562eedf38b4f,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,3.064295997853154e-14,1.2823075934420558e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D18_seed_00__seed_00__v3_R2.csv.gz,dd8612eb1dffbb03febfa066e7d572be6ff960167c2e893abd39618db01f1792
BY2__LC01__LIT__D18_seed_00__seed_00__v2,FULL,e27d010bce0fd1f004dabbbfa94d210bc468ffdd14eabac2f847383040109647,e27d010bce0fd1f004dabbbfa94d210bc468ffdd14eabac2f847383040109647,9cf1455a748a4f82499cee35013170061d079839656323d88e65cf2be04f6d79,9cf1455a748a4f82499cee35013170061d079839656323d88e65cf2be04f6d79,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.9719158652426136e-14,1.2784912017949068e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D18_seed_00__seed_00__v2_R2.csv.gz,6eb98aab7f42c6b015606f4f2b9b2e0e89bffb0f65f22d2202889641e1c5f048
BY2__EXT05C__LIT__D18_seed_00__seed_00__v3,FULL,9a59324cbd970479e429b13f0a315ba12f59ba61076cf968f6185d7986a22947,9a59324cbd970479e429b13f0a315ba12f59ba61076cf968f6185d7986a22947,24f78f529b66bd63bcf45ef4c43ec3d3aa27881e921a6255f26a1849b4b331c2,24f78f529b66bd63bcf45ef4c43ec3d3aa27881e921a6255f26a1849b4b331c2,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.7982025520652192e-14,1.2989609388114332e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D18_seed_00__seed_00__v3_R2.csv.gz,13f44ff015d97f4d71512743b1bc30d59d5b413aca7912eb045a5c30b2fa44cd
BY2__EXT05C__LIT__D18_seed_00__seed_00__v2,FULL,f000fc605bd45551e2088e3774f7a59e35dccce4433bae2fad4f5d3e15aea9ac,f000fc605bd45551e2088e3774f7a59e35dccce4433bae2fad4f5d3e15aea9ac,4ed1ea323d006072150dbc544f3358ab89a6b7c3954ccb4783f3f6d3b7939cf6,4ed1ea323d006072150dbc544f3358ab89a6b7c3954ccb4783f3f6d3b7939cf6,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.9320189245914525e-14,1.2628786905111156e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D18_seed_00__seed_00__v2_R2.csv.gz,f73892c1f4512fbee162ef04e64ee48dc376b6a0f19f2f5ec1077c548e9ec68d
BY2__LC01__LIT__D18_seed_01__seed_01__v3,FULL,388513b1def564e3d57f4bd03bab20ae84be4bf0e89c92a85e62238860d1b931,388513b1def564e3d57f4bd03bab20ae84be4bf0e89c92a85e62238860d1b931,34c724010f737052336805b09a5086dc39d16a8372d54324deb4a59f2086cdc8,34c724010f737052336805b09a5086dc39d16a8372d54324deb4a59f2086cdc8,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.909043859352677e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D18_seed_01__seed_01__v3_R2.csv.gz,242281f6a871750e437d041207675a93eeef437940a2c54e4a6c913b8a8c48c3
BY2__LC01__LIT__D18_seed_01__seed_01__v2,FULL,6874fe8a24e331b34422866125f6f2d92253e9cdfdfcc6e9c2e667ffd844c6f3,6874fe8a24e331b34422866125f6f2d92253e9cdfdfcc6e9c2e667ffd844c6f3,1347dfb8851ed4ac71a1b28d60bdd7dc5405f3fb63177fdf3981f713664bbad7,1347dfb8851ed4ac71a1b28d60bdd7dc5405f3fb63177fdf3981f713664bbad7,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,3.0066553170065026e-14,1.3100631690576847e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D18_seed_01__seed_01__v2_R2.csv.gz,4da9bcf5db334c4fd930cfca5e08c51ac2106e8a765bcd7ef9a62755fb43bb50
BY2__EXT05C__LIT__D18_seed_01__seed_01__v3,FULL,756a20d89996f8d3bd097435142220f2ab1b40aadcabc546cb563e241bff6694,756a20d89996f8d3bd097435142220f2ab1b40aadcabc546cb563e241bff6694,1be7feafe9325edfd478046bc0efc72e30651ab4584a859099cba6f5233895a2,1be7feafe9325edfd478046bc0efc72e30651ab4584a859099cba6f5233895a2,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.7985549261444482e-14,1.2989609388114332e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D18_seed_01__seed_01__v3_R2.csv.gz,3f5885e95369ddcf676352cce0ab16c966af38f40c52be314102b98bb98b6018
BY2__EXT05C__LIT__D18_seed_01__seed_01__v2,FULL,7136ad0c2a159fcc5ada85e71b86adf45e9123d6782a56677b496e612e3dcb6f,7136ad0c2a159fcc5ada85e71b86adf45e9123d6782a56677b496e612e3dcb6f,0595d2addf9b6c2cf4a726ba4ab51911fe556cac55a10af134c0c01bfccd47aa,0595d2addf9b6c2cf4a726ba4ab51911fe556cac55a10af134c0c01bfccd47aa,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.7759128101963136e-14,1.2878587085651816e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D18_seed_01__seed_01__v2_R2.csv.gz,fdbfa0baed633813f0bd151d7540a0bc83289df2fc76da2d75c6f0fac08733c4
BY2__LC01__LIT__D18_seed_02__seed_02__v3,FULL,1d8389c4874ecd397773cd48a6b46772fff0391197a626da38c5965d8c711def,1d8389c4874ecd397773cd48a6b46772fff0391197a626da38c5965d8c711def,648447b69398ebe01b1f3ac08591424ba8cdcebb9ab1e6602c6eb8df47234603,648447b69398ebe01b1f3ac08591424ba8cdcebb9ab1e6602c6eb8df47234603,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8678373793699065e-14,1.2378986724570495e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D18_seed_02__seed_02__v3_R2.csv.gz,cf52d1d447bd0568041050458dfe8428e696c15d2ebc5ae8e71f2c288c2ef4a3
BY2__LC01__LIT__D18_seed_02__seed_02__v2,FULL,dc5918f19558c51abcbe1bce0071b7bffc1aeffd36d13f7de96ca67badce22e7,dc5918f19558c51abcbe1bce0071b7bffc1aeffd36d13f7de96ca67badce22e7,149f47a09a9579bee43fa3fb143ae7ff1ac7247cfaf5b1e02983fdb73608db05,149f47a09a9579bee43fa3fb143ae7ff1ac7247cfaf5b1e02983fdb73608db05,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8674720264950725e-14,1.3877787807814457e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D18_seed_02__seed_02__v2_R2.csv.gz,6f805a0d26a26d19aac41cfac8f546fa810eb3629f46d6b49f77034a951b4ffd
BY2__EXT05C__LIT__D18_seed_02__seed_02__v3,FULL,29df1d43fb7f58c270befe655170c9b1eef8c9357aa82a888a408967514a5d15,29df1d43fb7f58c270befe655170c9b1eef8c9357aa82a888a408967514a5d15,63110975f5588adca0ed744a7e1bdc46efd16b59ecbc12c2eee3218531bd663d,63110975f5588adca0ed744a7e1bdc46efd16b59ecbc12c2eee3218531bd663d,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8674720264950725e-14,1.3988810110276972e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D18_seed_02__seed_02__v3_R2.csv.gz,e9e7885caf1557b6c041c1c6a665a543967d3ac28fd8d00d6dc7026d22b52b55
BY2__EXT05C__LIT__D18_seed_02__seed_02__v2,FULL,51464a2443cdfb05e1cfc23bf5b2c946ee73517fd019790f243c85ce4c2cd056,51464a2443cdfb05e1cfc23bf5b2c946ee73517fd019790f243c85ce4c2cd056,862f2c0f869f7ce3362e4eaf47a1a5c2f510ff529fa9ea6c97fa62da74737312,862f2c0f869f7ce3362e4eaf47a1a5c2f510ff529fa9ea6c97fa62da74737312,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.6891471826704285e-14,1.2712053631958042e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D18_seed_02__seed_02__v2_R2.csv.gz,bd03ece7ab77e15a48008986588f9cff62f9d6b8fc4a46822cba54783f0ed9d6
