case_id,family,type,seed,method,config,yaw_rmse_deg,horizontal_rmse_m,up_rmse_m,yaw_p95_deg,failure_class,pre_failure_yaw,pre_failure_h,pre_failure_up,input_identity_note,source_run_dir,output_sha256,audit_status_R1,audit_status_R2,observer_discrepancy_R2
D33_seed_04,航向噪声,D33,seed_04,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D33_seed_04__seed_04/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_05,航向噪声,D33,seed_05,LC01,LIT,3.9890308074845566,0.1707782248904183,0.33920113976861566,6.901351242942674,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D33_seed_05__seed_05/v2_R2,838af2b8441dd37a405ad613d6f33c559e30db67d0ef9f4d9bce20452213e03d,PASS,PASS,"{""horizontal_max_m"":2.906768132206471e-14,""up_max_m"":1.2378986724570495e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_05,航向噪声,D33,seed_05,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D33_seed_05__seed_05/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_06,航向噪声,D33,seed_06,LC01,LIT,3.85993283677414,0.17027049989409807,0.3392012050533153,7.050676637952991,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D33_seed_06__seed_06/v2_R2,2ae92345ed579ec82e54dde69af9c065e619d95944bc1a0c692a37ccf5fac791,PASS,PASS,"{""horizontal_max_m"":2.8009120072855277e-14,""up_max_m"":1.2712053631958042e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_06,航向噪声,D33,seed_06,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D33_seed_06__seed_06/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_07,航向噪声,D33,seed_07,LC01,LIT,3.7429122219587754,0.17062711622081125,0.3392079365460704,7.204367746103643,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D33_seed_07__seed_07/v2_R2,6f0be0fa6d9dc5d09bacd06989e3a9c8e1f47d028231c6a82da6a1433e1dd3bb,PASS,PASS,"{""horizontal_max_m"":2.9307587937078254e-14,""up_max_m"":1.3100631690576847e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_07,航向噪声,D33,seed_07,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D33_seed_07__seed_07/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_08,航向噪声,D33,seed_08,LC01,LIT,3.3658069909513726,0.17015650705061441,0.33920316606376927,6.319414017807116,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D33_seed_08__seed_08/v2_R2,ddaf0652e176a1e4c5c4ecc0a4a83888e0502801648bd131ee5cdd7fba8557bf,PASS,PASS,"{""horizontal_max_m"":2.8415857524363406e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D33_seed_08,航向噪声,D33,seed_08,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D33_seed_08__seed_08/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_00,航向噪声,D35,seed_00,LC01,LIT,3.2589641707615926,0.16954340746008467,0.3391878346185482,6.440673433115344,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D35_seed_00__seed_00/v2_R2,a80a43627561fe407011c86b0d6e899c755d199af79b68570f213df4c9a3ac74,PASS,PASS,"{""horizontal_max_m"":2.85931064329173e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_00,航向噪声,D35,seed_00,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D35_seed_00__seed_00/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_01,航向噪声,D35,seed_01,LC01,LIT,3.3563363396383328,0.1696868110652168,0.33918949392961395,5.993369630468807,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D35_seed_01__seed_01/v2_R2,4b160c43f67026e838044db6d778cf39499d907602c1c6068f7d46ea1fc62a6c,PASS,PASS,"{""horizontal_max_m"":2.8154358507683038e-14,""up_max_m"":1.2323475573339238e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_01,航向噪声,D35,seed_01,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D35_seed_01__seed_01/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_02,航向噪声,D35,seed_02,LC01,LIT,3.166874294720208,0.16963340579913672,0.3391864375033809,5.6382860844191605,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D35_seed_02__seed_02/v2_R2,dbbf847cbf801dea36aec455098e91aa2860b13c09b9b96f81823186ed1db65d,PASS,PASS,"{""horizontal_max_m"":2.99915227519049e-14,""up_max_m"":1.2545520178264269e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_02,航向噪声,D35,seed_02,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D35_seed_02__seed_02/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_03,航向噪声,D35,seed_03,LC01,LIT,3.5458535187987317,0.16962320363256234,0.3391865982763157,7.074797930019167,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D35_seed_03__seed_03/v2_R2,2e868e34699a42b1f7c542618241e90137160354aa7471205c3eeaa6ce62b80b,PASS,PASS,"{""horizontal_max_m"":2.789840692863316e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_03,航向噪声,D35,seed_03,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D35_seed_03__seed_03/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_04,航向噪声,D35,seed_04,LC01,LIT,3.308895325938649,0.16945731748238263,0.33918789699964685,6.397817547166569,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D35_seed_04__seed_04/v2_R2,09f3f6c176b7b3112ed6c23f8f96e6a15149821089f1fac70c57d125f610b64f,PASS,PASS,"{""horizontal_max_m"":2.84502680447244e-14,""up_max_m"":1.2490009027033011e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_04,航向噪声,D35,seed_04,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D35_seed_04__seed_04/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_05,航向噪声,D35,seed_05,LC01,LIT,3.1161924175077016,0.16943342283654164,0.33918410228197504,5.8653533282582355,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D35_seed_05__seed_05/v2_R2,3499f84e42a5f0bb19e941e9675124e53c61b51b66b4680691fd9a9922358666,PASS,PASS,"{""horizontal_max_m"":2.8678471379852626e-14,""up_max_m"":1.3822276656583199e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_05,航向噪声,D35,seed_05,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D35_seed_05__seed_05/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_06,航向噪声,D35,seed_06,LC01,LIT,3.0880575734850533,0.16941307299993758,0.3391856504751331,5.753158022859535,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D35_seed_06__seed_06/v2_R2,498b19a521a19abfccf2106a6779e4dc13bd0701d6a2f67aec7f2d4819626cd2,PASS,PASS,"{""horizontal_max_m"":3.080209002617428e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_06,航向噪声,D35,seed_06,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D35_seed_06__seed_06/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_07,航向噪声,D35,seed_07,LC01,LIT,3.230935960892483,0.1695826937168206,0.33918679618748243,6.430017708599705,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D35_seed_07__seed_07/v2_R2,7103526f1a5f7f82b1d585af8937e5655c7ebad94c169350b7234f5e1992a0d1,PASS,PASS,"{""horizontal_max_m"":3.002220542528243e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_07,航向噪声,D35,seed_07,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D35_seed_07__seed_07/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_08,航向噪声,D35,seed_08,LC01,LIT,3.264261496438727,0.1692931761915288,0.33918474752288363,5.874438073025981,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D35_seed_08__seed_08/v2_R2,cb779f465d18df4b881501dd045d49eaede9e655ea9c2c94be9540612eed1ea6,PASS,PASS,"{""horizontal_max_m"":2.9322108039382884e-14,""up_max_m"":1.3433698597964394e-14,""yaw_max_deg"":4.092726157978177e-12}"
D35_seed_08,航向噪声,D35,seed_08,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D35_seed_08__seed_08/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_00,航向噪声,D32,seed_00,LC01,LIT,3.102901925968635,0.16916681635695147,0.3391773225220193,5.1366015197721335,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D32_seed_00__seed_00/v2_R2,c5e0a5e79887050a2212313a787b66b7f7c6f3b9c25dd4df80b1f827dfa14a39,PASS,PASS,"{""horizontal_max_m"":2.7983131039698074e-14,""up_max_m"":1.3877787807814457e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_00,航向噪声,D32,seed_00,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D32_seed_00__seed_00/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_01,航向噪声,D32,seed_01,LC01,LIT,3.0732372905937844,0.16918002181124928,0.33917617919040877,5.2381904759099465,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D32_seed_01__seed_01/v2_R2,0eff4fe4e11bc2f9333e7290725f0b767cbd1a3657e1a73afa4c522f487a1f57,PASS,PASS,"{""horizontal_max_m"":2.926172469176591e-14,""up_max_m"":1.2823075934420558e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_01,航向噪声,D32,seed_01,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D32_seed_01__seed_01/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_02,航向噪声,D32,seed_02,LC01,LIT,3.212720389625069,0.16922434985625853,0.33917537784055707,5.289573844204921,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D32_seed_02__seed_02/v2_R2,61a7fe21c6172d0d8707332d89c77a10137800e8e70b590f72c1c8b11142c028,PASS,PASS,"{""horizontal_max_m"":2.928880403373203e-14,""up_max_m"":1.2545520178264269e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_02,航向噪声,D32,seed_02,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D32_seed_02__seed_02/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_03,航向噪声,D32,seed_03,LC01,LIT,2.9563838152853705,0.16919826308329267,0.33917607093495794,4.98260931152404,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D32_seed_03__seed_03/v2_R2,920140289c94910107630613378342cfcbea2d3cc197b7c56a6dc6f38469e43e,PASS,PASS,"{""horizontal_max_m"":2.9603364279679926e-14,""up_max_m"":1.2712053631958042e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_03,航向噪声,D32,seed_03,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D32_seed_03__seed_03/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_04,航向噪声,D32,seed_04,LC01,LIT,3.0342072172406915,0.16922392120768204,0.3391770126435303,5.098995977251512,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D32_seed_04__seed_04/v2_R2,3b777a0e406f96c28b30e273d65e7deadd2a418c2bde88d949f403517df758c2,PASS,PASS,"{""horizontal_max_m"":2.986226500229231e-14,""up_max_m"":1.2212453270876722e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_04,航向噪声,D32,seed_04,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D32_seed_04__seed_04/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_05,航向噪声,D32,seed_05,LC01,LIT,3.099280951926498,0.16928935638790626,0.3391756002656168,5.096683970666633,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D32_seed_05__seed_05/v2_R2,a45e70ddc912634447e12c3604476255a52ecfb966762b94c5768530ddb9ce87,PASS,PASS,"{""horizontal_max_m"":3.0355726799129295e-14,""up_max_m"":1.2378986724570495e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_05,航向噪声,D32,seed_05,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D32_seed_05__seed_05/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_06,航向噪声,D32,seed_06,LC01,LIT,3.076935100086873,0.16920529622474298,0.33917605707926807,5.159539702809435,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D32_seed_06__seed_06/v2_R2,1fac967177053d771f3f246a26a287ed01ad58e44a3add68213462230a9415b4,PASS,PASS,"{""horizontal_max_m"":3.060927866006414e-14,""up_max_m"":1.2712053631958042e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_06,航向噪声,D32,seed_06,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D32_seed_06__seed_06/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_07,航向噪声,D32,seed_07,LC01,LIT,3.033596421387648,0.1692295729362669,0.33917632442909956,5.189701973646599,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D32_seed_07__seed_07/v2_R2,85008c167b98abd1744d6c534e7d55bec1c44583d2b1d3e59d859290083876f7,PASS,PASS,"{""horizontal_max_m"":2.977097071711504e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_07,航向噪声,D32,seed_07,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D32_seed_07__seed_07/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_08,航向噪声,D32,seed_08,LC01,LIT,2.944179610450694,0.16916487018848442,0.3391760144046522,4.873919867811922,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D32_seed_08__seed_08/v2_R2,8c437014f0ed08c81d525ff1d32b3c68a0ad0bb3ea4f1cdb868c3b7e28a1060c,PASS,PASS,"{""horizontal_max_m"":3.04309875536972e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
D32_seed_08,航向噪声,D32,seed_08,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D32_seed_08__seed_08/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D31_seed_00,航向中断,D31,seed_00,LC01,LIT,3.305615359339911,6.438932246581681,7.869301906227647,5.451656681770347,NONE,,,,LC01 一台无效跳过整次更新；EXT05C 更新不读取 p2,$HX03R2/RUNS/BY2__LC01__LIT__D31_seed_00__seed_00/v2_R2,c0acdfc549f2f4b7b223057300937f4400f1edfc367328fa4876af1ace9b5857,FAIL,PASS,"{""horizontal_max_m"":2.8126000799001213e-14,""up_max_m"":2.1316282072803006e-14,""yaw_max_deg"":4.092726157978177e-12}"
D31_seed_00,航向中断,D31,seed_00,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,p2 无效不影响 EXT05C 更新；NAV 与 C00 哈希一致,$HX03R2/RUNS/BY2__EXT05C__LIT__D31_seed_00__seed_00/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D31_seed_01,航向中断,D31,seed_01,LC01,LIT,3.016014157153275,7.163022618062814,11.11691915533897,4.968141341576635,NONE,,,,LC01 一台无效跳过整次更新；EXT05C 更新不读取 p2,$HX03R2/RUNS/BY2__LC01__LIT__D31_seed_01__seed_01/v2_R2,b8fda97fbe7619600845c9abc96137acef0dad528da4f202889c3ed8525c4f70,FAIL,PASS,"{""horizontal_max_m"":2.929642751054232e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D31_seed_01,航向中断,D31,seed_01,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,p2 无效不影响 EXT05C 更新；NAV 与 C00 哈希一致,$HX03R2/RUNS/BY2__EXT05C__LIT__D31_seed_01__seed_01/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D31_seed_02,航向中断,D31,seed_02,LC01,LIT,2.9715279289129604,3.015155687124563,8.988878207493103,5.047068172153291,NONE,,,,LC01 一台无效跳过整次更新；EXT05C 更新不读取 p2,$HX03R2/RUNS/BY2__LC01__LIT__D31_seed_02__seed_02/v2_R2,007257ef45a424ccaba9c407bcd9d46ea22884e05d9804265c257441b0c1d061,FAIL,PASS,"{""horizontal_max_m"":2.929642751054232e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D31_seed_02,航向中断,D31,seed_02,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,p2 无效不影响 EXT05C 更新；NAV 与 C00 哈希一致,$HX03R2/RUNS/BY2__EXT05C__LIT__D31_seed_02__seed_02/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D31_seed_03,航向中断,D31,seed_03,LC01,LIT,2.994370163511274,1.309054310481677,8.245942820497676,4.968141352326055,NONE,,,,LC01 一台无效跳过整次更新；EXT05C 更新不读取 p2,$HX03R2/RUNS/BY2__LC01__LIT__D31_seed_03__seed_03/v2_R2,319a6a5d6d793b2b50d9fb77f41ca457d18a8ca4a0ec335aa1f94dd1d513227d,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D31_seed_03,航向中断,D31,seed_03,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,p2 无效不影响 EXT05C 更新；NAV 与 C00 哈希一致,$HX03R2/RUNS/BY2__EXT05C__LIT__D31_seed_03__seed_03/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D31_seed_04,航向中断,D31,seed_04,LC01,LIT,3.025853851906209,2.211131386445853,10.346940669955826,5.1571725080457185,NONE,,,,LC01 一台无效跳过整次更新；EXT05C 更新不读取 p2,$HX03R2/RUNS/BY2__LC01__LIT__D31_seed_04__seed_04/v2_R2,1484bfe0b776cfd8e0124968a2311b8be47827b522b28f19569f25192838bcd2,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D31_seed_04,航向中断,D31,seed_04,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,p2 无效不影响 EXT05C 更新；NAV 与 C00 哈希一致,$HX03R2/RUNS/BY2__EXT05C__LIT__D31_seed_04__seed_04/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D31_seed_05,航向中断,D31,seed_05,LC01,LIT,2.9935872411314097,1.503891603937653,8.667226715020655,4.96699805454827,NONE,,,,LC01 一台无效跳过整次更新；EXT05C 更新不读取 p2,$HX03R2/RUNS/BY2__LC01__LIT__D31_seed_05__seed_05/v2_R2,a2fd4374da36a01c152106d87972f54c5429900e856344ef880f4326ae7a5c2a,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D31_seed_05,航向中断,D31,seed_05,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,p2 无效不影响 EXT05C 更新；NAV 与 C00 哈希一致,$HX03R2/RUNS/BY2__EXT05C__LIT__D31_seed_05__seed_05/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
