level,group,method,method_label,metric,reference_method,registered_n,paired_n,difference_median,difference_p95,difference_definition,source,audit_status_R1,audit_status_R2,observer_discrepancy_R2
family,多普勒,LC01,LC01,horizontal_rmse_m,F04,27,27,-0.00040901738535797927,-0.00012911432736850974,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,LC01,LC01,horizontal_rmse_m,F02,27,27,-0.004373901918778067,-0.004373901918778067,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,LC01,LC01,horizontal_rmse_m,F03,27,27,-0.002372352436544531,-0.002372352436544531,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,LC01,LC01,horizontal_rmse_m,A04,27,27,0.0005910691136837148,0.000995607837677212,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,LC01,LC01,up_rmse_m,F04,27,27,0.0017742472872885953,0.0018657473222456768,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,LC01,LC01,up_rmse_m,F02,27,27,0.0025958961248767898,0.0025958961248767898,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,LC01,LC01,up_rmse_m,F03,27,27,0.0027906585743774567,0.0027906585743774567,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,LC01,LC01,up_rmse_m,A04,27,27,0.0007759102794247658,0.0009798758044982827,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,EXT05C,EXT05C,yaw_rmse_deg,F04,27,27,10.162553694172576,10.164691649471314,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,EXT05C,EXT05C,yaw_rmse_deg,F02,27,27,9.816689482000099,9.816689482000099,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,EXT05C,EXT05C,yaw_rmse_deg,F03,27,27,10.133050687934034,10.133050687934034,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,EXT05C,EXT05C,yaw_rmse_deg,A04,27,27,10.162271738947219,10.165210140673842,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,EXT05C,EXT05C,horizontal_rmse_m,F04,27,27,-0.01020617590206599,-0.00992627284407652,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,EXT05C,EXT05C,horizontal_rmse_m,F02,27,27,-0.014171060435486077,-0.014171060435486077,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,EXT05C,EXT05C,horizontal_rmse_m,F03,27,27,-0.01216951095325254,-0.01216951095325254,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,EXT05C,EXT05C,horizontal_rmse_m,A04,27,27,-0.009206089403024295,-0.008801550679030799,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,EXT05C,EXT05C,up_rmse_m,F04,27,27,0.007579881324913419,0.007671381359870501,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,EXT05C,EXT05C,up_rmse_m,F02,27,27,0.008401530162501614,0.008401530162501614,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,EXT05C,EXT05C,up_rmse_m,F03,27,27,0.00859629261200228,0.00859629261200228,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,多普勒,EXT05C,EXT05C,up_rmse_m,A04,27,27,0.00658154431704959,0.006785509842123107,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":27}","{""PASS"":27}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,LC01,LC01,yaw_rmse_deg,F04,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.082501601277358e-14,""up_max_m"":1.412064909445121e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,LC01,LC01,yaw_rmse_deg,F02,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.082501601277358e-14,""up_max_m"":1.412064909445121e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,LC01,LC01,yaw_rmse_deg,F03,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.082501601277358e-14,""up_max_m"":1.412064909445121e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,LC01,LC01,yaw_rmse_deg,A04,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.082501601277358e-14,""up_max_m"":1.412064909445121e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,LC01,LC01,horizontal_rmse_m,F04,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.082501601277358e-14,""up_max_m"":1.412064909445121e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,LC01,LC01,horizontal_rmse_m,F02,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.082501601277358e-14,""up_max_m"":1.412064909445121e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,LC01,LC01,horizontal_rmse_m,F03,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.082501601277358e-14,""up_max_m"":1.412064909445121e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,LC01,LC01,horizontal_rmse_m,A04,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.082501601277358e-14,""up_max_m"":1.412064909445121e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,LC01,LC01,up_rmse_m,F04,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.082501601277358e-14,""up_max_m"":1.412064909445121e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,LC01,LC01,up_rmse_m,F02,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.082501601277358e-14,""up_max_m"":1.412064909445121e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,LC01,LC01,up_rmse_m,F03,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.082501601277358e-14,""up_max_m"":1.412064909445121e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,LC01,LC01,up_rmse_m,A04,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.082501601277358e-14,""up_max_m"":1.412064909445121e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,EXT05C,EXT05C,yaw_rmse_deg,F04,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.005631534832773e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,EXT05C,EXT05C,yaw_rmse_deg,F02,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.005631534832773e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,EXT05C,EXT05C,yaw_rmse_deg,F03,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.005631534832773e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,EXT05C,EXT05C,yaw_rmse_deg,A04,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.005631534832773e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,EXT05C,EXT05C,horizontal_rmse_m,F04,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.005631534832773e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,EXT05C,EXT05C,horizontal_rmse_m,F02,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.005631534832773e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,EXT05C,EXT05C,horizontal_rmse_m,F03,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.005631534832773e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,EXT05C,EXT05C,horizontal_rmse_m,A04,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.005631534832773e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,EXT05C,EXT05C,up_rmse_m,F04,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.005631534832773e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,EXT05C,EXT05C,up_rmse_m,F02,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.005631534832773e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,EXT05C,EXT05C,up_rmse_m,F03,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.005631534832773e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,时间戳,EXT05C,EXT05C,up_rmse_m,A04,9,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":3.005631534832773e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01,LC01,yaw_rmse_deg,F04,18,18,1.1128795422728133,1.1896360630081253,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01,LC01,yaw_rmse_deg,F02,18,18,0.7662657510667148,0.8412359130835686,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01,LC01,yaw_rmse_deg,F03,18,18,1.083242477618529,1.1593490922891148,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01,LC01,yaw_rmse_deg,A04,18,18,1.1131503439812032,1.1898801376606205,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01,LC01,horizontal_rmse_m,F04,18,18,1.1875448723538424,7.494125632424867,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01,LC01,horizontal_rmse_m,F02,18,18,-1.4943558455133168,1.6062287776759292,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01,LC01,horizontal_rmse_m,F03,18,18,-1.4318166465855158,1.7701375592440183,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01,LC01,horizontal_rmse_m,A04,18,18,1.1867196371938318,7.485650136732693,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01,LC01,up_rmse_m,F04,18,18,3.9672239926173667,10.135957416317124,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01,LC01,up_rmse_m,F02,18,18,4.262134954272684,10.14386318235594,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01,LC01,up_rmse_m,F03,18,18,4.300068094317735,10.269624843903378,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01,LC01,up_rmse_m,A04,18,18,3.963993303282381,10.131129283097035,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,EXT05C,EXT05C,yaw_rmse_deg,F04,18,18,10.54480569928553,16.75308284572472,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,EXT05C,EXT05C,yaw_rmse_deg,F02,18,18,10.19858611452616,16.40326856198641,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,EXT05C,EXT05C,yaw_rmse_deg,F03,18,18,10.515278824294152,16.721395115464194,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,EXT05C,EXT05C,yaw_rmse_deg,A04,18,18,10.54488692150889,16.75338546654829,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,EXT05C,EXT05C,horizontal_rmse_m,F04,18,18,1.2313113962535776,7.657329363104918,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,EXT05C,EXT05C,horizontal_rmse_m,F02,18,18,-1.8721813995720726,0.5762080895314166,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,EXT05C,EXT05C,horizontal_rmse_m,F03,18,18,-1.7615075405784282,0.7401168710995056,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,EXT05C,EXT05C,horizontal_rmse_m,A04,18,18,1.2303424452636773,7.649597027582704,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,EXT05C,EXT05C,up_rmse_m,F04,18,18,4.00415789082692,10.184753005124362,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,EXT05C,EXT05C,up_rmse_m,F02,18,18,4.299068852482238,10.272990307417937,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,EXT05C,EXT05C,up_rmse_m,F03,18,18,4.337001992527288,10.378780592697305,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,EXT05C,EXT05C,up_rmse_m,A04,18,18,4.000927201491934,10.179924871904273,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01-BR,改动过的 LC01,yaw_rmse_deg,F04,18,18,1.1108442030618004,1.1304725425317745,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":18}","{""PASS"":18}","{""horizontal_max_m"":3.1776437161565096e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01-BR,改动过的 LC01,yaw_rmse_deg,F02,18,18,0.7638492771350345,0.7830761153056465,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":18}","{""PASS"":18}","{""horizontal_max_m"":3.1776437161565096e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01-BR,改动过的 LC01,yaw_rmse_deg,F03,18,18,1.0804683859546764,1.1014802486888866,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":18}","{""PASS"":18}","{""horizontal_max_m"":3.1776437161565096e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,A2,LC01-BR,改动过的 LC01,yaw_rmse_deg,A04,18,18,1.1107988259087245,1.1307192418352314,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":18}","{""PASS"":18}","{""horizontal_max_m"":3.1776437161565096e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
