slot_id,version,role,axis,maximum,time_s,index_zero_based,matched_epoch_count,east_difference_m,evaluator_horizontal_error_m,evaluator_up_error_m,evaluator_yaw_error_deg,horizontal_magnitude_difference_m,horizontal_vector_discrepancy_m,north_difference_m,observer_horizontal_error_m,observer_up_error_m,observer_yaw_error_deg,up_difference_m,yaw_difference_deg
BY2__LC01__LIT__D16_seed_01__seed_01__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-5.10702591327572e-15,1.526883157052194,-0.8422008589278285,-6.3534040170847845,5.329070518200751e-15,5.264201818300573e-15,1.27675647831893e-15,1.5268831570521992,-0.8422008589278303,-6.353404017080692,-1.7763568394002505e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D16_seed_01__seed_01__v3,v3,FULL,horizontal,2.8424365601609406e-14,158.20104789733887,20759,58014,2.842170943040401e-14,1.455221513975255,-0.5425650433716247,-17.17333147646977,-2.7533531010703882e-14,2.8424365601609406e-14,3.885780586188048e-16,1.4552215139752274,-0.5425650433716246,-17.17333147646977,1.1102230246251565e-16,0.0
BY2__EXT05C__LIT__D16_seed_01__seed_01__v3,v3,FULL,up,1.2545520178264269e-14,173.42307233810425,23621,58014,-2.220446049250313e-15,1.5086776716372003,-0.5471100140830862,-16.9771833826523,2.4424906541753444e-15,2.3347702487811585e-15,7.216449660063518e-16,1.5086776716372028,-0.5471100140830988,-16.9771833826523,-1.2545520178264269e-14,0.0
BY2__EXT05C__LIT__D16_seed_01__seed_01__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,1.0658141036401503e-14,1.5295521391321183,-0.5632543891521813,-18.04575469354205,-9.325873406851315e-15,1.136352722139017e-14,3.941291737419306e-15,1.529552139132109,-0.5632543891521811,-18.04575469353796,2.220446049250313e-16,4.092726157978177e-12
BY2__EXT05C__LIT__D16_seed_01__seed_01__v2,v2,FULL,horizontal,2.9535701651221626e-14,202.6330587863922,29265,58014,2.9531932455029164e-14,1.4632085447173324,-0.8367893279496208,-13.12643717101102,-2.9531932455029164e-14,2.9535701651221626e-14,-4.718447854656915e-16,1.4632085447173029,-0.8367893279496197,-13.12643717101102,1.1102230246251565e-15,0.0
BY2__EXT05C__LIT__D16_seed_01__seed_01__v2,v2,FULL,up,1.2434497875801753e-14,183.40904211997983,25529,58014,-3.9968028886505635e-15,1.6385172732028506,-0.8299445247928876,-16.51786917698402,3.3306690738754696e-15,5.0976649118619105e-15,-3.164135620181696e-15,1.638517273202854,-0.8299445247929,-16.51786917698402,-1.2434497875801753e-14,0.0
BY2__EXT05C__LIT__D16_seed_01__seed_01__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,6.661338147750939e-16,1.5440987651698808,-0.848689735775384,-18.04575469354205,-6.661338147750939e-16,6.804363002006077e-16,-1.3877787807814457e-16,1.54409876516988,-0.8486897357753862,-18.04575469353796,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D16_seed_02__seed_02__v3,v3,FULL,horizontal,2.899042967690337e-14,174.14507675170898,23750,58014,2.786659791809143e-14,1.513504171781055,0.4635477385781748,-1.5546136131153787,-1.7541523789077473e-14,2.899042967690337e-14,7.993605777301127e-15,1.5135041717810374,0.46354773857817433,-1.5546136131153787,-4.440892098500626e-16,0.0
BY2__LC01__LIT__D16_seed_02__seed_02__v3,v3,FULL,up,1.27675647831893e-14,262.8890552520752,41144,58014,-6.661338147750939e-16,1.5056055228038998,0.4935534443783211,-2.30910331877692,-4.6629367034256575e-15,5.150286199625854e-15,5.10702591327572e-15,1.5056055228038951,0.49355344437830834,-2.30910331877692,-1.27675647831893e-14,0.0
BY2__LC01__LIT__D16_seed_02__seed_02__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,3.885780586188048e-15,1.5422211762928026,0.4435311608671952,-6.353402355580727,-2.6645352591003757e-15,4.107825191113079e-15,1.3322676295501878e-15,1.5422211762928,0.44353116086719135,-6.353402355576634,-3.83026943495679e-15,4.092726157978177e-12
BY2__LC01__LIT__D16_seed_02__seed_02__v2,v2,FULL,horizontal,2.900211958102207e-14,202.33705925941467,29215,58014,2.842170943040401e-14,1.6473940761397203,0.1549589970385554,0.2459056237197501,-1.554312234475219e-14,2.900211958102207e-14,5.773159728050814e-15,1.6473940761397048,0.15495899703854987,0.2459056237197501,-5.523359547510154e-15,0.0
BY2__LC01__LIT__D16_seed_02__seed_02__v2,v2,FULL,up,1.4099832412739488e-14,252.57107400894165,38742,58014,-3.774758283725532e-15,1.5900511998687274,0.2151020816357878,0.3357355109795605,-9.547918011776346e-15,1.2147686737931035e-14,1.1546319456101628e-14,1.590051199868718,0.2151020816358019,0.33573551097956056,1.4099832412739488e-14,0.0
BY2__LC01__LIT__D16_seed_02__seed_02__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.886579864025407e-15,1.7184007968317447,0.1577936209895725,-6.353402355580727,5.10702591327572e-15,5.296590029624932e-15,-4.440892098500626e-15,1.7184007968317498,0.15779362098956917,-6.353402355576634,-3.3306690738754696e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D16_seed_02__seed_02__v3,v3,FULL,horizontal,3.011734476238034e-14,211.11308097839355,30884,58014,2.942091015256665e-14,1.5255191916002315,0.4387203613823711,-13.78227679615256,-5.995204332975845e-15,3.011734476238034e-14,-6.439293542825908e-15,1.5255191916002255,0.4387203613823695,-13.782276796152559,-1.609823385706477e-15,0.0
BY2__EXT05C__LIT__D16_seed_02__seed_02__v3,v3,FULL,up,1.2656542480726785e-14,187.6990616321564,26366,58014,3.6637359812630166e-15,1.5004506623470593,0.4405889039125306,-16.799455687560453,-2.6645352591003757e-15,3.828257633024338e-15,1.1102230246251565e-15,1.5004506623470566,0.4405889039125179,-16.799455687560453,-1.2656542480726785e-14,0.0
BY2__EXT05C__LIT__D16_seed_02__seed_02__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,1.887379141862766e-15,1.5381471345964035,0.4367399583051643,-18.0452134371547,6.661338147750939e-15,8.213399621839948e-15,-7.993605777301127e-15,1.5381471345964102,0.4367399583051661,-18.045213437150608,1.7763568394002505e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D16_seed_02__seed_02__v2,v2,FULL,horizontal,2.899042967690337e-14,160.49704718589783,21189,58014,2.8976820942716586e-14,1.343247857125248,0.1564639165176111,-17.49262211076666,-1.0880185641326534e-14,2.899042967690337e-14,-8.881784197001252e-16,1.343247857125237,0.15646391651761138,-17.49262211076666,2.7755575615628914e-16,0.0
BY2__EXT05C__LIT__D16_seed_02__seed_02__v2,v2,FULL,up,1.2601031329495527e-14,172.96311020851135,23532,58014,3.6637359812630166e-15,1.5528814683333358,0.12866712357201,-15.930874959294217,1.3322676295501878e-15,4.951395542680039e-15,-3.3306690738754696e-15,1.5528814683333372,0.1286671235719974,-15.930874959294215,-1.2601031329495527e-14,0.0
BY2__EXT05C__LIT__D16_seed_02__seed_02__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-5.329070518200751e-15,1.712790553005711,0.1513046578961301,-18.0452134371547,6.661338147750939e-15,7.229248575812844e-15,-4.884981308350689e-15,1.7127905530057177,0.15130465789613023,-18.045213437150608,1.3877787807814457e-16,4.092726157978177e-12
BY2__LC01__LIT__D16_seed_03__seed_03__v3,v3,FULL,horizontal,3.009421245024195e-14,183.9810421466828,25639,58014,-2.9976021664879227e-14,1.5163624580040145,-0.5387465148514217,-1.0071535692484588,-2.0872192862952943e-14,3.009421245024195e-14,-2.6645352591003757e-15,1.5163624580039936,-0.5387465148514203,-1.0071535692485725,1.3322676295501878e-15,-1.1368683772161603e-13
BY2__LC01__LIT__D16_seed_03__seed_03__v3,v3,FULL,up,1.2545520178264269e-14,248.53106594085693,37819,58014,8.881784197001252e-15,1.698442755510967,-0.5767878909178599,-2.9327775531797897,1.1546319456101628e-14,1.1514249254020269e-14,-7.327471962526033e-15,1.6984427555109785,-0.5767878909178473,-2.9327775531797897,1.2545520178264269e-14,0.0
BY2__LC01__LIT__D16_seed_03__seed_03__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,8.881784197001252e-16,1.5452073764661751,-0.5564485193559428,-6.353406763431849,4.440892098500626e-15,6.060638241914243e-15,-5.995204332975845e-15,1.5452073764661796,-0.5564485193559444,-6.353406763427756,-1.6653345369377348e-15,4.092726157978177e-12
BY2__LC01__LIT__D16_seed_03__seed_03__v2,v2,FULL,horizontal,2.9392197924452e-14,151.5210497379303,19508,58014,-2.90878432451791e-14,1.44168092831006,-0.8084965615001494,-0.4489285036320325,-2.1538326677728037e-14,2.9392197924452e-14,-4.218847493575595e-15,1.4416809283100385,-0.8084965615001505,-0.4489285036320325,-1.1102230246251565e-15,0.0
BY2__LC01__LIT__D16_seed_03__seed_03__v2,v2,FULL,up,1.27675647831893e-14,178.68505907058716,24625,58014,1.354472090042691e-14,1.42347459775926,-0.8387793550286915,-1.2271284971338048,4.6629367034256575e-15,1.539971784261214e-14,7.327471962526033e-15,1.4234745977592647,-0.8387793550286787,-1.2271284971338048,1.27675647831893e-14,0.0
BY2__LC01__LIT__D16_seed_03__seed_03__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,2.886579864025407e-15,1.6033789825283749,-0.8421860543067723,-6.353406763431849,-2.220446049250313e-16,4.082240392577815e-15,2.886579864025407e-15,1.6033789825283746,-0.8421860543067732,-6.353406763427756,-8.881784197001252e-16,4.092726157978177e-12
BY2__EXT05C__LIT__D16_seed_03__seed_03__v3,v3,FULL,horizontal,2.864569040538603e-14,201.25907731056213,29010,58014,2.864375403532904e-14,1.5008346143746627,-0.4740327483973789,-11.129804744174235,2.19824158875781e-14,2.864569040538603e-14,-3.3306690738754696e-16,1.5008346143746847,-0.47403274839737475,-11.129804744174237,4.163336342344337e-15,0.0
BY2__EXT05C__LIT__D16_seed_03__seed_03__v3,v3,FULL,up,1.3378187446733136e-14,259.4730567932129,40347,58014,-2.6645352591003757e-15,1.4946964378609504,-0.4823049545054445,-11.48893141425259,4.440892098500626e-16,4.803559250984066e-15,-3.9968028886505635e-15,1.4946964378609509,-0.4823049545054579,-11.48893141425259,-1.3378187446733136e-14,0.0
BY2__EXT05C__LIT__D16_seed_03__seed_03__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,3.1086244689504383e-15,1.490165330935,-0.5632396934155182,-18.04540712881652,2.886579864025407e-15,3.1791949213824896e-15,-6.661338147750939e-16,1.490165330935003,-0.5632396934155173,-18.04540712881243,8.881784197001252e-16,4.092726157978177e-12
BY2__EXT05C__LIT__D16_seed_03__seed_03__v2,v2,FULL,horizontal,2.9774682971422016e-14,148.23305010795593,18874,58014,-2.9753977059954195e-14,1.3956593199662657,-0.8265164618826235,-13.389793618065625,-2.353672812205332e-14,2.9774682971422016e-14,-1.1102230246251565e-15,1.3956593199662422,-0.8265164618826227,-13.389793618065625,7.771561172376096e-16,0.0
BY2__EXT05C__LIT__D16_seed_03__seed_03__v2,v2,FULL,up,1.2656542480726785e-14,169.29505276679993,22847,58014,5.995204332975845e-15,1.4047249901353671,-0.8717460420092742,-16.52791737539195,4.884981308350689e-15,6.077900713017834e-15,-9.992007221626409e-16,1.404724990135372,-0.8717460420092868,-16.52791737539195,-1.2656542480726785e-14,0.0
BY2__EXT05C__LIT__D16_seed_03__seed_03__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,3.9968028886505635e-15,1.5831985178561854,-0.848674989740438,-18.04540712881652,5.551115123125783e-15,5.497566137053743e-15,-3.774758283725532e-15,1.583198517856191,-0.8486749897404392,-18.04540712881243,-1.2212453270876722e-15,4.092726157978177e-12
BY2__LC01__LIT__D16_seed_04__seed_04__v3,v3,FULL,horizontal,2.8095443461294128e-14,206.1790981292725,29939,58014,2.6423307986078726e-14,1.5280919204067906,0.4716864974031161,2.7045296772985807,3.3306690738754696e-15,2.8095443461294128e-14,9.547918011776346e-15,1.528091920406794,0.4716864974031172,2.7045296772985807,1.1102230246251565e-15,0.0
BY2__LC01__LIT__D16_seed_04__seed_04__v3,v3,FULL,up,1.3711254354120683e-14,260.34305906295776,40547,58014,4.440892098500626e-16,1.490456200538725,0.4807968566729457,-0.203586338189865,-3.3306690738754696e-15,4.021398830883446e-15,3.9968028886505635e-15,1.4904562005387216,0.480796856672932,-0.20358633818986505,-1.3711254354120683e-14,0.0
BY2__LC01__LIT__D16_seed_04__seed_04__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-1.1102230246251565e-16,1.5530702459537598,0.4435433163936366,-6.3534260304761006,-3.9968028886505635e-15,4.442279660508709e-15,4.440892098500626e-15,1.5530702459537558,0.44354331639363387,-6.353426030472008,-2.7200464103316335e-15,4.092726157978177e-12
BY2__LC01__LIT__D16_seed_04__seed_04__v2,v2,FULL,horizontal,2.9310728916085626e-14,162.567058801651,21587,58014,2.930988785010413e-14,1.3549345048844668,0.1323215488970244,-4.760285147524854,1.199040866595169e-14,2.9310728916085626e-14,-2.220446049250313e-16,1.3549345048844788,0.1323215488970263,-4.760285147524854,1.887379141862766e-15,0.0
BY2__LC01__LIT__D16_seed_04__seed_04__v2,v2,FULL,up,1.301736496372996e-14,253.4650616645813,38954,58014,6.439293542825908e-15,1.6050617801164586,0.207718113558684,1.110742016826066,-3.9968028886505635e-15,9.589139651961702e-15,7.105427357601002e-15,1.6050617801164546,0.20771811355867098,1.110742016826066,-1.301736496372996e-14,0.0
BY2__LC01__LIT__D16_seed_04__seed_04__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.886579864025407e-15,1.671366125446013,0.1578056142690442,-6.3534260304761006,4.440892098500626e-16,3.510833468576701e-15,-1.9984014443252818e-15,1.6713661254460135,0.15780561426904516,-6.353426030472008,9.71445146547012e-16,4.092726157978177e-12
BY2__EXT05C__LIT__D16_seed_04__seed_04__v3,v3,FULL,horizontal,2.998917697701172e-14,211.49106216430664,30949,58014,-2.9976021664879227e-14,1.4776979872932532,0.4772902929930556,-12.751842839655067,-1.176836406102666e-14,2.998917697701172e-14,-8.881784197001252e-16,1.4776979872932414,0.47729029299305714,-12.751842839655069,1.5543122344752192e-15,0.0
BY2__EXT05C__LIT__D16_seed_04__seed_04__v3,v3,FULL,up,1.3156142841808105e-14,173.40000009536743,23616,58014,-7.327471962526033e-15,1.494006789024007,0.4575934307656286,-17.17774763057119,-1.5543122344752192e-15,7.53971411808758e-15,-1.7763568394002505e-15,1.4940067890240054,0.45759343076564174,-17.17774763057119,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D16_seed_04__seed_04__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-3.552713678800501e-15,1.5089167162863035,0.4367521835353471,-18.04576079578172,-3.1086244689504383e-15,3.972054645195637e-15,1.7763568394002505e-15,1.5089167162863004,0.4367521835353497,-18.045760795777625,2.609024107869118e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D16_seed_04__seed_04__v2,v2,FULL,horizontal,2.8231118173145453e-14,210.18305492401123,30709,58014,2.7977620220553945e-14,1.6610175549413233,0.1666979482142441,-14.246571024763456,1.4432899320127035e-14,2.8231118173145453e-14,-3.774758283725532e-15,1.6610175549413377,0.1666979482142371,-14.246571024763455,-6.994405055138486e-15,0.0
BY2__EXT05C__LIT__D16_seed_04__seed_04__v2,v2,FULL,up,1.3211653993039363e-14,179.8410623073578,24848,58014,4.440892098500626e-16,1.442326645551276,0.1791572816305509,-17.528328433479288,-6.661338147750939e-16,8.005932084973442e-16,6.661338147750939e-16,1.4423266455512753,0.1791572816305641,-17.528328433479288,1.3211653993039363e-14,0.0
BY2__EXT05C__LIT__D16_seed_04__seed_04__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-5.995204332975845e-15,1.6540055291220208,0.1513167912943878,-18.04576079578172,-6.661338147750939e-16,6.141450319825084e-15,-1.3322676295501878e-15,1.6540055291220201,0.15131679129438924,-18.045760795777625,1.4432899320127035e-15,4.092726157978177e-12
BY2__LC01__LIT__D16_seed_05__seed_05__v3,v3,FULL,horizontal,2.8149791816184117e-14,194.0570447444916,27636,58014,2.7977620220553945e-14,1.4947627857853287,0.4848889483284733,0.754721589641548,1.354472090042691e-14,2.8149791816184117e-14,-3.1086244689504383e-15,1.4947627857853423,0.4848889483284735,0.754721589641548,2.220446049250313e-16,0.0
BY2__LC01__LIT__D16_seed_05__seed_05__v3,v3,FULL,up,1.2989609388114332e-14,167.2570674419403,22467,58014,-6.217248937900877e-15,1.5538066238728947,0.4860441722828489,-0.953681175955012,-4.884981308350689e-15,6.764165321960921e-15,2.6645352591003757e-15,1.5538066238728898,0.4860441722828359,-0.9536811759550119,-1.2989609388114332e-14,0.0
BY2__LC01__LIT__D16_seed_05__seed_05__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,2.4424906541753444e-15,1.5532784225412453,0.443542830928294,-6.353393861037091,1.9984014443252818e-15,2.682975169497797e-15,-1.1102230246251565e-15,1.5532784225412473,0.44354283092829716,-6.353393861032998,3.164135620181696e-15,4.092726157978177e-12
BY2__LC01__LIT__D16_seed_05__seed_05__v2,v2,FULL,horizontal,2.942488992819917e-14,151.5210497379303,19508,58014,-2.90878432451791e-14,1.383722672427986,0.1914957760135713,-0.44891593305789,-9.769962616701378e-15,2.942488992819917e-14,-4.440892098500626e-15,1.3837226724279763,0.1914957760135706,-0.44891593305789,-6.938893903907228e-16,0.0
BY2__LC01__LIT__D16_seed_05__seed_05__v2,v2,FULL,up,1.3239409568654992e-14,262.7230632305145,41106,58014,5.995204332975845e-15,1.6476807552578312,0.2174237595099093,0.2799410942216127,-6.661338147750939e-16,6.858267381329109e-15,3.3306690738754696e-15,1.6476807552578305,0.21742375950992254,0.27994109422161273,1.3239409568654992e-14,0.0
BY2__LC01__LIT__D16_seed_05__seed_05__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-4.440892098500626e-16,1.6751241072076055,0.1578056367304832,-6.353393861037091,-2.886579864025407e-15,2.9205407954182373e-15,2.886579864025407e-15,1.6751241072076026,0.15780563673048198,-6.353393861032998,-1.2212453270876722e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D16_seed_05__seed_05__v3,v3,FULL,horizontal,2.8159642169574703e-14,180.20305395126343,24915,58014,-2.808864252301646e-14,1.4713270574766013,0.4438347553022002,-16.07899379490877,-9.103828801926284e-15,2.8159642169574703e-14,-1.9984014443252818e-15,1.4713270574765922,0.4438347553021976,-16.07899379490877,-2.55351295663786e-15,0.0
BY2__EXT05C__LIT__D16_seed_05__seed_05__v3,v3,FULL,up,1.2434497875801753e-14,166.08106088638306,22244,58014,-1.9539925233402755e-14,1.4925563258375774,0.4674095513694665,-17.5113079307867,-1.176836406102666e-14,2.0141293913497846e-14,4.884981308350689e-15,1.4925563258375656,0.46740955136945406,-17.5113079307867,-1.2434497875801753e-14,0.0
BY2__EXT05C__LIT__D16_seed_05__seed_05__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.884981308350689e-15,1.5101899859694952,0.4367511525977434,-18.045730071725245,1.9984014443252818e-15,4.890025172686938e-15,-2.220446049250313e-16,1.5101899859694972,0.4367511525977469,-18.045730071721152,3.497202527569243e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D16_seed_05__seed_05__v2,v2,FULL,horizontal,2.6479226448704097e-14,208.0270500183105,30290,58014,2.531308496145357e-14,1.6401445471926688,0.1628449824924036,-13.18560296628806,1.6653345369377348e-14,2.6479226448704097e-14,-7.771561172376096e-15,1.6401445471926854,0.16284498249240664,-13.185602966287775,3.0531133177191805e-15,2.8421709430404007e-13
BY2__EXT05C__LIT__D16_seed_05__seed_05__v2,v2,FULL,up,1.4099832412739488e-14,179.38509440422058,24763,58014,1.7208456881689926e-15,1.4446163388871076,0.171232622947727,-16.408906633323426,3.552713678800501e-15,3.748955369454309e-15,-3.3306690738754696e-15,1.4446163388871112,0.1712326229477411,-16.408906633323426,1.4099832412739488e-14,0.0
BY2__EXT05C__LIT__D16_seed_05__seed_05__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,2.1094237467877974e-15,1.6580577601923585,0.1513162227402098,-18.045730071725245,1.9984014443252818e-15,2.494915946531976e-15,-1.3322676295501878e-15,1.6580577601923605,0.15131622274020928,-18.045730071721152,-5.273559366969494e-16,4.092726157978177e-12
