elapsed_s,raw_sensor_z_integral,installation_and_3d_rotation,saved_gyro_bias_effect,contact_update_rotation_effect,actual_native_yaw_increment,contact_switch_intervals
132,261.3010450207734,0.20758236698346824,-9.242171739264286,-39.41010724952282,212.85634839896898,12
133,284.86110503620375,0.23756765464136212,-9.858179173205098,-43.80538833197466,231.4351051856645,11
134,282.3387584749113,0.2498343325867334,-10.492432644068524,-40.2267515309277,231.86940863250115,14
135,283.6676061542684,0.2335302074497208,-11.095127796327137,-40.37170300088443,232.43430556450585,12
136,283.32670981240545,0.19954375013945289,-11.714114265837857,-41.85373824465443,229.95840105205184,8
137,283.1381431692126,0.2380312754393628,-12.351039329386834,-43.40782734059497,227.61730777466937,9
138,283.14615806812424,0.2167813035681499,-12.991096170039421,-41.3292349910145,229.0426082106377,12
139,283.1453357507018,0.21464283066016734,-13.603510166916285,-40.611010143731285,229.14545827071365,11
140,282.6269786497115,0.20114669664735943,-14.229030705261335,-42.291968623759,226.3071260173377,11
141,282.6016743680234,0.2003157562013995,-14.865894122943494,-42.28318257897641,225.65291342230412,11
142,286.0375241752348,0.20584227902556723,-15.50628420571313,-42.2099953791982,228.52708686934827,15
143,284.84158831938254,0.21937633568238832,-16.160538726083324,-43.78788985770166,225.11253607127918,10
144,283.65023342920404,0.21892266464458826,-16.831949318193168,-45.51607574979002,221.52113102586466,11
145,283.34715883922115,0.24659426673379548,-17.514552080446364,-46.045266491386016,220.0339345341218,9
146,283.1295933913978,0.23117371002712328,-18.200537635874515,-46.23320911391115,218.92702035163848,10
147,283.1391449382276,0.24466678800746755,-18.883114637879007,-45.496259890726826,219.00443719762848,12
148,282.93817968448695,0.28712937983336234,-19.560661507962088,-46.436657339740016,217.22799021661743,11
149,282.7134415674814,0.2881436317657983,-20.234638368111344,-45.01679965185757,217.75014717927755,14
150,283.03958559255716,0.22996695411801268,-20.918515681087055,-48.58747109544488,213.76356577014246,12
151,283.45539456756035,0.20841191379119356,-21.613714059824595,-47.59139190543665,214.45870051608952,9
152,284.05508062009255,0.20883692280071528,-22.320640248882125,-49.54518249829147,212.3980947957189,10
153,283.52770086110064,0.22193520871709965,-23.03626754216994,-50.48401475478004,210.229353772867,10
154,282.97293153493285,0.20590369105580372,-23.77696158740269,-51.82835204011192,207.5735215984733,9
155,283.1761009963727,0.2259074651435984,-24.53263601033983,-53.200423682664656,205.66894876851106,11
