elapsed_s,raw_sensor_z_integral,installation_and_3d_rotation,saved_gyro_bias_effect,contact_update_rotation_effect,actual_native_yaw_increment,contact_switch_intervals
201,277.04712751481884,-1.3550138777228322,-300.84978493985864,-690.845892409055,-716.003563711821,0
202,277.15971915499836,-1.367008189782717,-304.46170765068166,-690.7467512541035,-719.4157479395712,0
203,277.2432653194507,-1.379037926998763,-308.0732453873178,-690.6647912088897,-722.8738092037582,0
204,277.3009086528477,-1.3930570663607758,-311.6845314934957,-690.5835975939264,-726.3602775009379,0
205,277.4131942124323,-1.4111915624343143,-315.29533817691447,-690.5071092146026,-729.8004447415209,0
206,277.49660315571793,-1.4205872454150035,-318.90609690441863,-690.4485608735839,-733.2786418677023,0
207,277.62704442920693,-1.4309485596940867,-322.5169346574297,-690.4103598886977,-736.7311986766185,0
208,277.6075432834816,-1.445263760277596,-326.1275770094941,-690.4051340239955,-740.37043151029,0
209,277.6712625699961,-1.4559188056946735,-329.7379533441285,-690.3811442481896,-743.9037538280209,0
210,277.78374639659455,-1.4588939915920094,-333.348134211467,-690.3377405229903,-747.3610223294592,0
211,277.7711049541617,-1.4731666669208603,-336.9581614251696,-690.2805017733606,-750.9407249112915,0
212,277.82889561110727,-1.4821768388249315,-340.56832535883893,-690.1892166480288,-754.410823234588,0
213,277.9421569683588,-1.4908035170887168,-344.1779335403743,-690.0511814970652,-757.7777615861721,0
214,277.9473350513548,-1.5058613630220825,-347.7867722950358,-689.8945481348991,-761.2398467416056,0
215,278.0215031448731,-1.516495262860539,-351.39498821787424,-689.7524846594348,-764.6424649952992,0
216,278.1256524006223,-1.527292600901612,-355.00267369558674,-689.6009193219642,-768.0052332178319,0
217,278.25301278445477,-1.5428799884825484,-358.60878673514844,-689.4605445714336,-771.3591985106118,0
218,278.3512006192796,-1.551872011856298,-362.2141458014472,-689.3298033371753,-774.7446205312013,0
219,278.4437331113404,-1.564026791839094,-365.820150879361,-689.2230786389388,-778.1635231987998,0
220,278.57759829620886,-1.5714312925599445,-369.4253339634174,-689.1199689629333,-781.5391359227029,0
221,278.60143169617976,-1.5853864682752812,-373.0294565069363,-689.0019989755946,-785.0154102546252,0
222,278.6864729534917,-1.596174516640102,-376.63291218975064,-688.8569931664708,-788.3996069193688,0
223,278.6636096278744,-1.6078873993290335,-380.23523971847317,-688.6603974074297,-791.8399148973558,0
224,278.7338441936977,-1.6156369171954914,-383.8391194809178,-688.4324259754336,-795.1533381798481,0
225,278.6922224848986,-1.6214925606373531,-387.44226106013184,-688.2064748135012,-798.5780059493702,0
226,278.7231417902048,-1.6321353915294374,-391.0442009614211,-687.9666156775639,-801.9198102403082,0
227,278.804656458007,-1.6431348764042373,-394.64546803999394,-687.7279095677665,-805.2118560261551,0
228,278.89486435979626,-1.6518417347117318,-398.2459166942241,-687.5218448555603,-808.5247389246975,0
229,278.9684917832481,-1.6654227960073913,-401.8455435453492,-687.3608268201793,-811.9033013782855,8
230,278.9015774673167,-1.6503665530181466,-405.44591643360627,-687.2518494691834,-815.4465549884895,14
231,278.2200629512826,-1.5913212201325184,-409.0461346471677,-687.2014900182544,-819.6188829342706,11
232,286.3190181200523,-1.689567331780877,-412.64350731491993,-686.3556426553448,-814.369699181992,11
233,286.80149477809425,-1.7542557181026215,-416.2287620153596,-682.5086711110904,-813.6901940664567,12
234,286.6527714946598,-1.5920402077951576,-419.7974403331908,-676.9243614959221,-811.6610705422462,13
235,285.7545329753149,-1.5949500252735012,-423.34803074016156,-670.2220504929951,-809.4104982831129,11
236,284.83134223627917,-1.6433780506574391,-426.87237314343486,-662.4549683929688,-806.1393773507798,17
237,282.7627968278475,-1.645067425523351,-430.37260620395455,-655.8373462677312,-805.0922230693571,9
238,281.4559872204144,-1.6417984581866691,-433.8523136065951,-650.3248651277222,-804.3629899720859,11
