case_id,family,type,seed,method,config,yaw_rmse_deg,horizontal_rmse_m,up_rmse_m,yaw_p95_deg,failure_class,pre_failure_yaw,pre_failure_h,pre_failure_up,input_identity_note,source_run_dir,output_sha256
D31_seed_07,航向中断,D31,seed_07,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,LC01 一台无效跳过整次更新；EXT05C 更新不读取 p2,$HX03/RUNS/BY2__LC01__LIT__D31_seed_07__seed_07,d4ff0adadcf3e3d54543434e97034f18b79d2b790b4657a4fcf82abb97ab1b77
D31_seed_07,航向中断,D31,seed_07,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,p2 无效不影响 EXT05C 更新；NAV 与 C00 哈希一致,$HX03/RUNS/BY2__EXT05C__LIT__D31_seed_07__seed_07,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D31_seed_08,航向中断,D31,seed_08,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,LC01 一台无效跳过整次更新；EXT05C 更新不读取 p2,$HX03/RUNS/BY2__LC01__LIT__D31_seed_08__seed_08,a3f998bb05f4292cc20a8e4251516c7e3230b8155884d1c226e0f6b9dc10d4b9
D31_seed_08,航向中断,D31,seed_08,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,p2 无效不影响 EXT05C 更新；NAV 与 C00 哈希一致,$HX03/RUNS/BY2__EXT05C__LIT__D31_seed_08__seed_08,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D06_seed_00,航向中断,D06,seed_00,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__LC01__LIT__D06_seed_00__seed_00,c0acdfc549f2f4b7b223057300937f4400f1edfc367328fa4876af1ace9b5857
D06_seed_00,航向中断,D06,seed_00,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D06_seed_00__seed_00,dee8c72d0562a3db32b13ab95ba711bc6c45a765edcba765ce9851e450bea6f2
D06_seed_01,航向中断,D06,seed_01,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__LC01__LIT__D06_seed_01__seed_01,b8fda97fbe7619600845c9abc96137acef0dad528da4f202889c3ed8525c4f70
D06_seed_01,航向中断,D06,seed_01,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D06_seed_01__seed_01,9608de0ebde7c5afbabd6c3762712cb93da4c80179f8d6ec46d90f6963f591da
D06_seed_02,航向中断,D06,seed_02,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__LC01__LIT__D06_seed_02__seed_02,007257ef45a424ccaba9c407bcd9d46ea22884e05d9804265c257441b0c1d061
D06_seed_02,航向中断,D06,seed_02,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D06_seed_02__seed_02,41cd7516e17f8889570db2b4a97565dc8ab5ce89e7816d599ed18608871446ad
D06_seed_03,航向中断,D06,seed_03,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__LC01__LIT__D06_seed_03__seed_03,319a6a5d6d793b2b50d9fb77f41ca457d18a8ca4a0ec335aa1f94dd1d513227d
D06_seed_03,航向中断,D06,seed_03,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D06_seed_03__seed_03,a7cb296d5bba6a2a092c9bed3664ffbb6ac56b682b380c7535737876a51a7d40
D06_seed_04,航向中断,D06,seed_04,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__LC01__LIT__D06_seed_04__seed_04,1484bfe0b776cfd8e0124968a2311b8be47827b522b28f19569f25192838bcd2
D06_seed_04,航向中断,D06,seed_04,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D06_seed_04__seed_04,c6b060cdcfbcb20c658196b535516c2a20c7739499ab3ea4cd39f5b2d51c9dba
D06_seed_05,航向中断,D06,seed_05,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__LC01__LIT__D06_seed_05__seed_05,a2fd4374da36a01c152106d87972f54c5429900e856344ef880f4326ae7a5c2a
D06_seed_05,航向中断,D06,seed_05,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D06_seed_05__seed_05,e0fed213712a328bb8a1c5628aa40622343a966393759069e788384737ae76bb
D06_seed_06,航向中断,D06,seed_06,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__LC01__LIT__D06_seed_06__seed_06,6b6b580ecd50b50d5a2ef80c52fa10012a041d62f6b25206ecc63c51b72be492
D06_seed_06,航向中断,D06,seed_06,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D06_seed_06__seed_06,1141ce9a480d438fafe8a1c1f9e4fef9333dc662ba9e795419a42b751de7e4ea
D06_seed_07,航向中断,D06,seed_07,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__LC01__LIT__D06_seed_07__seed_07,d4ff0adadcf3e3d54543434e97034f18b79d2b790b4657a4fcf82abb97ab1b77
D06_seed_07,航向中断,D06,seed_07,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D06_seed_07__seed_07,a69319c29fce947e9876e80be3a8cef5bc9e79111b061b429f3b82156635a92d
D06_seed_08,航向中断,D06,seed_08,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__LC01__LIT__D06_seed_08__seed_08,a3f998bb05f4292cc20a8e4251516c7e3230b8155884d1c226e0f6b9dc10d4b9
D06_seed_08,航向中断,D06,seed_08,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D06_seed_08__seed_08,886df6c270345b46b785d904ce714536dc93899dd5ca0beaf6e781b615930e4a
D46_seed_00,多普勒,D46,seed_00,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D46_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D46_seed_00,多普勒,D46,seed_00,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D46_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D46_seed_01,多普勒,D46,seed_01,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D46_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D46_seed_01,多普勒,D46,seed_01,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D46_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D46_seed_02,多普勒,D46,seed_02,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D46_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D46_seed_02,多普勒,D46,seed_02,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D46_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D46_seed_03,多普勒,D46,seed_03,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D46_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D46_seed_03,多普勒,D46,seed_03,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D46_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D46_seed_04,多普勒,D46,seed_04,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D46_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D46_seed_04,多普勒,D46,seed_04,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D46_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D46_seed_05,多普勒,D46,seed_05,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D46_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D46_seed_05,多普勒,D46,seed_05,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D46_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D46_seed_06,多普勒,D46,seed_06,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D46_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D46_seed_06,多普勒,D46,seed_06,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D46_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D46_seed_07,多普勒,D46,seed_07,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D46_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D46_seed_07,多普勒,D46,seed_07,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D46_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D46_seed_08,多普勒,D46,seed_08,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D46_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D46_seed_08,多普勒,D46,seed_08,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D46_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D47_seed_00,多普勒,D47,seed_00,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D47_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D47_seed_00,多普勒,D47,seed_00,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D47_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D47_seed_01,多普勒,D47,seed_01,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D47_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D47_seed_01,多普勒,D47,seed_01,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D47_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D47_seed_02,多普勒,D47,seed_02,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D47_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D47_seed_02,多普勒,D47,seed_02,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D47_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D47_seed_03,多普勒,D47,seed_03,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D47_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D47_seed_03,多普勒,D47,seed_03,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D47_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D47_seed_04,多普勒,D47,seed_04,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D47_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D47_seed_04,多普勒,D47,seed_04,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D47_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D47_seed_05,多普勒,D47,seed_05,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D47_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D47_seed_05,多普勒,D47,seed_05,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D47_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D47_seed_06,多普勒,D47,seed_06,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D47_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D47_seed_06,多普勒,D47,seed_06,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D47_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D47_seed_07,多普勒,D47,seed_07,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D47_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D47_seed_07,多普勒,D47,seed_07,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D47_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D47_seed_08,多普勒,D47,seed_08,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D47_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D47_seed_08,多普勒,D47,seed_08,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D47_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D50_seed_00,多普勒,D50,seed_00,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D50_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D50_seed_00,多普勒,D50,seed_00,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D50_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D50_seed_01,多普勒,D50,seed_01,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D50_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D50_seed_01,多普勒,D50,seed_01,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D50_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D50_seed_02,多普勒,D50,seed_02,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D50_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D50_seed_02,多普勒,D50,seed_02,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D50_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D50_seed_03,多普勒,D50,seed_03,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D50_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D50_seed_03,多普勒,D50,seed_03,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D50_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D50_seed_04,多普勒,D50,seed_04,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D50_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D50_seed_04,多普勒,D50,seed_04,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D50_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D50_seed_05,多普勒,D50,seed_05,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D50_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D50_seed_05,多普勒,D50,seed_05,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D50_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D50_seed_06,多普勒,D50,seed_06,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D50_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D50_seed_06,多普勒,D50,seed_06,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D50_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D50_seed_07,多普勒,D50,seed_07,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D50_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D50_seed_07,多普勒,D50,seed_07,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D50_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D50_seed_08,多普勒,D50,seed_08,LC01,LIT,2.9948274600591076,0.0975479714305497,0.05066431825806066,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__LC01__LIT__D50_seed_00__seed_00,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695
D50_seed_08,多普勒,D50,seed_08,EXT05C,LIT,12.048641737808111,0.0877508129138417,0.05646995229568549,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03/RUNS/BY2__EXT05C__LIT__D50_seed_00__seed_00,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8
D57_seed_00,时间戳,D57,seed_00,LC01,LIT,2.9625093665735007,0.11740137403845174,0.05025144325852044,4.87148584371807,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__LC01__LIT__D57_seed_00__seed_00,9b409b6415425a3d31b1325b5b8dc0a4aeb11f451ab974f9e0bc59326c780bba
D57_seed_00,时间戳,D57,seed_00,EXT05C,LIT,18.012011345922595,0.15183615881334633,0.055803936809357295,25.990076966728502,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__EXT05C__LIT__D57_seed_00__seed_00,2c86a5efad43b47a3f757798177da5601fb26def5834f94308c18b314ba8c2ec
D57_seed_01,时间戳,D57,seed_01,LC01,LIT,2.991755720800703,0.16674239425009407,0.05037288276671577,4.944749509885659,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__LC01__LIT__D57_seed_01__seed_01,54d79b00071aab00911108d0f781907610e3627e45333fe9b813f7b83e9ba1da
D57_seed_01,时间戳,D57,seed_01,EXT05C,LIT,16.325765478449565,0.13896464965646693,0.056058557935904765,23.99442153809556,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__EXT05C__LIT__D57_seed_01__seed_01,68f80937d7b7aee803c94b2f88896d2b6da2015aa70a5fed3c034cf2d4ea48c4
D57_seed_02,时间戳,D57,seed_02,LC01,LIT,2.9845459126281093,0.15657946931301875,0.05055438660993183,5.016874637102625,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__LC01__LIT__D57_seed_02__seed_02,ee40aedc03a5e5a688646cb3c594c10e91dc4eb7ec82c7d9211e7769c1246965
D57_seed_02,时间戳,D57,seed_02,EXT05C,LIT,10.290286503668773,0.13934885157106683,0.05620397762332287,16.883124564932103,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__EXT05C__LIT__D57_seed_02__seed_02,f147bfa9b007a74c3810cbca67f218a86f6fef71d35293a785fc3804c7461d46
D57_seed_03,时间戳,D57,seed_03,LC01,LIT,2.980585070394497,0.1882274778239833,0.04988641119972629,5.02359440385376,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__LC01__LIT__D57_seed_03__seed_03,ed29c70743934434cd6240af2a6c00a4592aaf66a7e7688c04dbf91c3f5dce63
D57_seed_03,时间戳,D57,seed_03,EXT05C,LIT,9.857029168006367,0.16745515579697612,0.055675004342775836,16.74812559865322,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__EXT05C__LIT__D57_seed_03__seed_03,9dca0b04857abaade0d261468e849f9ddd3f2877dcc120a0158c4c1f1621548d
