row_type,quantity,native_leg_index,leg,finite_count,total_count,finite_rate,minimum,p01,p05,p25,p50,p75,p95,p99,maximum,mean,std,bin_index,bin_left,bin_right,bin_count,force_contact_state,data_status,terminal_status,complete_record_count,timestamped_record_starts
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,30,3.5870356416962856,3.70640643345947,0,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,2,RR,,,,,,,,,,,,,,,31,3.70640643345947,3.8257772252226547,1,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
quantiles,foot_speed_body_norm,3,RL,34955,34955,1.0,0.0,0.006365188849297828,0.013661514585343117,0.8369307405095137,1.0378635577193795,1.1749557883867054,1.587337541359749,1.9464044484506373,4.444015468919545,0.9465376472606958,0.44644127311846876,,,,,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,0,0.0,0.1388754834037358,4528,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,1,0.1388754834037358,0.2777509668074716,54,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,2,0.2777509668074716,0.41662645021120737,162,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,3,0.41662645021120737,0.5555019336149432,894,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,4,0.5555019336149432,0.6943774170186789,1370,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,5,0.6943774170186789,0.8332529004224147,1663,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,6,0.8332529004224147,0.9721283838261505,4392,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,7,0.9721283838261505,1.1110038672298863,9649,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,8,1.1110038672298863,1.249879350633622,6399,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,9,1.249879350633622,1.3887548340373579,2920,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,10,1.3887548340373579,1.5276303174410937,943,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,11,1.5276303174410937,1.6665058008448295,564,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,12,1.6665058008448295,1.8053812842485653,556,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,13,1.8053812842485653,1.944256767652301,507,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,14,1.944256767652301,2.083132251056037,226,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,15,2.083132251056037,2.2220077344597726,66,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,16,2.2220077344597726,2.3608832178635084,30,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,17,2.3608832178635084,2.499758701267244,12,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,18,2.499758701267244,2.63863418467098,8,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,19,2.63863418467098,2.7775096680747158,4,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,20,2.7775096680747158,2.9163851514784516,2,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,21,2.9163851514784516,3.0552606348821874,2,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,22,3.0552606348821874,3.194136118285923,1,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,23,3.194136118285923,3.333011601689659,0,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,24,3.333011601689659,3.4718870850933947,0,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,25,3.4718870850933947,3.6107625684971305,0,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,26,3.6107625684971305,3.7496380519008663,1,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,27,3.7496380519008663,3.888513535304602,0,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,28,3.888513535304602,4.027389018708337,1,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,29,4.027389018708337,4.166264502112074,0,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,30,4.166264502112074,4.30513998551581,0,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,31,4.30513998551581,4.444015468919545,1,contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
quantiles,foot_speed_body_norm,3,RL,28322,28322,1.0,0.11804205768051844,0.5988028548896978,0.801441162387867,1.3008036641837082,1.805044716846059,2.213637902802046,2.476239613206255,2.579214849252365,3.6563983912151703,1.7456077021655036,0.5324495640828976,,,,,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,0,0.11804205768051844,0.2286156931034763,4,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,1,0.2286156931034763,0.3391893285264342,2,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,2,0.3391893285264342,0.4497629639493921,11,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,3,0.4497629639493921,0.5603365993723499,116,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,4,0.5603365993723499,0.6709102347953078,544,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,5,0.6709102347953078,0.7814838702182657,611,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,6,0.7814838702182657,0.8920575056412235,667,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,7,0.8920575056412235,1.0026311410641813,563,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,8,1.0026311410641813,1.1132047764871391,968,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,9,1.1132047764871391,1.223778411910097,2101,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,10,1.223778411910097,1.3343520473330548,2048,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,11,1.3343520473330548,1.4449256827560129,1901,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,12,1.4449256827560129,1.5554993181789707,1484,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,13,1.5554993181789707,1.6660729536019285,1372,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,14,1.6660729536019285,1.7766465890248864,1406,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,15,1.7766465890248864,1.8872202244478442,1440,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,16,1.8872202244478442,1.997793859870802,1737,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,17,1.997793859870802,2.10836749529376,2055,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,18,2.10836749529376,2.218941130716718,2311,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,19,2.218941130716718,2.329514766139676,2433,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,20,2.329514766139676,2.4400884015626336,2440,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,21,2.4400884015626336,2.5506620369855915,1635,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,22,2.5506620369855915,2.6612356724085493,424,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,23,2.6612356724085493,2.7718093078315076,34,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,24,2.7718093078315076,2.8823829432544654,4,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,25,2.8823829432544654,2.9929565786774233,0,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,26,2.9929565786774233,3.103530214100381,2,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,27,3.103530214100381,3.214103849523339,2,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,28,3.214103849523339,3.324677484946297,1,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,29,3.324677484946297,3.4352511203692546,2,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,30,3.4352511203692546,3.5458247557922125,1,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
histogram,foot_speed_body_norm,3,RL,,,,,,,,,,,,,,,31,3.5458247557922125,3.6563983912151703,3,no_contact,REAL_BY2_COMPLETE_RECORD_PREFIX,PASS_LSE01_H0_H2_HARTLEY_SOURCE_METHOD_AND_BY2_CONTRACT_READY,63277,63278
