elapsed_s,err_e_m,err_n_m,err_u_m,horizontal_error_m,reference_path_m
207.0,4.460735024041025,3.0738873499055828,-6.760647933583721,5.417281642541382,249.2505834965013
208.0,4.348512145265946,3.081736200194875,-6.791942777363555,5.329789478498845,250.5302610478855
209.0,4.250283996626148,3.048198765055396,-6.848478964101965,5.230337442580697,251.7939017292515
210.0,4.211688171530067,3.1155881228340405,-6.826831237477696,5.2388172907012915,253.00701202148696
211.0,4.278701169380341,3.1941978100309925,-6.877801540955409,5.339492798615191,254.1001161018198
212.0,4.222233803448333,3.2269435428839586,-6.950914254939222,5.314171894090578,255.3028332052822
213.0,4.135000235186897,3.282531363325049,-6.992476144081702,5.279511255429644,256.53937722578604
214.0,4.018364201026433,3.329308046123934,-7.061172375332062,5.218385087177485,257.8180790432812
215.0,3.8578079757985932,3.3859865285808652,-7.052972565695893,5.13299007887862,259.0951832390694
216.0,3.788442275329686,3.437078827557457,-7.100068799986045,5.115252265563147,260.30968203578635
217.0,3.7695618101883426,3.506889209294549,-7.1407040060471365,5.148579237721505,261.49704586245974
218.0,3.5898602928175336,3.5679865512133375,-7.189284096946939,5.061385675048606,262.8338673256157
219.0,3.534195497162326,3.6116300496454627,-7.21214123997205,5.0531583616253855,264.03705575953245
220.0,3.4369709823702745,3.6169394385977967,-7.283373299880004,4.9894909997052235,265.2996416626368
221.0,3.343412791998821,3.610091181508608,-7.348330591477399,4.920484471727105,266.5549959438728
222.0,3.3424613540058346,3.652489186615327,-7.313758569240566,4.951032736850404,267.7229816038909
223.0,3.2296191724928995,3.6944706579819595,-7.361031416327885,4.907092157482206,269.0224712443824
224.0,3.0616088264971673,3.6904714087652692,-7.377322710111885,4.795104568765865,270.35416765166894
225.0,2.9814738697872087,3.7304054445361174,-7.453259864296632,4.775469737821466,271.6062960079213
226.0,2.8431362377999854,3.7977558703639005,-7.481103351573851,4.74408824934517,272.9010449014233
227.0,2.7024995895709703,3.8024533830530203,-7.519209256127567,4.6649925789783016,274.1987639952072
228.0,2.4150550138340963,3.656466494837794,-7.5126438837903455,4.38203582227674,275.7167530422154
229.0,2.3389607306231186,3.6890869630889824,-7.527469399102388,4.368077371181757,276.9581489777843
230.0,2.254567594592613,3.719048609247224,-7.5508431395330255,4.349068589540849,278.08018692183
231.0,2.1668307738462937,3.7316441742055915,-7.585039544422014,4.315127326669499,279.15988663788465
232.0,2.0987580178994465,3.7624049242248248,-7.599930092273322,4.308187093375637,280.3224065507342
233.0,1.9951117255073314,3.7562260744064915,-7.655585694880234,4.253199398018866,281.5938255909108
