comparison,metric_name,scope,family,paired_sample_count,mean_delta_candidate_minus_reference,median_delta_candidate_minus_reference,std_delta,p10_delta,p90_delta,mean_ci95_low,mean_ci95_high,median_ci95_low,median_ci95_high,wilcoxon_p,wilcoxon_zero_policy,wilcoxon_approximation,win_count,tie_count,loss_count,win_rate,bootstrap_n,bootstrap_seed,bootstrap_policy,delta_definition,mean_relative_change_percent,median_relative_change_percent,seed_direction_consistency,worst_negative_case,best_positive_case,total_case_count,finite_metric_statistics_only,evaluator_version,source_table,source_table_row,source_sha256
A05_vs_A06,fault_window_horizontal_rmse_m,overall,ALL,45,-4.337504974004414,-2.4024236489929516,11.531800993355818,-19.935833074552434,5.5246514216698985,-7.686678078131575,-0.9233073934006196,-4.350071564283972,-0.7844496674312822,0.0017014006703326811,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,34,0,11,0.7555555555555555,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-18.92664936952786,-10.826200028954368,0.787037037037037,D61_30s_seed_07,D62_20s_seed_02,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,64,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A06,outage_end_horizontal_error_m,family,A1,27,1.2255624168124666,-0.989254866780275,19.631367707773425,-22.258779475917166,26.69333471072572,-5.883940654696495,9.203956969225862,-4.672261505453463,2.6912780965107004,0.6567082485028964,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,15,0,12,0.5555555555555556,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-3.097394362880549,-4.039050997870873,0.5555555555555556,D61_30s_seed_07,D61_30s_seed_05,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,65,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A06,outage_end_horizontal_error_m,family,A2,18,-31.467660592140103,-17.953824243487375,28.63322034456,-71.21763049169145,-2.8514099215034747,-44.824141142812145,-18.857641839356162,-55.045569088129035,-6.866302208745545,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-50.54466260311264,-54.675571316021845,1.0,D62_10s_seed_01,D62_20s_seed_00,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,66,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A06,outage_end_horizontal_error_m,overall,ALL,45,-11.851726786768563,-4.672261505453463,28.560499315276004,-57.25862619121373,12.37004526681994,-20.454025588540997,-3.6688220562280134,-9.861998505053052,-2.3089909335738703,0.0015749078110038005,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,33,0,12,0.7333333333333333,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-22.07630165897338,-10.12965583001756,0.7777777777777778,D61_30s_seed_07,D62_20s_seed_00,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,67,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A07,fault_window_horizontal_rmse_m,family,A1,27,-0.015390452693414432,-0.009911594593731365,0.020279437651243147,-0.043386812243718965,0.0031674756354988197,-0.02360769857740176,-0.008195013959911414,-0.021783823233164412,-0.003454234723838212,0.00056561746107459,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,20,0,7,0.7407407407407407,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-0.023445097050974157,-0.030694739677579897,0.7407407407407407,D61_30s_seed_01,D61_30s_seed_02,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,68,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A07,fault_window_horizontal_rmse_m,family,A2,18,-11.862766836348458,-3.0737926001366587,12.613316134000799,-32.56373318284017,-0.8040948306348079,-17.937486198253005,-6.423965546542441,-20.82473044889913,-2.096656981336044,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-36.648432965518296,-33.121882221599556,1.0,D62_10s_seed_08,D62_20s_seed_00,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,69,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A07,fault_window_horizontal_rmse_m,overall,ALL,45,-4.754341006155432,-0.03715871905663448,9.865344537018954,-20.840015889292598,0.0021439441154283327,-7.921510164013137,-2.146672986078142,-0.5158668419349004,-0.01482811747996493,9.945087488360962e-08,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,38,0,7,0.8444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-14.673440244437902,-0.07581833819281197,0.8703703703703703,D61_30s_seed_01,D62_20s_seed_00,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,70,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A07,outage_end_horizontal_error_m,family,A1,27,-0.0313389909781874,-0.019870025882383402,0.04197734974467317,-0.0886300839154643,0.006975773606296804,-0.048402142528622655,-0.01642668865388704,-0.045419443358156286,-0.0067518614918782305,0.0006749995781292087,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,20,0,7,0.7407407407407407,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-0.014421211358331363,-0.025388917821873056,0.7407407407407407,D61_30s_seed_01,D61_30s_seed_02,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,71,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A07,outage_end_horizontal_error_m,family,A2,18,-34.39060407678232,-9.44059736005659,35.402123690152415,-89.38985495758094,-3.7548777667222177,-51.432557277207025,-19.098546904285556,-60.68119048113733,-6.833377126702536,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-48.18021600532545,-45.58746571085004,1.0,D62_10s_seed_08,D62_20s_seed_00,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,72,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A07,outage_end_horizontal_error_m,overall,ALL,45,-13.77504502529984,-0.07480500278222735,28.01177226282995,-60.718367362441505,0.003590524598873614,-22.811864493401195,-6.334260903340288,-1.6857438414445682,-0.02786773343797222,1.1258081857281833e-07,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,38,0,7,0.8444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-19.28073912894518,-0.06437565742568868,0.8703703703703703,D61_30s_seed_01,D62_20s_seed_00,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,73,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A08,fault_window_horizontal_rmse_m,family,A1,27,0.04067928913357099,-0.002237649411384268,0.18959745364367503,-0.06198941028574864,0.15723839074995477,-0.018872796485611704,0.12132056886900258,-0.007157514705712131,0.027884338467323744,0.8194616172473214,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,16,0,11,0.5925925925925926,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,0.14337472805311227,-0.019642125468246906,0.5925925925925926,D61_30s_seed_03,D61_30s_seed_00,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,74,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A08,fault_window_horizontal_rmse_m,family,A2,18,-11.837579640858952,-3.032862054325504,12.626979362532454,-32.528909524917005,-0.8128710641277277,-17.907326288441453,-6.383439263948353,-20.784585430436216,-2.03300510677054,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-36.5084733691117,-32.528722149447844,1.0,D62_10s_seed_08,D62_20s_seed_00,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,75,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A08,fault_window_horizontal_rmse_m,overall,ALL,45,-4.710624282863437,-0.014503295804239258,9.882314500930054,-20.800124936440206,0.08315594136624474,-7.885386898354438,-2.096106901372361,-0.5205667091404471,-0.004190606124959473,0.00039367013887337454,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,34,0,11,0.7555555555555555,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-14.517364510812808,-0.142711485537913,0.7962962962962963,D61_30s_seed_03,D62_20s_seed_00,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,76,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A08,outage_end_horizontal_error_m,family,A1,27,0.07094029917946516,-0.007165854493675461,0.3660610930961385,-0.1369524934127213,0.29317732804549157,-0.044489936427764235,0.22762937109994258,-0.02708461288116837,0.055068533992781,0.9904156426147974,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,17,0,10,0.6296296296296297,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,0.011273118471795083,-0.01602170144500755,0.6296296296296297,D61_30s_seed_03,D61_30s_seed_00,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,77,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A08,outage_end_horizontal_error_m,family,A2,18,-34.34913999294337,-9.432800374403723,35.422907197017665,-89.31856887509065,-3.8219727850173153,-51.40627211117163,-19.035761932966242,-60.59858273432975,-6.714469325983964,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-48.20699444532662,-46.61176064278679,1.0,D62_10s_seed_08,D62_20s_seed_00,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,78,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A08,outage_end_horizontal_error_m,overall,ALL,45,-13.69709181766967,-0.07198991173645553,28.041601322064714,-60.636025591655105,0.1597464772557417,-22.733582116037102,-6.254246111153003,-1.6976935287666044,-0.01731525019723179,0.00022334831609096108,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,35,0,10,0.7777777777777778,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-19.276033907047573,-0.1379638009037791,0.8148148148148149,D61_30s_seed_03,D62_20s_seed_00,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,79,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A09,fault_window_horizontal_rmse_m,family,A1,27,-0.05085343527118252,-0.0454293364144398,0.22222949087523536,-0.2521766624771942,0.09268199518632807,-0.13426505261332897,0.033875252561998095,-0.12522611896210378,0.022487377964516497,0.13321015022047691,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,16,0,11,0.5925925925925926,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-0.25563367820530986,-0.10076618558691328,0.5925925925925926,D61_30s_seed_07,D61_20s_seed_00,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,80,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A09,fault_window_horizontal_rmse_m,family,A2,18,-11.947447376309974,-3.1209645165762145,12.670535820308253,-32.45152513905378,-0.7909802771837785,-18.058356038080774,-6.4806191009169005,-21.111079665547805,-2.191137895507402,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-36.881665697787824,-33.93682878899348,1.0,D62_10s_seed_08,D62_20s_seed_00,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,81,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A09,fault_window_horizontal_rmse_m,overall,ALL,45,-4.809491011686699,-0.16497908144754092,9.91027598672031,-21.139052256906066,0.06911276772638503,-8.005753298928717,-2.185958365015957,-0.596916879127253,-0.06760328384373793,1.1891369039881638e-05,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,34,0,11,0.7555555555555555,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-14.906046486038317,-0.7622510057844097,0.7962962962962963,D61_30s_seed_07,D62_20s_seed_00,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,82,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A09,outage_end_horizontal_error_m,family,A1,27,-0.09843237176525516,-0.07878506479779901,0.4331331131603627,-0.5172591676365783,0.19451115025066498,-0.2624417898344932,0.06555918196009321,-0.2231576374932729,0.043946934632113965,0.15988381015888214,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,16,0,11,0.5925925925925926,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-0.25005339469598015,-0.06898834047022945,0.5925925925925926,D61_30s_seed_07,D61_20s_seed_00,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,83,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A09,outage_end_horizontal_error_m,family,A2,18,-34.5519881752338,-9.439868548096722,35.51668221162123,-89.17185172074824,-3.7439050384399417,-51.64485813277494,-19.19674377422881,-61.19833667765862,-7.003976859133702,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-48.4040601810205,-46.44646503029769,1.0,D62_10s_seed_08,D62_20s_seed_00,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,84,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_A09,outage_end_horizontal_error_m,overall,ALL,45,-13.879854693152671,-0.40906350470970665,28.099427939112914,-61.242038045434995,0.1495145804230873,-22.903903469782684,-6.4050281293490485,-1.678024552751506,-0.12301843030903115,1.3882752796543077e-05,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,34,0,11,0.7555555555555555,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-19.511656109225786,-0.8342270768969082,0.7962962962962963,D61_30s_seed_07,D62_20s_seed_00,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,85,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_F03,fault_window_horizontal_rmse_m,family,A1,27,-0.04931521450039043,-0.046122760265085105,0.21829930526425695,-0.2189330343656053,0.09140129932962829,-0.13155905353159825,0.033772238918375885,-0.13124509665152573,0.007907594956362729,0.12123456632376034,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,16,0,11,0.5925925925925926,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-0.2482729236737189,-0.10143056200933838,0.5925925925925926,D61_30s_seed_07,D61_20s_seed_00,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,86,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_F03,fault_window_horizontal_rmse_m,family,A2,18,-11.942394024459196,-3.116622901322677,12.667724881248121,-32.45302369969406,-0.7993152919583365,-18.052923163737816,-6.47478723428973,-21.107984031149982,-2.1909278604968403,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-36.866687658857586,-33.92547419698019,1.0,D62_10s_seed_08,D62_20s_seed_00,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,87,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_F03,fault_window_horizontal_rmse_m,overall,ALL,45,-4.806546738483912,-0.16134046458996565,9.907773305742227,-21.13639310086939,0.05767584404023582,-7.998831832894199,-2.1839145242509685,-0.598827854751903,-0.06610903791552403,1.0718580275969868e-05,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,34,0,11,0.7555555555555555,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-14.895638817747267,-0.7283622974614555,0.7962962962962963,D61_30s_seed_07,D62_20s_seed_00,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,88,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_F03,outage_end_horizontal_error_m,family,A1,27,-0.10025960969019566,-0.07955096562796271,0.4235524910170112,-0.46329525920443754,0.1785759132410705,-0.26083848985333696,0.06065259386158584,-0.23830325618177994,0.018561763480221316,0.09497132454772246,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,17,0,10,0.6296296296296297,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-0.29798059437765195,-0.1239352595952796,0.6296296296296297,D61_30s_seed_07,D61_20s_seed_00,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,89,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_F03,outage_end_horizontal_error_m,family,A2,18,-34.544814642719636,-9.437299493821964,35.50847680785207,-89.17752756837135,-3.784815858417254,-51.635681583520245,-19.19510606554798,-61.189483268454204,-7.002994414757741,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-48.44457175943749,-46.7901735983575,1.0,D62_10s_seed_08,D62_20s_seed_00,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,90,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
A05_vs_F03,outage_end_horizontal_error_m,overall,ALL,45,-13.878081622901975,-0.38649940461512244,28.09254308984343,-61.234253303103664,0.12135113961644786,-22.908475608153285,-6.40836677233384,-1.6785343538317052,-0.12050844224918933,7.826698286171996e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,35,0,10,0.7777777777777778,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-19.55661706040159,-0.8371000982974247,0.8148148148148149,D61_30s_seed_07,D62_20s_seed_00,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,91,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
F04_vs_A06,fault_window_horizontal_rmse_m,family,A1,27,-0.01115514637112685,-0.006906680366682849,0.016316677497029877,-0.038167443582216264,0.005072340558692901,-0.017683116925007628,-0.005390630910790222,-0.016146030617790075,0.0010668984311790197,0.00441385778107854,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,9,0.6666666666666666,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-0.019287863865015777,-0.023475013357139255,0.6666666666666666,D61_30s_seed_01,D61_30s_seed_02,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,92,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
F04_vs_A06,fault_window_horizontal_rmse_m,family,A2,18,-10.886278182932498,-5.466274857219208,10.288803509159367,-26.062925665381,-1.226236320685454,-15.737847473480427,-6.343347476795722,-20.182736455352863,-2.235568080529175,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-36.3405288772706,-39.46356205004789,1.0,D62_10s_seed_01,D62_20s_seed_00,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,93,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
F04_vs_A06,fault_window_horizontal_rmse_m,overall,ALL,45,-4.361204360995676,-0.028879243858888515,8.410014450338254,-20.49490424088549,0.003678957710724264,-7.094698447772762,-2.096732323065169,-1.0240125540353655,-0.011218257472890514,4.5225266532767255e-07,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,36,0,9,0.8,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-14.547784269227247,-0.046149160181594207,0.8333333333333333,D61_30s_seed_01,D62_20s_seed_00,45,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,94,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
F04_vs_A06,outage_end_horizontal_error_m,family,A1,27,-0.02202310749814971,-0.013672113108029293,0.03244873924246361,-0.0751806273487432,0.009260444951360115,-0.034975712377831994,-0.010515729747227545,-0.03241826554250338,0.002028799987257912,0.00441385778107854,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,9,0.6666666666666666,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-0.01594549209010945,-0.01974357416269001,0.6666666666666666,D61_30s_seed_01,D61_30s_seed_02,27,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,95,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
F04_vs_A06,outage_end_horizontal_error_m,family,A2,18,-31.195341900186822,-15.976841483048302,28.71285575168507,-72.55287732209534,-4.276699202519817,-44.71871205773028,-18.50517514017248,-56.7938652615297,-6.922406887628655,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-47.165467544990264,-50.989593370899215,1.0,D62_10s_seed_01,D62_20s_seed_00,18,True,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,96,f8c4af1c84a7409b65947a8a8d790d1c67efdeabb026ee8909e568c86ff507f6
