comparison,metric_name,duration_s,seed_id,A1_delta,A2_delta,A2_minus_A1_delta,status,evaluator_version,source_table,source_table_row,source_sha256
A03_vs_F03,outage_end_horizontal_error_m,20,seed_00,-3.193556085714391,-97.5706764797329,-94.3771203940185,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,381,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,fault_window_horizontal_rmse_m,20,seed_01,1.0340283194954445,-7.77300819097653,-8.807036510471974,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,382,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,outage_end_horizontal_error_m,20,seed_01,2.1439711839110984,-22.942571421416353,-25.086542605327452,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,383,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,fault_window_horizontal_rmse_m,20,seed_02,4.344994362934827,-24.454116872830994,-28.79911123576582,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,384,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,outage_end_horizontal_error_m,20,seed_02,9.839019660010777,-69.51667756512654,-79.35569722513732,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,385,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,fault_window_horizontal_rmse_m,20,seed_03,3.9461877926706777,-17.69901755403988,-21.645205346710558,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,386,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,outage_end_horizontal_error_m,20,seed_03,4.06809137167869,-56.8029794558738,-60.871070827552494,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,387,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,fault_window_horizontal_rmse_m,20,seed_04,0.03016992882204761,-16.963453858943726,-16.993623787765774,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,388,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,outage_end_horizontal_error_m,20,seed_04,-0.050197451198258136,-53.51232589339261,-53.46212844219435,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,389,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,fault_window_horizontal_rmse_m,20,seed_05,5.537991971528768,-16.9743252415704,-22.51231721309917,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,390,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,outage_end_horizontal_error_m,20,seed_05,8.017975124157331,-55.239876555041874,-63.257851679199206,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,391,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,fault_window_horizontal_rmse_m,20,seed_06,-7.62946753991595,-38.55507077920282,-30.925603239286872,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,392,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,outage_end_horizontal_error_m,20,seed_06,-17.092250656838274,-106.16329115174597,-89.07104049490769,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,393,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,fault_window_horizontal_rmse_m,20,seed_07,-11.83113943311119,-40.15230801908345,-28.32116858597226,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,394,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,outage_end_horizontal_error_m,20,seed_07,-22.949602099968644,-98.22219276418956,-75.27259066422091,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,395,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,fault_window_horizontal_rmse_m,20,seed_08,13.858366801498914,4.933610145892789,-8.924756655606124,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,396,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_F03,outage_end_horizontal_error_m,20,seed_08,24.31143684225485,-1.7817016776956525,-26.0931385199505,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,397,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,10,seed_00,0.1717167770397925,-2.398045857450345,-2.5697626344901376,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,398,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,10,seed_00,0.3141577664258435,-7.722802986839525,-8.036960753265369,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,399,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,10,seed_01,0.0024848570047311114,-0.5682447299298827,-0.5707295869346138,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,400,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,10,seed_01,0.004982609732191889,-1.7581248981165665,-1.7631075078487584,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,401,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,10,seed_02,0.0403166639345276,-2.9509884497436802,-2.991305113678208,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,402,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,10,seed_02,0.07656681240121799,-9.07833119844541,-9.154898010846628,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,403,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,10,seed_03,0.1473881865192368,-1.9358470560959766,-2.0832352426152134,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,404,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,10,seed_03,0.2635761264349341,-6.3367499188735295,-6.600326045308464,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,405,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,10,seed_04,0.0013808480751116292,-1.3177410821102988,-1.3191219301854105,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,406,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,10,seed_04,0.001660556230760335,-4.598061976542024,-4.599722532772784,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,407,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,10,seed_05,0.04197809931045349,-1.9305600516912493,-1.9725381510017028,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,408,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,10,seed_05,0.07851180880089714,-6.255117821313663,-6.33362963011456,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,409,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,10,seed_06,-0.02667178535889647,-2.255325154733919,-2.2286533693750226,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,410,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,10,seed_06,-0.05370472822935568,-7.319603686957567,-7.2658989587282115,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,411,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,10,seed_07,0.044474472545493526,-2.5078098989227655,-2.552284371468259,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,412,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,10,seed_07,0.07627376585663725,-7.209329093028838,-7.2856028588854755,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,413,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,10,seed_08,0.0032633224364015945,-1.0161919092602334,-1.019455231696635,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,414,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,10,seed_08,0.006777821711873244,-3.5385912206219725,-3.5453690423338458,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,415,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,20,seed_00,0.44826961421656364,-28.271979311658495,-28.720248925875058,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,416,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,20,seed_00,0.8520760580509261,-82.09690955367374,-82.94898561172467,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,417,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,20,seed_01,0.026412409001849824,-7.933650998267751,-7.960063407269601,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,418,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,20,seed_01,0.05246090052040131,-22.797486782387196,-22.849947682907597,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,419,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,20,seed_02,0.18175484118859941,-25.708204627165962,-25.88995946835456,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,420,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,20,seed_02,0.3635205595728479,-70.66867546681581,-71.03219602638866,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,421,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,20,seed_03,0.07942134710838644,-20.097830437405843,-20.17725178451423,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,422,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,20,seed_03,0.12166518815287475,-56.656208402707385,-56.77787359086026,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,423,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,20,seed_04,0.07015110534494085,-14.942467293147875,-15.012618398492815,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,424,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,20,seed_04,0.1253400893474037,-47.05751747988368,-47.18285756923108,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,425,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,20,seed_05,0.48353814088712,-20.372720346417292,-20.856258487304412,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,426,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,20,seed_05,0.8656821769645973,-57.88640865654206,-58.75209083350666,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,427,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,20,seed_06,-0.11605285089779471,-26.69583482954042,-26.579781978642625,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,428,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,20,seed_06,-0.22410415568378994,-76.67702801748136,-76.45292386179757,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,429,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,20,seed_07,-0.07083339730020555,-24.473369607328532,-24.402536210028327,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,430,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,20,seed_07,-0.1339262037040072,-64.64505679746081,-64.5111305937568,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,431,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,fault_window_horizontal_rmse_m,20,seed_08,0.0073406325442775255,-9.45459857567783,-9.461939208222107,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,432,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A06,outage_end_horizontal_error_m,20,seed_08,0.015928981229983208,-27.566477250868708,-27.58240623209869,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,433,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,fault_window_horizontal_rmse_m,10,seed_00,0.8702058001592246,-2.1397367335158552,-3.00994253367508,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,434,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,outage_end_horizontal_error_m,10,seed_00,2.085882744789753,-7.236655950610672,-9.322538695400425,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,435,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,fault_window_horizontal_rmse_m,10,seed_01,0.46575843037301023,-0.20860660393226338,-0.6743650343052736,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,436,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,outage_end_horizontal_error_m,10,seed_01,0.9970289111289814,-1.0582432161622384,-2.0552721272912198,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,437,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,fault_window_horizontal_rmse_m,10,seed_02,1.2157391888739193,-2.0999877095944894,-3.3157268984684087,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,438,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,outage_end_horizontal_error_m,10,seed_02,2.6492732794358567,-7.38699386807251,-10.036267147508367,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,439,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,fault_window_horizontal_rmse_m,10,seed_03,0.44538296618404694,-1.725280662528105,-2.170663628712152,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,440,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,outage_end_horizontal_error_m,10,seed_03,-0.0401425577066199,-6.915594156502998,-6.875451598796378,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,441,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,fault_window_horizontal_rmse_m,10,seed_04,-0.21785755455939437,-1.7421835045434442,-1.5243259499840498,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,442,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,outage_end_horizontal_error_m,10,seed_04,-0.503776938670736,-5.715410135742157,-5.211633197071421,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,443,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,fault_window_horizontal_rmse_m,10,seed_05,0.8229735320178975,-1.2055942324702196,-2.028567764488117,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,444,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,outage_end_horizontal_error_m,10,seed_05,0.9142678185216013,-5.610423419598176,-6.524691238119777,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,445,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,fault_window_horizontal_rmse_m,10,seed_06,-2.403703502413446,-5.117109420390355,-2.7134059179769086,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,446,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,outage_end_horizontal_error_m,10,seed_06,-5.351668908011103,-14.023046767652541,-8.671377859641439,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,447,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,fault_window_horizontal_rmse_m,10,seed_07,-2.1861372639690764,-5.188194867228058,-3.002057603258981,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,448,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,outage_end_horizontal_error_m,10,seed_07,-4.625301208664457,-13.132636268737961,-8.507335060073505,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,449,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,fault_window_horizontal_rmse_m,10,seed_08,5.005438105824971,3.9977503507762755,-1.0076877550486953,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,450,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,outage_end_horizontal_error_m,10,seed_08,11.777814359390424,8.29826114739059,-3.479553211999834,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,451,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,fault_window_horizontal_rmse_m,20,seed_00,-1.8242812963230222,-34.4946629988242,-32.670381702501174,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,452,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,outage_end_horizontal_error_m,20,seed_00,-2.0538531494068195,-96.4468860943469,-94.39303294494007,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,453,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,fault_window_horizontal_rmse_m,20,seed_01,1.0125835338022426,-7.795458807403801,-8.808042341206043,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,454,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
A03_vs_A07,outage_end_horizontal_error_m,20,seed_01,2.093547716402661,-22.995336244837347,-25.088883961240008,AVAILABLE,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_CASE_LEVEL.csv,455,1a3de6e5c56fb35d2199acc0d40846d619e608b6c2dea0a7acbbedd9e9fbfb88
