comparison,metric_name,scope,family,paired_sample_count,total_case_count,mean_delta_candidate_minus_reference,median_delta_candidate_minus_reference,mean_ci95_low,mean_ci95_high,median_ci95_low,median_ci95_high,win_count,tie_count,loss_count,win_rate,wilcoxon_p,wilcoxon_zero_policy,wilcoxon_approximation,bootstrap_n,bootstrap_seed,bootstrap_policy,delta_definition,failure_aware_comparable_count,failure_aware_win_count,failure_aware_loss_count,failure_aware_tie_count,failure_aware_win_rate,failure_aware_win_rate_denominator,all_registered_case_win_rate_sensitivity,all_registered_case_denominator,both_algorithm_failure_count,candidate_algorithm_failure_count,reference_algorithm_failure_count,technical_missing_count,evaluation_suspect_count,finite_metric_unavailable_count,denominator_policy,evaluator_version,source_table,source_table_row,source_sha256,failure_source_table,failure_source_table_row,failure_source_sha256
full_vs_no_HV,post_window_horizontal_rmse_m,family,A2,18,18,-1.1369322086024256,-0.35324262285191405,-1.7272353628444594,-0.6085668973394522,-2.2550742795600436,-0.233960809956129,18,0,0,1.0,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,18,0,0,1.0,18,1.0,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,99,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,99,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_HV,up_rmse_m,family,A1,27,27,9.093264778802934e-06,3.6876168785227037e-06,-2.9147921973444344e-05,4.922709173824733e-05,-2.552476964456929e-06,1.3993611731599742e-05,10,0,17,0.37037037037037035,0.43491280008074806,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,10,17,0,0.37037037037037035,27,0.37037037037037035,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,101,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,101,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_HV,up_rmse_m,family,A2,18,18,0.012561336047155671,0.0043500014760529115,-0.03153317189406197,0.05197146855291453,-0.0004719278708367747,0.02253732440643577,6,0,12,0.3333333333333333,0.11870574951171875,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,6,12,0,0.3333333333333333,18,0.3333333333333333,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,102,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,102,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_HV,yaw_rmse_deg,family,A1,27,27,-1.6140549517209393e-05,-1.999722020062933e-05,-2.13306023018309e-05,-1.0582307531426793e-05,-2.2796196889718345e-05,-1.535185570755715e-05,21,0,6,0.7777777777777778,7.746435817878191e-05,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,21,6,0,0.7777777777777778,27,0.7777777777777778,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,104,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,104,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_HV,yaw_rmse_deg,family,A2,18,18,1.8228305216213176e-05,-1.5666473427877747e-05,-0.00012163030140179954,0.0001576470821357793,-7.487930999006132e-05,7.747128251955893e-05,10,0,8,0.5555555555555556,0.9661178588867188,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,10,8,0,0.5555555555555556,18,0.5555555555555556,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,105,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,105,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RD,fault_window_horizontal_rmse_m,family,A1,27,27,-0.05420674746679883,-0.04269177424605175,-0.12503290264441422,0.019150484465682703,-0.08632802747506929,-0.0014179585735520917,21,0,6,0.7777777777777778,0.019158247432460224,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,21,6,0,0.7777777777777778,27,0.7777777777777778,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,107,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,107,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RD,fault_window_horizontal_rmse_m,family,A2,18,18,-0.06231094867981284,-0.03361478552556818,-0.11358832698744452,-0.018435615732507838,-0.09161953178696525,0.00020758497186390557,13,0,5,0.7222222222222222,0.02684783935546875,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,13,5,0,0.7222222222222222,18,0.7222222222222222,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,108,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,108,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RD,horizontal_rmse_m,family,A1,27,27,-0.011609059144289158,-0.008501897766690192,-0.03163442757516035,0.010561722697261165,-0.021490448973846554,-0.0002499230192856139,21,0,6,0.7777777777777778,0.02318560349473597,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,21,6,0,0.7777777777777778,27,0.7777777777777778,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,110,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,110,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RD,horizontal_rmse_m,family,A2,18,18,-0.014042553762327097,-0.0062878767274936465,-0.026830472326591703,-0.0033460302685928292,-0.021184661951245687,9.574108412613302e-05,13,0,5,0.7222222222222222,0.030364990234375,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,13,5,0,0.7222222222222222,18,0.7222222222222222,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,111,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,111,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RD,max_horizontal_error_in_window_m,family,A1,27,27,-0.10319258973895794,-0.08402016589311145,-0.23536192233461722,0.03244082658512289,-0.13533730126090404,-0.0029538097449339773,20,0,7,0.7407407407407407,0.017958998282122263,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,20,7,0,0.7407407407407407,27,0.7407407407407407,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,113,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,113,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RD,max_horizontal_error_in_window_m,family,A2,18,18,-0.09360682509837087,-0.04520542983796183,-0.16867356236640527,-0.028280220362820706,-0.14924446954959691,0.0008358573442803774,13,0,5,0.7222222222222222,0.02684783935546875,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,13,5,0,0.7222222222222222,18,0.7222222222222222,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,114,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,114,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RD,outage_end_horizontal_error_m,family,A1,27,27,-0.10319258973895794,-0.08402016589311145,-0.23536192233461722,0.03244082658512289,-0.13533730126090404,-0.0029538097449339773,20,0,7,0.7407407407407407,0.017958998282122263,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,20,7,0,0.7407407407407407,27,0.7407407407407407,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,116,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,116,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RD,outage_end_horizontal_error_m,family,A2,18,18,-0.09153738860016292,-0.04203471729732744,-0.16514747991665613,-0.027393487864266302,-0.14663479986010586,0.0011968087850595666,13,0,5,0.7222222222222222,0.02684783935546875,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,13,5,0,0.7222222222222222,18,0.7222222222222222,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,117,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,117,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RD,post_window_horizontal_rmse_m,family,A1,27,27,-0.0015842750592584738,-0.001230575090422903,-0.006413149555647402,0.004009404166285487,-0.003801127882026911,2.9629251641738463e-05,17,0,10,0.6296296296296297,0.09031043595586548,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,17,10,0,0.6296296296296297,27,0.6296296296296297,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,119,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,119,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RD,post_window_horizontal_rmse_m,family,A2,18,18,-0.0019077799034937257,-0.0001790113437333818,-0.00437843666474996,8.66207565294955e-05,-0.00232080078361957,0.0001551110614305684,11,0,7,0.6111111111111112,0.19638824462890625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,11,7,0,0.6111111111111112,18,0.6111111111111112,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,120,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,120,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RD,up_rmse_m,family,A1,27,27,-0.004127394687077805,-0.0002806801207683729,-0.017380715480109228,0.007074246488674408,-0.006220477693871906,0.002874635501627032,16,0,11,0.5925925925925926,0.5243447221260569,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,16,11,0,0.5925925925925926,27,0.5925925925925926,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,122,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,122,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RD,up_rmse_m,family,A2,18,18,-0.0019179223458258227,-0.0012824413324076245,-0.01020814167652211,0.0062309512648166514,-0.005225475964101528,0.002093578120982098,12,0,6,0.6666666666666666,0.34654998779296875,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,12,6,0,0.6666666666666666,18,0.6666666666666666,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,123,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,123,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RD,yaw_rmse_deg,family,A1,27,27,0.0020250098458996523,0.0020015151965582234,0.0015538580350843065,0.0024252967476810702,0.0017635248482288368,0.0022794944038779796,1,0,26,0.037037037037037035,6.329904728008035e-05,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,1,26,0,0.037037037037037035,27,0.037037037037037035,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,125,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,125,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RD,yaw_rmse_deg,family,A2,18,18,0.00039915877080705836,0.0018162698419050827,-0.0007592653960394336,0.0014823992482757428,-0.0026601573951776647,0.002103526215719853,6,0,12,0.3333333333333333,0.8985748291015625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,6,12,0,0.3333333333333333,18,0.3333333333333333,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,126,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,126,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RP,fault_window_horizontal_rmse_m,family,A1,27,27,-0.2373776714464159,0.6991679263238773,-4.282147122538238,3.385355047024743,-2.2261934016943883,3.8513087495093785,10,0,17,0.37037037037037035,0.5243447221260569,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,10,17,0,0.37037037037037035,27,0.37037037037037035,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,128,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,128,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RP,fault_window_horizontal_rmse_m,family,A2,18,18,0.29681803969146864,0.3458452311299749,-1.2790191516568428,1.733226480392661,-0.4015609461162719,2.075778385632478,7,0,11,0.3888888888888889,0.4171142578125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,7,11,0,0.3888888888888889,18,0.3888888888888889,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,129,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,129,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RP,horizontal_rmse_m,family,A1,27,27,-0.1753642075973662,0.1262896572228862,-1.4955598968397381,0.9645607975654374,-0.4522265688989431,0.967549910023866,10,0,17,0.37037037037037035,0.4935253774957197,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,10,17,0,0.37037037037037035,27,0.37037037037037035,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,131,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,131,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RP,horizontal_rmse_m,family,A2,18,18,0.05327634424026549,0.0680251044686046,-0.36174091445187156,0.4291119784175279,-0.09783371969891119,0.4873840790675649,7,0,11,0.3888888888888889,0.44229888916015625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,7,11,0,0.3888888888888889,18,0.3888888888888889,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,132,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,132,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RP,max_horizontal_error_in_window_m,family,A1,27,27,-1.26125909942994,0.9912836667675329,-9.25032680771404,5.839804639448302,-2.7806373242622726,4.6818945488171835,12,0,15,0.4444444444444444,0.6567082485028964,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,12,15,0,0.4444444444444444,27,0.4444444444444444,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,134,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,134,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RP,max_horizontal_error_in_window_m,family,A2,18,18,0.18459977312817935,0.7774991696300191,-2.339094249124921,2.445743625670611,-0.9339677021305608,2.8533730458974933,7,0,11,0.3888888888888889,0.5798416137695312,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,7,11,0,0.3888888888888889,18,0.3888888888888889,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,135,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,135,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
full_vs_no_RP,outage_end_horizontal_error_m,family,A1,27,27,-1.2475855243106162,0.9912836667675329,-9.224787087155695,5.85567310342458,-2.7806373242622726,4.6818945488171835,12,0,15,0.4444444444444444,0.6567082485028964,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,12,15,0,0.4444444444444444,27,0.4444444444444444,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/PAIRWISE_SUMMARY.csv,137,941853e2f45b4498892ce2c20ba98f27ca0df6153240e3c8f77136dc3066191e,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,137,7c33307d06e3a6b93f5c3ba6b3529eada6fce78e2ae5907da4a0daf343c0c296
