comparison,metric_name,duration_s,registered_count,complete,paired_sample_count,mean_delta_candidate_minus_reference,median_delta_candidate_minus_reference,std_delta,p10_delta,p90_delta,mean_ci95_low,mean_ci95_high,median_ci95_low,median_ci95_high,wilcoxon_p,wilcoxon_zero_policy,wilcoxon_approximation,win_count,tie_count,loss_count,win_rate,bootstrap_n,bootstrap_seed,bootstrap_policy,delta_definition,evaluator_version,source_table,source_table_row,source_sha256
A03_vs_F03,outage_end_horizontal_error_m,10,9,True,9,-6.743013647163584,-6.874874147565151,2.566740353720199,-9.463703940456414,-3.2017476343547786,-8.310849115971594,-4.994356715781125,-9.320491330692075,-3.48836675968394,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,66,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_F03,outage_end_horizontal_error_m,20,9,True,9,-62.98302009472315,-63.257851679199206,23.517043587513907,-90.13225647472986,-25.89181933702589,-77.68844895371012,-47.03493186138737,-89.07104049490769,-26.0931385199505,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,67,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A06,fault_window_horizontal_rmse_m,ALL,18,True,18,-10.909319083341607,-5.475684260473905,10.31077120423374,-26.09690622144098,-1.2292219206387776,-15.778426270096364,-6.3520364340364415,-20.17725178451423,-2.2286533693750226,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,68,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A06,fault_window_horizontal_rmse_m,10,9,True,9,-1.9230095146050228,-2.0832352426152134,0.7517998422908867,-2.6540711303277518,-0.9297101027442307,-2.3875827874042304,-1.4177177972898878,-2.5697626344901376,-1.019455231696635,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,69,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A06,fault_window_horizontal_rmse_m,20,9,True,9,-19.89562865207819,-20.856258487304412,7.109942567905126,-27.007875368089113,-9.161564048031606,-24.347034560310487,-15.036059660915543,-26.579781978642625,-9.461939208222107,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,70,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A06,outage_end_horizontal_error_m,ALL,18,True,18,-31.259773741243116,-16.002422846877113,28.77419739308431,-72.65841437701134,-4.2834164856411014,-44.80795337362295,-18.539691486969122,-56.77787359086026,-6.9429644520969696,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,71,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A06,outage_end_horizontal_error_m,10,9,True,9,-6.065057260011566,-6.600326045308464,2.2042565295940024,-8.260548204781621,-3.1889167354368277,-7.4099431767147355,-4.563872735007458,-8.036960753265369,-3.5453690423338458,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,72,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A06,outage_end_horizontal_error_m,20,9,True,9,-56.454490222474675,-58.75209083350666,19.532092751285525,-77.752136211783,-26.63591452226047,-68.66696519387814,-43.136369554724794,-76.45292386179757,-27.58240623209869,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,73,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A07,fault_window_horizontal_rmse_m,ALL,18,True,18,-12.169164050308702,-6.061884619837226,11.690539387218863,-29.437086545245233,-1.369334491503443,-17.699404701815986,-7.042054877380242,-22.080948621667282,-2.5863606159855665,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,74,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A07,fault_window_horizontal_rmse_m,10,9,True,9,-2.160749231768629,-2.170663628712152,0.8837939329988063,-3.0710994066337456,-0.941023210900011,-2.7106826770556127,-1.564309227709655,-3.00994253367508,-1.0076877550486953,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,75,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A07,fault_window_horizontal_rmse_m,20,9,True,9,-22.17757886884878,-22.51460678622342,8.498211356060786,-31.2738828714506,-8.897235293573196,-27.51522893210804,-16.382641148578,-30.924758163687954,-8.919533531664985,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,76,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A07,outage_end_horizontal_error_m,ALL,18,True,18,-34.863022236863436,-17.562575554374188,32.72179551978148,-82.2710286051217,-4.6920092015499435,-50.38291072611391,-20.50809218439043,-62.07173690930689,-7.773414729218908,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,77,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A07,outage_end_horizontal_error_m,10,9,True,9,-6.742680015100262,-6.875451598796378,2.568317884692914,-9.465284385822013,-3.1946969950581106,-8.31189276332684,-4.993594139868119,-9.322538695400425,-3.479553211999834,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,78,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A07,outage_end_horizontal_error_m,20,9,True,9,-62.98336445862661,-63.26401836526988,23.522930386790602,-90.13477748558813,-25.872114154449267,-77.69384860808067,-47.02764238748156,-89.07021362075014,-26.067921702751583,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,79,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A08,fault_window_horizontal_rmse_m,ALL,18,True,18,-12.168547083160242,-6.0617379330645935,11.689699521764537,-29.436870299688763,-1.368677301219423,-17.69879321039652,-7.042356572506363,-22.07921789840597,-2.586048420795647,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,80,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A08,fault_window_horizontal_rmse_m,10,9,True,9,-2.160193846975002,-2.1705000828815333,0.8839559668402432,-3.070212616471995,-0.9391824300129433,-2.7103778360474085,-1.563354849139959,-3.0088402997151995,-1.0053880949060083,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,81,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A08,fault_window_horizontal_rmse_m,20,9,True,9,-22.176900319345478,-22.512837634694822,8.496028640868184,-31.27290343540224,-8.902309129583632,-27.51313377814241,-16.383367686694104,-30.92568491208523,-8.925942916322036,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,82,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A08,outage_end_horizontal_error_m,ALL,18,True,18,-34.863277743938596,-17.562331975625103,32.71885761718269,-82.26976410241214,-4.694932341946451,-50.37771484146605,-20.50876251342911,-62.06562560440025,-7.773045309696796,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,83,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A08,outage_end_horizontal_error_m,10,9,True,9,-6.743095437275343,-6.875209645166738,2.566662075683555,-9.463520573590229,-3.202048736381058,-8.310946174972544,-4.994343376882408,-9.320300862411141,-3.488755394016973,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,84,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A08,outage_end_horizontal_error_m,20,9,True,9,-62.98346005060185,-63.259299644356034,23.515318994566954,-90.1321144066369,-25.89641801788143,-77.68796627907255,-47.037301290544676,-89.07128840549333,-26.09845638911588,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,85,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A09,fault_window_horizontal_rmse_m,ALL,18,True,18,-12.169640091666437,-6.061564425004274,11.690591515881623,-29.437308845867648,-1.3688060634731625,-17.699807142518548,-7.043067127456244,-22.080771211578067,-2.586322608181299,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,86,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A09,fault_window_horizontal_rmse_m,10,9,True,9,-2.1605227148937356,-2.1705586168895294,0.8840658181659079,-3.071144483920734,-0.9395504042815122,-2.7106630857049367,-1.5636967086420561,-3.009996320397665,-1.005847027560784,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,87,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A09,fault_window_horizontal_rmse_m,20,9,True,9,-22.17875746843914,-22.514348795433715,8.496671482853206,-31.27408330302152,-8.9054062501163,-27.515487555093177,-16.384777023647437,-30.924895887483984,-8.929909884646491,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,88,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A09,outage_end_horizontal_error_m,ALL,18,True,18,-34.8658349015927,-17.56182655500839,32.721055162771925,-82.27147616492198,-4.694411484322832,-50.382796646865636,-20.51045578742439,-62.07123222048551,-7.773172932704831,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,89,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A09,outage_end_horizontal_error_m,10,9,True,9,-6.743486888972088,-6.875188329875854,2.5672305635179513,-9.465457709955714,-3.2009118844800035,-8.311794637340162,-4.994483676059438,-9.32274882548678,-3.4873213364874864,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,90,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_A09,outage_end_horizontal_error_m,20,9,True,9,-62.98818291421331,-63.263215152666476,23.516192584646312,-90.13537908620935,-25.905768356251695,-77.694269945555,-47.04143490415025,-89.07058898495086,-26.110370479768285,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,91,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_F03,fault_window_horizontal_rmse_m,ALL,18,True,18,-11.853542193248042,-3.061104647477197,12.604025801814851,-32.54091069208999,-0.8045368548629841,-17.922036862422427,-6.418578471289407,-20.812938281365362,-2.0930026527323546,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,92,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_F03,fault_window_horizontal_rmse_m,10,9,True,9,-1.9944223619521635,-2.188997080270366,1.0267093071438067,-3.0398876568087942,-0.43587319929076157,-2.616364526935836,-1.2789332085163785,-3.025742996363192,-0.5066232872487522,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,93,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_F03,fault_window_horizontal_rmse_m,20,9,True,9,-21.71266202454392,-20.889774483516923,11.05731943685041,-33.915376484391565,-6.723448449166853,-28.666705945780972,-14.169098002637716,-33.71438708753447,-8.171257036927011,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,94,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_F03,outage_end_horizontal_error_m,ALL,18,True,18,-34.37332903552037,-9.423036192235223,35.382325206985215,-89.34761643009594,-3.76572229019815,-51.40927117161865,-19.085068480005635,-60.65462709036036,-6.826138302984066,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,95,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_F03,outage_end_horizontal_error_m,10,9,True,9,-6.3390154283534,-7.076211808841661,3.139811501493155,-9.36531780096295,-1.3962788392540646,-8.22581872008258,-4.127750994114252,-9.3268388734481,-1.6118996919829716,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,96,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_F03,outage_end_horizontal_error_m,20,9,True,9,-62.40764264268733,-60.839984818057324,30.366329692454446,-98.25769940169641,-19.94708919079713,-81.24977175230066,-41.44499227953767,-97.99141987319058,-23.76166420899525,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,97,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A06,fault_window_horizontal_rmse_m,ALL,18,True,18,-10.594374143179621,-2.6742079981544227,11.152066627674577,-28.49412165073597,-0.973830142221261,-15.95569522034716,-5.774065371793097,-19.25093213736982,-2.0219138037101896,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,98,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A06,fault_window_horizontal_rmse_m,10,9,True,9,-1.7572571027222426,-2.101854748383624,0.8906115545400665,-2.615502206244226,-0.35577045715611066,-2.2931618988878615,-1.1314123017246973,-2.576365011637428,-0.40299657609105344,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,99,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A06,fault_window_horizontal_rmse_m,20,9,True,9,-19.431491183637,-19.421820921320595,9.578868201495485,-29.65029468861368,-6.153306477128152,-25.38969654136807,-12.85711003652212,-29.368565826890226,-7.324283933724638,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,100,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A06,outage_end_horizontal_error_m,ALL,18,True,18,-30.77008590582011,-8.27981129030039,31.243302457953515,-78.02915939083803,-3.464987694900044,-45.768456500899696,-17.241914531282347,-56.355148049167965,-6.729668704185343,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,101,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A06,outage_end_horizontal_error_m,10,9,True,9,-5.661059041201382,-6.801663706584973,2.7581459036521307,-8.065151779067497,-1.173948395632545,-7.308626382160713,-3.7095516617678963,-7.9220454382455685,-1.3197360667935953,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,102,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A06,outage_end_horizontal_error_m,20,9,True,9,-55.87911277043884,-56.74678758136509,26.148691515183035,-85.87757913874955,-18.45566679529088,-72.03633880312644,-37.88668264883702,-85.37330324008047,-21.525069286575395,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,103,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A07,fault_window_horizontal_rmse_m,ALL,18,True,18,-11.854219110146717,-3.061305506444884,12.604860870696175,-32.53987849810508,-0.8008832889680769,-17.924163787702767,-6.41920903544118,-20.81512562312778,-2.093642803501866,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,104,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
