comparison,candidate_method_id,reference_method_id,metric_name,case_id,degradation_id,case_family,seed_id,candidate_value,reference_value,delta_candidate_minus_reference,relative_change_percent,candidate_better,tie,evaluator_version,source_table,source_table_row,source_sha256
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_20s_seed_01,D61,A1,seed_01,41.559479962148714,39.415508778237616,2.1439711839110984,5.439410146837541,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,923,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_20s_seed_02,D61,A1,seed_02,41.08028659342938,36.73529223049455,4.344994362934827,11.827847552354513,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,924,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_20s_seed_02,D61,A1,seed_02,99.27895137457972,89.43993171456894,9.839019660010777,11.000701220803919,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,925,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_20s_seed_03,D61,A1,seed_03,41.23462197086375,37.28843417819307,3.9461877926706777,10.582873428829782,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,926,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_20s_seed_03,D61,A1,seed_03,92.82519567928097,88.75710430760228,4.06809137167869,4.583398031531148,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,927,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_20s_seed_04,D61,A1,seed_04,35.327462664398965,35.29729273557692,0.03016992882204761,0.08547377570302629,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,928,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_20s_seed_04,D61,A1,seed_04,87.10630847757942,87.15650592877768,-0.050197451198258136,-0.05759461174278642,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,929,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_20s_seed_05,D61,A1,seed_05,42.584269211628445,37.04627724009968,5.537991971528768,14.948848802368536,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,930,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_20s_seed_05,D61,A1,seed_05,95.48899919607304,87.4710240719157,8.017975124157331,9.166435638806773,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,931,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_20s_seed_06,D61,A1,seed_06,58.72763311961859,66.35710065953454,-7.62946753991595,-11.49759025648404,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,932,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_20s_seed_06,D61,A1,seed_06,135.42914209124677,152.52139274808505,-17.092250656838274,-11.206461171692174,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,933,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_20s_seed_07,D61,A1,seed_07,48.01147054704306,59.84260998015425,-11.83113943311119,-19.770426853098115,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,934,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_20s_seed_07,D61,A1,seed_07,108.19143064131993,131.14103274128857,-22.949602099968644,-17.499940041834954,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,935,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_20s_seed_08,D61,A1,seed_08,18.727263659394037,4.868896857895124,13.858366801498914,284.63052732421266,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,936,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_20s_seed_08,D61,A1,seed_08,41.12907521191284,16.817638369657992,24.31143684225485,144.55916049495391,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,937,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_30s_seed_00,D61,A1,seed_00,138.79026574841367,141.14493437092773,-2.3546686225140547,-1.6682629334227503,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,938,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_30s_seed_00,D61,A1,seed_00,328.9403151889705,332.03469840210755,-3.094383213137064,-0.9319457358006723,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,939,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_30s_seed_01,D61,A1,seed_01,38.529540052749326,34.59067773334227,3.9388623194070576,11.387063155488141,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,940,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_30s_seed_01,D61,A1,seed_01,87.7384717505785,80.07095407563884,7.66751767493966,9.575903975986796,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,941,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_30s_seed_02,D61,A1,seed_02,105.74005111887548,96.17075002588284,9.569301092992646,9.950323867098072,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,942,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_30s_seed_02,D61,A1,seed_02,256.7254219023579,235.97923513181675,20.74618677054113,8.791530644190969,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,943,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_30s_seed_03,D61,A1,seed_03,110.32413841161174,95.22582714487687,15.098311266734868,15.855269226240745,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,944,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_30s_seed_03,D61,A1,seed_03,251.54829061869276,226.14194207179324,25.406348546899522,11.23469105913744,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,945,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_30s_seed_04,D61,A1,seed_04,84.16016580825087,82.00301938156218,2.1571464266886835,2.63056951189983,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,946,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_30s_seed_04,D61,A1,seed_04,210.1124432450338,205.2446103375736,4.867832907460212,2.3717226481386784,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,947,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_30s_seed_05,D61,A1,seed_05,112.12707297420694,94.94842083308589,17.17865214112105,18.09261490648715,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,948,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_30s_seed_05,D61,A1,seed_05,254.02191432040144,222.63757610615062,31.384338214250818,14.096604339281518,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,949,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_30s_seed_06,D61,A1,seed_06,129.0413420490627,143.8383330567228,-14.796991007660097,-10.287237548717203,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,950,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_30s_seed_06,D61,A1,seed_06,309.84009719519753,342.2223930359309,-32.38229584073338,-9.462354451286146,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,951,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_30s_seed_07,D61,A1,seed_07,124.382620851299,158.1472113499816,-33.76459049868261,-21.35010172513329,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,952,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_30s_seed_07,D61,A1,seed_07,277.3223839181643,341.31276936928566,-63.99038545112137,-18.748312748265956,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,953,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D61_30s_seed_08,D61,A1,seed_08,25.52745265599069,39.36459926483653,-13.837146608845838,-35.15124469006404,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,954,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D61_30s_seed_08,D61,A1,seed_08,65.32853677681707,101.81636463897594,-36.487827862158866,-35.83689909921524,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,955,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_10s_seed_00,D62,A2,seed_00,10.022901077383194,12.318915982265029,-2.296014904881835,-18.638124557284915,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,956,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_10s_seed_00,D62,A2,seed_00,19.96474152830953,27.499283535069893,-7.534542006760361,-27.399048404848603,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,957,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_10s_seed_01,D62,A2,seed_01,3.5170525365245258,3.721911694355227,-0.2048591578307013,-5.504138051996167,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,958,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_10s_seed_01,D62,A2,seed_01,6.5419095128761064,7.59156740515482,-1.0496578922787139,-13.826629419979541,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,959,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_10s_seed_02,D62,A2,seed_02,5.655237864546948,7.798911794331585,-2.1436739297846366,-27.486833885500594,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,960,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_10s_seed_02,D62,A2,seed_02,11.785367364536027,19.256739595498342,-7.471372230962315,-38.79873949538634,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,961,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_10s_seed_03,D62,A2,seed_03,6.65752409980923,8.529672242446507,-1.8721481426372772,-21.948652766759793,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,962,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_10s_seed_03,D62,A2,seed_03,13.237235256206699,20.42137757898248,-7.184142322775781,-35.179518595110075,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,963,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_10s_seed_04,D62,A2,seed_04,7.901064864992998,9.63661911348673,-1.7355542484937327,-18.009991139576883,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,964,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_10s_seed_04,D62,A2,seed_04,16.635761097662577,22.33518442426869,-5.699423326606112,-25.517690914668712,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,965,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_10s_seed_05,D62,A2,seed_05,7.329119735696467,8.576388246379107,-1.2472685106826402,-14.543050930666865,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,966,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_10s_seed_05,D62,A2,seed_05,14.38227119868653,20.063381028122333,-5.681109829435803,-28.315814874236477,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,967,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_10s_seed_06,D62,A2,seed_06,9.598425417430729,14.669271808631981,-5.070846391201252,-34.56781261778355,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,968,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_10s_seed_06,D62,A2,seed_06,19.41279941807503,33.34487209036851,-13.932072672293483,-41.78175473138998,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,969,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_10s_seed_07,D62,A2,seed_07,7.538846609878014,12.769015859287961,-5.230169249409947,-40.9598461388519,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,970,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_10s_seed_07,D62,A2,seed_07,15.28315485671455,28.4853165589775,-13.202161702262952,-46.34725289054977,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,971,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_10s_seed_08,D62,A2,seed_08,5.045918483756138,1.0510050452555213,3.9949134385006166,380.10411620139934,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,972,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_10s_seed_08,D62,A2,seed_08,9.556714444393462,1.3071936157940984,8.249520828599364,631.0863768706456,False,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,973,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_20s_seed_00,D62,A2,seed_00,27.09004877248022,62.14550795488624,-35.055459182406025,-56.40867753121288,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,974,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_20s_seed_00,D62,A2,seed_00,43.68889957416059,141.25957605389348,-97.5706764797329,-69.07190238381266,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,975,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_20s_seed_01,D62,A2,seed_01,10.044670513391413,17.817678704367943,-7.77300819097653,-43.62525736346903,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,976,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_20s_seed_01,D62,A2,seed_01,16.428221873099616,39.37079329451597,-22.942571421416353,-58.273073772714824,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,977,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_20s_seed_02,D62,A2,seed_02,12.280292749088138,36.734409621919134,-24.454116872830994,-66.5700554997879,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,978,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_20s_seed_02,D62,A2,seed_02,19.918125544323562,89.4348031094501,-69.51667756512654,-77.72888757864452,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,979,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_20s_seed_03,D62,A2,seed_03,19.52796654209389,37.22698409613377,-17.69901755403988,-47.54351711203493,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,980,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_20s_seed_03,D62,A2,seed_03,31.77551782596597,88.57849728183977,-56.8029794558738,-64.12727828869983,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,981,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_20s_seed_04,D62,A2,seed_04,18.33124396571164,35.294697824655366,-16.963453858943726,-48.062329200885756,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,982,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_20s_seed_04,D62,A2,seed_04,33.63936844818452,87.15169434157713,-53.51232589339261,-61.401360349529874,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,983,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_20s_seed_05,D62,A2,seed_05,20.036262924137215,37.01058816570762,-16.9743252415704,-45.863430123215565,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,984,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_20s_seed_05,D62,A2,seed_05,32.130442954938445,87.37031950998032,-55.239876555041874,-63.22499089491348,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,985,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_20s_seed_06,D62,A2,seed_06,27.81592448735869,66.37099526656151,-38.55507077920282,-58.09024050996463,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,986,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_20s_seed_06,D62,A2,seed_06,46.367672633200755,152.53096378494672,-106.16329115174597,-69.60114098631507,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,987,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,fault_window_horizontal_rmse_m,D62_20s_seed_07,D62,A2,seed_07,19.73300256849073,59.885310587574175,-40.15230801908345,-67.0486762531959,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,988,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
A03_vs_F03,A03,F03,outage_end_horizontal_error_m,D62_20s_seed_07,D62,A2,seed_07,33.04658564575816,131.2687784099477,-98.22219276418956,-74.82525087377986,True,False,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,989,676655bfc99d4dad48fdb32fb12eab76a0d41f001c1fc035ad904976d3402953
