elapsed_s,err_e_m,err_n_m,err_u_m,horizontal_error_m,reference_path_m
263.0,8.935827004470234,5.063260405990015,-5.568080679555954,10.270618783339476,202.17874009960192
264.0,8.917120463967557,5.199692555052497,-5.552123564052765,10.322395072655247,203.33335040781517
265.0,8.847978308729203,5.31907787438999,-5.604884531001893,10.323725567137458,204.45966285886297
266.0,8.750804715241841,5.413163348435511,-5.576389512343743,10.289748325452104,205.58125511673623
267.0,8.692441013529901,5.553532278090039,-5.627032054324669,10.315049759331492,206.7406558161145
268.0,8.629067178470322,5.706462168646333,-5.655730567740776,10.3452651417325,207.90246328353533
269.0,8.552541935985602,5.794699985057306,-5.671139797478152,10.330756094479023,209.03671758722552
270.0,8.454502762802974,5.9384058557622765,-5.755960413443601,10.331664003150452,210.1967999668944
271.0,8.35927934449822,6.105690573202942,-5.770277576851652,10.351666944751162,211.3081431134356
272.0,8.226672152224587,6.2208987621521175,-5.812275130254207,10.313957344740828,212.3838403972242
273.0,8.20347940036541,6.492781147703461,-5.925304033736828,10.461992224437614,213.59486044110375
274.0,8.106465798175499,6.503647221148967,-5.90008415325181,10.392892519128052,214.5891185778935
275.0,8.006043115344738,6.632837786018868,-5.892325458380019,10.396694833474653,215.70685832130877
276.0,7.931237417436108,6.70043405523348,-5.942337423397002,10.382694423909006,216.84550982844863
277.0,7.785298430802349,6.801514214166033,-5.964263025149945,10.337865701495454,217.94931493939924
278.0,7.650219646331593,6.85818029925511,-6.040333319528482,10.27426384974655,219.11790944960285
279.0,7.470609586003263,6.903880292018968,-6.082631899205027,10.172195961197945,220.22795293688017
280.0,7.327851248392818,6.9115442973767145,-6.138429868740833,10.073075423780603,221.40183221491773
281.0,7.193215126019496,6.843505313296667,-6.1365395518170445,9.928540115360132,222.62917312784174
282.0,7.04767756686141,6.812010609482307,-6.18049106632586,9.801696160876498,223.88355030847146
283.0,6.849597865536346,6.759176551243421,-6.216387088810479,9.62306908270116,224.885966177752
284.0,6.689144199261008,6.7333500206664,-6.267610329591259,9.49118815635405,226.00769649666643
285.0,6.548392412343077,6.641340031482578,-6.3415987723082266,9.326780827263251,227.21573181834535
286.0,6.373889792638806,6.572288345031232,-6.368122433833881,9.155405243840304,228.43881122873066
287.0,6.167681896045885,6.478112013408882,-6.398911097276172,8.944620463109915,229.71506680293632
288.0,6.039208495765358,6.369255218301284,-6.448345033015952,8.777212045472218,230.94100952274582
289.0,5.881587903213784,6.2819604099235065,-6.483866195163156,8.605585561429102,232.2121519802734
290.0,5.71535517988945,6.236860418902417,-6.476564864658614,8.459533835688632,233.5008622633376
291.0,5.550546364463941,6.186501014572343,-6.482981240745345,8.311519701436584,234.79876109036493
292.0,5.409864999880995,6.109673023499774,-6.504442423841469,8.16056026085331,236.04398418197334
293.0,5.282691629004731,6.031437329547352,-6.588556971685543,8.017796898613355,237.28908840567746
294.0,5.125344365650662,5.97588011514933,-6.637256985536542,7.872756697443669,238.55013814928506
295.0,4.940763388067921,5.868354327014082,-6.661977963682306,7.671292287760734,239.77424858689332
296.0,4.726717343117521,5.8272965397786365,-6.698495329448911,7.503282068817887,241.02643667187164
297.0,4.593755057012068,5.774423498627456,-6.70917975177768,7.378790704805557,242.25151663677738
