elapsed_s,t_rel_s,err_n_m,err_e_m,err_u_m,yaw_error_ned_wrapped_deg,yaw_error_ned_unwrapped_deg,reference_yaw_increment_ned_deg,reference_path_m
129.0,3315.0,101.85145317733912,24.89235870096114,-1.3920909552665486,102.37177577047157,102.37177577047157,-190.91725332202407,153.91184014526854
130.0,3316.0,102.35419608349358,23.297871545685936,-1.3677859464980477,105.77448802617596,105.77448802617596,-192.06403711546585,155.00361244295007
131.0,3317.0,103.3949245470797,22.169836849848807,-1.3624635282222217,106.63706127426906,106.63706127426906,-192.1517468468494,156.09834908536962
132.0,3318.0,107.97109858934404,23.871032016309925,-1.41714565517471,109.78542178053476,109.78542178053476,-211.1200883127418,157.17692158779388
133.0,3319.0,109.06632520307436,22.783118726859243,-1.452551563844471,110.48773366812009,110.48773366812009,-217.87606345455077,158.29067079482203
134.0,3320.0,111.40255944903092,23.097255077950507,-1.5113976514160452,117.90272723612566,117.90272723612567,-242.8408556967243,159.35276277068002
135.0,3321.0,112.0594243344872,22.20951762439573,-1.702754881272829,120.15884282329603,120.15884282329603,-253.83012567555397,160.49642319204992
136.0,3322.0,114.7054735045713,23.209871105514324,-1.7932191683524554,128.08496547164032,128.08496547164032,-257.58310450415024,161.69654775400844
137.0,3323.0,115.67746880852478,23.304600087205472,-1.7701646372911124,132.0763926393313,132.0763926393313,-277.12769395244067,162.57869877590366
138.0,3324.0,115.96061021498728,22.92595173432042,-1.7711947083074655,135.15800698746193,135.15800698746193,-279.4612373887787,163.45777989146475
139.0,3325.0,112.46679758819315,19.421926378525853,-1.8092014888193666,131.49734391027096,131.49734391027096,-279.3044633542407,163.55752218119582
140.0,3326.0,109.33252185802345,16.820771083095707,-1.7909178071162155,127.8610326911404,127.86103269114041,-279.3026433697971,163.5761664471055
141.0,3327.0,107.78619021188865,15.684722356447338,-1.7728694981502193,126.42673296531939,126.42673296531939,-279.3311132703768,163.59008930959132
142.0,3328.0,106.52574501699995,14.836239565274738,-1.7533078206529096,116.632713059563,116.632713059563,-270.4086544334085,163.61842289399104
