run_id,domain,sequence_id,case_id,method_id,retain_error_series,evaluator_versions,reason
RUN_00213,CORE,BY2,D03_seed_00,F04,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00214,CORE,BY2,D03_seed_00,A03,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00215,CORE,BY2,D03_seed_00,A04,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00216,CORE,BY2,D03_seed_00,A05,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00217,CORE,BY2,D03_seed_00,A06,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00218,CORE,BY2,D03_seed_00,A07,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00219,CORE,BY2,D03_seed_00,A08,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00220,CORE,BY2,D03_seed_00,A09,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00221,CORE,BY2,D03_seed_01,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00222,CORE,BY2,D03_seed_01,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00223,CORE,BY2,D03_seed_01,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00224,CORE,BY2,D03_seed_01,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00225,CORE,BY2,D03_seed_01,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00226,CORE,BY2,D03_seed_01,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00227,CORE,BY2,D03_seed_01,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00228,CORE,BY2,D03_seed_01,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00229,CORE,BY2,D03_seed_01,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00230,CORE,BY2,D03_seed_01,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00231,CORE,BY2,D03_seed_01,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00232,CORE,BY2,D03_seed_02,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00233,CORE,BY2,D03_seed_02,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00234,CORE,BY2,D03_seed_02,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00235,CORE,BY2,D03_seed_02,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00236,CORE,BY2,D03_seed_02,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00237,CORE,BY2,D03_seed_02,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00238,CORE,BY2,D03_seed_02,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00239,CORE,BY2,D03_seed_02,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00240,CORE,BY2,D03_seed_02,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00241,CORE,BY2,D03_seed_02,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00242,CORE,BY2,D03_seed_02,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00243,CORE,BY2,D03_seed_03,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00244,CORE,BY2,D03_seed_03,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00245,CORE,BY2,D03_seed_03,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00246,CORE,BY2,D03_seed_03,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00247,CORE,BY2,D03_seed_03,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00248,CORE,BY2,D03_seed_03,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00249,CORE,BY2,D03_seed_03,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00250,CORE,BY2,D03_seed_03,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00251,CORE,BY2,D03_seed_03,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00252,CORE,BY2,D03_seed_03,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00253,CORE,BY2,D03_seed_03,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00254,CORE,BY2,D03_seed_04,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00255,CORE,BY2,D03_seed_04,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00256,CORE,BY2,D03_seed_04,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00257,CORE,BY2,D03_seed_04,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00258,CORE,BY2,D03_seed_04,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00259,CORE,BY2,D03_seed_04,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00260,CORE,BY2,D03_seed_04,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00261,CORE,BY2,D03_seed_04,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00262,CORE,BY2,D03_seed_04,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00263,CORE,BY2,D03_seed_04,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00264,CORE,BY2,D03_seed_04,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00265,CORE,BY2,D03_seed_05,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00266,CORE,BY2,D03_seed_05,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00267,CORE,BY2,D03_seed_05,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00268,CORE,BY2,D03_seed_05,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00269,CORE,BY2,D03_seed_05,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00270,CORE,BY2,D03_seed_05,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00271,CORE,BY2,D03_seed_05,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00272,CORE,BY2,D03_seed_05,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00273,CORE,BY2,D03_seed_05,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00274,CORE,BY2,D03_seed_05,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00275,CORE,BY2,D03_seed_05,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00276,CORE,BY2,D03_seed_06,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00277,CORE,BY2,D03_seed_06,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00278,CORE,BY2,D03_seed_06,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00279,CORE,BY2,D03_seed_06,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00280,CORE,BY2,D03_seed_06,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00281,CORE,BY2,D03_seed_06,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00282,CORE,BY2,D03_seed_06,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00283,CORE,BY2,D03_seed_06,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00284,CORE,BY2,D03_seed_06,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00285,CORE,BY2,D03_seed_06,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00286,CORE,BY2,D03_seed_06,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00287,CORE,BY2,D03_seed_07,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00288,CORE,BY2,D03_seed_07,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00289,CORE,BY2,D03_seed_07,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00290,CORE,BY2,D03_seed_07,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00291,CORE,BY2,D03_seed_07,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00292,CORE,BY2,D03_seed_07,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00293,CORE,BY2,D03_seed_07,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00294,CORE,BY2,D03_seed_07,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00295,CORE,BY2,D03_seed_07,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00296,CORE,BY2,D03_seed_07,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00297,CORE,BY2,D03_seed_07,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00298,CORE,BY2,D03_seed_08,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00299,CORE,BY2,D03_seed_08,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00300,CORE,BY2,D03_seed_08,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00301,CORE,BY2,D03_seed_08,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00302,CORE,BY2,D03_seed_08,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00303,CORE,BY2,D03_seed_08,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00304,CORE,BY2,D03_seed_08,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00305,CORE,BY2,D03_seed_08,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00306,CORE,BY2,D03_seed_08,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00307,CORE,BY2,D03_seed_08,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00308,CORE,BY2,D03_seed_08,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00309,CORE,BY2,D04_seed_00,F01,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00310,CORE,BY2,D04_seed_00,F02,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00311,CORE,BY2,D04_seed_00,F03,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00312,CORE,BY2,D04_seed_00,F04,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00313,CORE,BY2,D04_seed_00,A03,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00314,CORE,BY2,D04_seed_00,A04,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00315,CORE,BY2,D04_seed_00,A05,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00316,CORE,BY2,D04_seed_00,A06,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00317,CORE,BY2,D04_seed_00,A07,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00318,CORE,BY2,D04_seed_00,A08,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00319,CORE,BY2,D04_seed_00,A09,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00320,CORE,BY2,D04_seed_01,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00321,CORE,BY2,D04_seed_01,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00322,CORE,BY2,D04_seed_01,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00323,CORE,BY2,D04_seed_01,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00324,CORE,BY2,D04_seed_01,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00325,CORE,BY2,D04_seed_01,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00326,CORE,BY2,D04_seed_01,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00327,CORE,BY2,D04_seed_01,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00328,CORE,BY2,D04_seed_01,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00329,CORE,BY2,D04_seed_01,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00330,CORE,BY2,D04_seed_01,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00331,CORE,BY2,D04_seed_02,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00332,CORE,BY2,D04_seed_02,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00333,CORE,BY2,D04_seed_02,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00334,CORE,BY2,D04_seed_02,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00335,CORE,BY2,D04_seed_02,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00336,CORE,BY2,D04_seed_02,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00337,CORE,BY2,D04_seed_02,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00338,CORE,BY2,D04_seed_02,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00339,CORE,BY2,D04_seed_02,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00340,CORE,BY2,D04_seed_02,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00341,CORE,BY2,D04_seed_02,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00342,CORE,BY2,D04_seed_03,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00343,CORE,BY2,D04_seed_03,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00344,CORE,BY2,D04_seed_03,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00345,CORE,BY2,D04_seed_03,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00346,CORE,BY2,D04_seed_03,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00347,CORE,BY2,D04_seed_03,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00348,CORE,BY2,D04_seed_03,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00349,CORE,BY2,D04_seed_03,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00350,CORE,BY2,D04_seed_03,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00351,CORE,BY2,D04_seed_03,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00352,CORE,BY2,D04_seed_03,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00353,CORE,BY2,D04_seed_04,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00354,CORE,BY2,D04_seed_04,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00355,CORE,BY2,D04_seed_04,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00356,CORE,BY2,D04_seed_04,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00357,CORE,BY2,D04_seed_04,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00358,CORE,BY2,D04_seed_04,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00359,CORE,BY2,D04_seed_04,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00360,CORE,BY2,D04_seed_04,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00361,CORE,BY2,D04_seed_04,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00362,CORE,BY2,D04_seed_04,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00363,CORE,BY2,D04_seed_04,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00364,CORE,BY2,D04_seed_05,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00365,CORE,BY2,D04_seed_05,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00366,CORE,BY2,D04_seed_05,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00367,CORE,BY2,D04_seed_05,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00368,CORE,BY2,D04_seed_05,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00369,CORE,BY2,D04_seed_05,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00370,CORE,BY2,D04_seed_05,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00371,CORE,BY2,D04_seed_05,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00372,CORE,BY2,D04_seed_05,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00373,CORE,BY2,D04_seed_05,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00374,CORE,BY2,D04_seed_05,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00375,CORE,BY2,D04_seed_06,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00376,CORE,BY2,D04_seed_06,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00377,CORE,BY2,D04_seed_06,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00378,CORE,BY2,D04_seed_06,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00379,CORE,BY2,D04_seed_06,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00380,CORE,BY2,D04_seed_06,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00381,CORE,BY2,D04_seed_06,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00382,CORE,BY2,D04_seed_06,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00383,CORE,BY2,D04_seed_06,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00384,CORE,BY2,D04_seed_06,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00385,CORE,BY2,D04_seed_06,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00386,CORE,BY2,D04_seed_07,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00387,CORE,BY2,D04_seed_07,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00388,CORE,BY2,D04_seed_07,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00389,CORE,BY2,D04_seed_07,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00390,CORE,BY2,D04_seed_07,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00391,CORE,BY2,D04_seed_07,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00392,CORE,BY2,D04_seed_07,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00393,CORE,BY2,D04_seed_07,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00394,CORE,BY2,D04_seed_07,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00395,CORE,BY2,D04_seed_07,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00396,CORE,BY2,D04_seed_07,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00397,CORE,BY2,D04_seed_08,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00398,CORE,BY2,D04_seed_08,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00399,CORE,BY2,D04_seed_08,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00400,CORE,BY2,D04_seed_08,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00401,CORE,BY2,D04_seed_08,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00402,CORE,BY2,D04_seed_08,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00403,CORE,BY2,D04_seed_08,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00404,CORE,BY2,D04_seed_08,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00405,CORE,BY2,D04_seed_08,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00406,CORE,BY2,D04_seed_08,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00407,CORE,BY2,D04_seed_08,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00408,CORE,BY2,D05_seed_00,F01,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00409,CORE,BY2,D05_seed_00,F02,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00410,CORE,BY2,D05_seed_00,F03,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00411,CORE,BY2,D05_seed_00,F04,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00412,CORE,BY2,D05_seed_00,A03,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00413,CORE,BY2,D05_seed_00,A04,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00414,CORE,BY2,D05_seed_00,A05,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00415,CORE,BY2,D05_seed_00,A06,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00416,CORE,BY2,D05_seed_00,A07,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00417,CORE,BY2,D05_seed_00,A08,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00418,CORE,BY2,D05_seed_00,A09,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_00419,CORE,BY2,D05_seed_01,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00420,CORE,BY2,D05_seed_01,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00421,CORE,BY2,D05_seed_01,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00422,CORE,BY2,D05_seed_01,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00423,CORE,BY2,D05_seed_01,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00424,CORE,BY2,D05_seed_01,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_00425,CORE,BY2,D05_seed_01,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
