table_line,case_id,family,type,seed,method,config,input_identity_note,source_run_dir,frozen_yaw_rmse_deg,frozen_horizontal_rmse_m,frozen_up_rmse_m,frozen_yaw_p95_deg,series_recheck_yaw_rmse_deg,series_recheck_horizontal_rmse_m,series_recheck_up_rmse_m,series_recheck_yaw_p95_deg,series_recheck_max_relative_difference,observer_yaw_rmse_deg,observer_horizontal_rmse_m,observer_up_rmse_m,observer_yaw_p95_deg,observer_metrics_status,audit_horizontal_max_m,audit_up_max_m,audit_yaw_max_deg,matched_epoch_count,max_discrepancy_time_s,horizontal_error_at_max_discrepancy_m,error_rate_at_max_discrepancy_mps,equivalent_time_offset_s,argmax_status,audit_hmax_over_frozen_hrmse,observer_h_rmse_lower_bound_m,observer_h_rmse_upper_bound_m,observer_vs_frozen_h_rmse_relative_difference,frozen_horizontal_max_m,frozen_horizontal_max_time_s,frozen_horizontal_error_vector_secant_rate_max_mps,error_series_dt_median_s,error_series_dt_p95_s,audit_policy,v2_audit_horizontal_max_m,v2_audit_up_max_m,v2_audit_yaw_max_deg,v2_audit_passed,v2_frozen_horizontal_rmse_m,summary_source,capture_source,error_series_source,v2_capture_source
359,D61_10s_seed_08,A1等价报告,D61,seed_08,LC01,LIT,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_08__seed_08,3.010143695282273,0.7185714206190482,2.1202416266235877,5.096945481222244,3.010143695282273,0.7185714206190482,2.1202416266235877,5.096945481222244,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.021159762514648885,6.771428869356555e-05,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.029446985932754993,0.6974116581043993,0.7397311831336971,,8.714527922829028,304.39505076408386,1781.7402726911237,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.02143752358569152,6.867138304400555e-05,3.001332515850663e-11,False,0.7493324455588758,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_08__seed_08/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_08__seed_08/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_08__seed_08/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_08__seed_08/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
360,D62_10s_seed_08,A2,D62,seed_08,EXT05C,LIT,,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_08__seed_08,12.941517008143999,0.7781023502968515,2.1364190094658406,17.109176509780852,12.941517008143999,0.7781023502968515,2.1364190094658406,17.109176509780852,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.022861480423209662,7.376827232974392e-05,1.4210854715202004e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.02938107103067848,0.7552408698736418,0.8009638307200612,,9.368454457803038,304.39505076408386,1953.6034022245276,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.023099509660904644,7.4592136019902e-05,1.4210854715202004e-11,False,0.8093852129664609,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_08__seed_08/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_08__seed_08/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_08__seed_08/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_08__seed_08/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
361,D62_10s_seed_08,A2,D62,seed_08,LC01-BR,LIT,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_08__seed_08,2.9945190213448214,1.0451380340064034,2.1483182504221356,4.970869199430621,2.9945190213448214,1.0451380340064034,2.1483182504221356,4.970869199430621,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.026691108294867077,7.635269971828507e-05,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.025538357065190823,1.0184469257115363,1.0718291423012705,,13.807744098337844,304.39505076408386,2891.247420898176,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.02681450326756468,7.703807671077811e-05,3.001332515850663e-11,False,1.0540996477159044,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_08__seed_08/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_08__seed_08/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_08__seed_08/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_08__seed_08/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
362,D62_20s_seed_00,A2,D62,seed_00,LC01,LIT,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_00__seed_00,3.3056153593399107,6.433221015082921,7.804022766023532,5.451656681770347,3.305615359339911,6.433221015082921,7.804022766023532,5.451656681770347,1.3434388504860455e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.11397261867492613,0.0003237240578073397,3.2741809263825417e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.017716260393932242,6.319248396407995,6.547193633757847,,65.01771469969948,216.19708061218265,23256.03240315264,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.11417533228680755,0.0003225059412628184,3.2741809263825417e-11,False,6.438932246581681,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_00__seed_00/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_00__seed_00/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_00__seed_00/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_00__seed_00/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
363,D61_20s_seed_00,A1等价报告,D61,seed_00,LC01,LIT,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_00__seed_00,3.3056153593399107,6.433221015082921,7.804022766023532,5.451656681770347,3.305615359339911,6.433221015082921,7.804022766023532,5.451656681770347,1.3434388504860455e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.11397261867492613,0.0003237240578073397,3.2741809263825417e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.017716260393932242,6.319248396407995,6.547193633757847,,65.01771469969948,216.19708061218265,23256.03240315264,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.11417533228680755,0.0003225059412628184,3.2741809263825417e-11,False,6.438932246581681,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_00__seed_00/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_00__seed_00/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_00__seed_00/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_00__seed_00/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
364,D62_20s_seed_00,A2,D62,seed_00,EXT05C,LIT,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_00__seed_00,11.156989285106,7.55586694512419,7.861713179600387,16.846009792633687,11.156989285106,7.55586694512419,7.861713179600386,16.846009792633687,1.129751746737308e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.13299332920468945,0.0003368033333615017,1.192006493511144e-10,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.01760133286763476,7.422873615919501,7.68886027432888,,76.56675517294903,216.19708061218265,27142.20566494373,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.13321401879521025,0.00033570192098153484,1.192006493511144e-10,False,7.566837839705492,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_00__seed_00/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_00__seed_00/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_00__seed_00/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_00__seed_00/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
365,D62_20s_seed_00,A2,D62,seed_00,LC01-BR,LIT,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_00__seed_00,2.9943248790114274,5.852725413026842,7.9445426596408355,4.968141341575563,2.9943248790114274,5.852725413026842,7.9445426596408355,4.968141341575563,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.0933818979970005,0.00026947587421233266,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.01595528431748285,5.759343515029841,5.946107311023842,,50.43389826684179,216.19708061218265,17571.536360317434,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.09368034427313436,0.0002684362115701333,3.001332515850663e-11,False,5.859123742439028,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_00__seed_00/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_00__seed_00/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_00__seed_00/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_00__seed_00/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
366,D62_20s_seed_01,A2,D62,seed_01,LC01,LIT,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_01__seed_01,3.016014157153275,7.137760725237226,11.048027208613584,4.968141341576634,3.016014157153275,7.137760725237226,11.048027208613584,4.968141341576635,1.787747889270523e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.16314122201501563,0.00045511547141785513,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.02285607885932511,6.97461950322221,7.300901947252242,,63.5309827179976,117.39905667304993,68415.22987958278,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.16346180272507632,0.000456295418281627,3.001332515850663e-11,False,7.163022618062814,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_01__seed_01/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_01__seed_01/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_01__seed_01/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_01__seed_01/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
367,D61_20s_seed_01,A1等价报告,D61,seed_01,LC01,LIT,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_01__seed_01,3.016014157153275,7.137760725237226,11.048027208613584,4.968141341576634,3.016014157153275,7.137760725237226,11.048027208613584,4.968141341576635,1.787747889270523e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.16314122201501563,0.00045511547141785513,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.02285607885932511,6.97461950322221,7.300901947252242,,63.5309827179976,117.39905667304993,68415.22987958278,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.16346180272507632,0.000456295418281627,3.001332515850663e-11,False,7.163022618062814,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_01__seed_01/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_01__seed_01/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_01__seed_01/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_01__seed_01/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
368,D62_20s_seed_01,A2,D62,seed_01,EXT05C,LIT,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_01__seed_01,8.511537631961962,6.076730795015265,11.096525758011254,12.329768857835138,8.511537631961962,6.076730795015265,11.096525758011254,12.329768857835138,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.13856416919381875,0.00042374994185223613,1.5006662579253316e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.022802420226922474,5.938166625821446,6.215294964209083,,54.98341753370779,117.39905667304993,60978.28467388025,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.13889166400422026,0.0004249790922941088,1.5006662579253316e-11,False,6.102103070749119,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_01__seed_01/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_01__seed_01/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_01__seed_01/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_01__seed_01/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
369,D62_20s_seed_01,A2,D62,seed_01,LC01-BR,LIT,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_01__seed_01,2.9963569308049802,5.404132285981261,11.029876561028669,4.96814134157656,2.9963569308049802,5.404132285981261,11.029876561028669,4.968141341576561,1.7877478892705497e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.09509916630178707,0.0001715256786098962,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.017597490451608983,5.309033119679474,5.499231452283047,,47.47572949616484,117.39905667304993,51173.94114322209,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.09479753180571172,0.00017207663931628758,3.001332515850663e-11,False,5.387535632365447,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_01__seed_01/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_01__seed_01/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_01__seed_01/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_01__seed_01/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
370,D62_20s_seed_02,A2,D62,seed_02,LC01,LIT,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_02__seed_02,2.9715279289129604,3.0200525792819986,8.9237549299821,5.047068172153291,2.9715279289129604,3.0200525792819986,8.9237549299821,5.047068172153291,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.06261736289246822,0.0002927741622684721,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.02073386513931329,2.9574352163895306,3.0826699421744665,,29.99846696105338,199.39704489707947,10693.405446437439,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.06226277600534551,0.00029312510536527725,3.001332515850663e-11,False,3.015155687124563,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_02__seed_02/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_02__seed_02/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_02__seed_02/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_02__seed_02/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
371,D61_20s_seed_02,A1等价报告,D61,seed_02,LC01,LIT,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_02__seed_02,2.9715279289129604,3.0200525792819986,8.9237549299821,5.047068172153291,2.9715279289129604,3.0200525792819986,8.9237549299821,5.047068172153291,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.06261736289246822,0.0002927741622684721,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.02073386513931329,2.9574352163895306,3.0826699421744665,,29.99846696105338,199.39704489707947,10693.405446437439,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.06226277600534551,0.00029312510536527725,3.001332515850663e-11,False,3.015155687124563,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_02__seed_02/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_02__seed_02/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_02__seed_02/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_02__seed_02/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
372,D62_20s_seed_02,A2,D62,seed_02,EXT05C,LIT,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_02__seed_02,15.699887851523519,3.4166387895243426,9.013528143078004,27.295020949342103,15.699887851523519,3.4166387895243426,9.013528143078004,27.295020949342103,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.06054904024281197,0.000491764046195442,1.5347723092418164e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.017721814910156623,3.3560897492815305,3.477187829767155,,34.53503067989067,199.39704489707947,12149.746419475501,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.06022458259612522,0.0004914205455648357,1.5347723092418164e-11,False,3.413965160582254,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_02__seed_02/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_02__seed_02/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_02__seed_02/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_02__seed_02/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
373,D62_20s_seed_02,A2,D62,seed_02,LC01-BR,LIT,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_02__seed_02,2.996169399159775,5.82482146060061,9.017087612554661,4.970888812796488,2.996169399159775,5.82482146060061,9.017087612554661,4.970888812796488,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.14952312194852793,0.0002709327639323078,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.025669992283868265,5.675298338652082,5.974344582549138,,60.07315185066932,198.9970633983612,19357.902854016746,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.14908708679415453,0.0002702596996115858,3.001332515850663e-11,False,5.809974292032976,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_02__seed_02/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_02__seed_02/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_02__seed_02/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_02__seed_02/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
374,D62_20s_seed_03,A2,D62,seed_03,LC01,LIT,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_03__seed_03,2.994370163511274,1.2924278082784133,8.18164721014689,4.968141352326055,2.994370163511274,1.2924278082784133,8.18164721014689,4.968141352326055,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.02721632471652977,0.0002285655852958257,6.0254023992456496e-12,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.021058293965976676,1.2652114835618835,1.319644132994943,,15.969597348318656,237.39907693862915,17050.088616324658,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.027356499717539087,0.0002305112143190513,6.0254023992456496e-12,False,1.309054310481677,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_03__seed_03/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_03__seed_03/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_03__seed_03/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_03__seed_03/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
375,D61_20s_seed_03,A1等价报告,D61,seed_03,LC01,LIT,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_03__seed_03,2.994370163511274,1.2924278082784133,8.18164721014689,4.968141352326055,2.994370163511274,1.2924278082784133,8.18164721014689,4.968141352326055,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.02721632471652977,0.0002285655852958257,6.0254023992456496e-12,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.021058293965976676,1.2652114835618835,1.319644132994943,,15.969597348318656,237.39907693862915,17050.088616324658,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.027356499717539087,0.0002305112143190513,6.0254023992456496e-12,False,1.309054310481677,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_03__seed_03/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_03__seed_03/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_03__seed_03/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_03__seed_03/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
376,D62_20s_seed_03,A2,D62,seed_03,EXT05C,LIT,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_03__seed_03,14.176434398492178,1.7514405519975922,8.234605949405273,19.743367996984475,14.176434398492178,1.7514405519975922,8.234605949405273,19.743367996984478,1.799446618906728e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.04572666268971642,0.00023886537390893636,1.4210854715202004e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.026108030122725674,1.7057138893078758,1.7971672146873086,,19.05204244565864,237.39907693862915,21646.12843388343,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.04585668165130499,0.00024092622262372743,1.4210854715202004e-11,False,1.7623750321569078,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_03__seed_03/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_03__seed_03/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_03__seed_03/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_03__seed_03/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
377,D62_20s_seed_03,A2,D62,seed_03,LC01-BR,LIT,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_03__seed_03,2.996094378325608,5.945848892792292,8.337567208141046,4.965825172630151,2.996094378325608,5.945848892792293,8.337567208141046,4.965825172630151,1.4937789972711843e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.07856123252448388,0.00013779079974085562,3.041122909053229e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.013212786591283505,5.867287660267809,6.024410125316776,,40.4723298810242,236.991060256958,44512.52622711986,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.07843030212708127,0.00013674771393112906,3.041122909053229e-11,False,5.931338813936454,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_03__seed_03/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_03__seed_03/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_03__seed_03/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_03__seed_03/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
378,D62_20s_seed_04,A2,D62,seed_04,LC01,LIT,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_04__seed_04,3.025853851906209,2.204915527168733,10.28275885493475,5.1571725080457185,3.025853851906209,2.204915527168733,10.28275885493475,5.1571725080457185,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.03913079253370084,0.0002946273235053809,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.017747071056253814,2.165784734635032,2.244046319702434,,22.90102728762393,158.39705634117126,8357.456878760853,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.03938987369830807,0.00029427083267563603,3.001332515850663e-11,False,2.211131386445853,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_04__seed_04/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_04__seed_04/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_04__seed_04/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_04__seed_04/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
379,D61_20s_seed_04,A1等价报告,D61,seed_04,LC01,LIT,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_04__seed_04,3.025853851906209,2.204915527168733,10.28275885493475,5.1571725080457185,3.025853851906209,2.204915527168733,10.28275885493475,5.1571725080457185,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.03913079253370084,0.0002946273235053809,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.017747071056253814,2.165784734635032,2.244046319702434,,22.90102728762393,158.39705634117126,8357.456878760853,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.03938987369830807,0.00029427083267563603,3.001332515850663e-11,False,2.211131386445853,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_04__seed_04/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_04__seed_04/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_04__seed_04/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_04__seed_04/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
